level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
52.93999862670898,2024-09-30,187,2024-09-30,-1,2024-10-16,199.0,True,True
54.540000915527344,2024-10-21,202,2024-10-21,-1,2024-11-07,215.0,True,True
56.70000076293945,2024-11-14,220,2024-11-14,-1,2025-03-18,302.0,True,True
60.34000015258789,2025-04-03,314,2025-04-03,-1,2025-05-05,335.0,True,True
64.44999694824219,2025-05-28,351,2025-05-28,-1,2025-08-08,401.0,True,True
66.75,2025-08-08,401,2025-08-08,-1,,,True,False
