signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-10-24,0,22.34000015258789,22.34000015258789,17.857127651874908,21.56019992828369
2,2024-11-01,1,23.200000762939453,23.200000762939453,2.67385678980128,21.75899990081787
3,2024-11-21,2,24.440000534057617,24.440000534057617,15.972250736779486,23.09759994506836
4,2025-02-28,3,23.729999542236328,23.729999542236328,6.694555994662615,21.081199951171875
5,2025-03-12,4,20.68000030517578,20.68000030517578,8.521735149881113,21.210599937438964
6,2025-03-27,5,23.6200008392334,23.6200008392334,8.84148947614797,22.188600006103517
7,2025-03-31,6,22.709999084472656,22.709999084472656,3.896093601762489,22.309199981689453
8,2025-04-03,7,22.43000030517578,22.43000030517578,9.609600665338204,22.33599994659424
9,2025-04-09,8,21.530000686645508,21.530000686645508,6.8148012514467595,22.267799949645998
