signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-05,0,114.92707824707033,114.92707824707033,0.0,,114.39793276976883
2,2024-01-08,1,115.70816040039062,115.70816040039062,0.0,,114.71214617724672
3,2024-01-19,2,113.15729522705078,113.15729522705078,8.016257498544162,,112.6575075148759
4,2024-01-22,3,115.88612365722656,115.88612365722656,23.96013116115271,,113.05593701268097
5,2024-01-23,4,117.3494110107422,117.3494110107422,23.96013116115271,,113.56909996040173
6,2024-03-15,5,163.97206115722656,163.97206115722656,6.242572034692344,147.6215026855469,157.62640524047822
7,2024-03-18,6,167.26101684570312,167.26101684570312,6.242572034692344,148.92203877766926,158.5079208226893
8,2024-03-19,7,170.79762268066406,170.79762268066406,6.242572034692344,150.42878646850585,159.63170494259157
9,2024-03-20,8,174.0667724609375,174.0667724609375,12.64082848992479,151.91333745320637,160.9509618194301
10,2024-04-16,9,184.9044647216797,184.9044647216797,24.537516028988236,178.99559020996094,181.74818920448817
11,2024-04-22,10,181.50653076171875,181.50653076171875,15.043206053566717,179.89310557047526,181.67673729489528
12,2024-04-23,11,186.489486694336,186.489486694336,15.043206053566717,180.56476389567058,182.11451856710494
13,2024-06-05,12,207.6893768310547,207.6893768310547,13.201887291736613,206.3966547648112,210.70171957440826
14,2024-06-10,13,212.9478454589844,212.9478454589844,4.505445800867936,208.16762084960936,208.99989675890959
15,2024-06-11,14,216.59898376464844,216.59898376464844,4.505445800867936,209.15938212076824,209.690738823765
16,2024-07-08,15,214.03921508789065,214.03921508789065,23.68512335581171,212.56047566731772,210.15224099893712
17,2024-09-11,16,186.1284637451172,186.1284637451172,4.306212254955204,184.74080352783204,184.2471784350702
18,2024-09-12,17,188.7924194335937,188.7924194335937,13.82259989340279,184.75680287679037,184.66038218364014
19,2024-10-28,18,265.3809509277344,265.3809509277344,9.134893795105084,258.9612787882487,260.6692093740894
20,2024-10-31,19,261.385009765625,261.385009765625,1.4849643013903668,264.9147404988607,260.90263032608436
21,2025-01-02,20,241.5252380371093,241.5252380371093,22.071532168005607,239.02304077148438,233.46948323736407
22,2025-01-03,21,251.2818145751953,251.2818145751953,22.071532168005607,239.61440887451172,235.08878608630744
23,2025-01-06,22,263.10919189453125,263.10919189453125,22.071532168005607,240.5721471150716,237.63609570530784
24,2025-01-28,23,277.5648193359375,277.5648193359375,5.590973541360148,264.18606618245445,286.4562962177356
25,2025-01-29,24,290.5968933105469,290.5968933105469,5.590973541360148,265.9405924479167,286.83271413526643
26,2025-01-30,25,307.1830749511719,307.1830749511719,5.590973541360148,268.24633229573567,288.6827469367236
27,2025-04-09,26,214.89698791503903,214.89698791503903,8.899659797043924,212.9336146036784,209.36073647054707
28,2025-06-06,27,298.440185546875,298.440185546875,12.078287533663774,278.22254536946616,288.9157622451627
29,2025-06-09,28,299.2991638183594,299.2991638183594,12.078287533663774,280.78526306152344,289.85970784272604
30,2025-06-11,29,291.8381652832031,291.8381652832031,8.964264490035317,285.19846394856773,290.10649718205343
31,2025-06-12,30,300.018310546875,300.018310546875,8.964264490035317,287.7701919555664,291.00757112430995
32,2025-06-16,31,307.6391296386719,307.6391296386719,11.053582645669474,291.68848978678386,292.9761393044562
33,2025-06-18,32,306.0610046386719,306.0610046386719,19.446483836237572,294.709922281901,295.1868105228751
34,2025-07-03,33,311.50445556640625,311.50445556640625,16.723961717803796,305.14745279947914,306.7876667662479
35,2025-07-07,34,317.8667907714844,317.8667907714844,16.723961717803796,306.1842041015625,307.79485985763307
