signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2000-09-01,0,31.24326705932617,31.24326705932617,0.5208333333333351,30.03488286336263
2,2001-07-01,1,29.810935974121094,29.810935974121094,9.610061775160162,28.965369542439777
3,2009-06-01,2,15.91273307800293,15.91273307800293,17.510575862968622,16.411053975423176
4,2009-11-01,3,18.749492645263672,18.749492645263672,4.005563915586264,18.016316731770836
5,2010-12-01,4,24.97801780700684,24.97801780700684,8.098574995735191,22.726735432942707
6,2014-02-01,5,62.78544235229492,62.78544235229492,14.88094967779446,61.44024785359701
7,2019-06-01,6,178.5613250732422,178.5613250732422,16.250570444589673,172.15337117513022
8,2021-03-01,7,273.5382995605469,273.5382995605469,13.579040661062583,249.24172973632812
9,2022-07-01,8,278.720458984375,278.720458984375,19.04755578015704,269.92766825358075
10,2025-01-01,9,406.8536376953125,406.8536376953125,16.163800282541306,404.19118245442706
