signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2014-07-01,0,4.132500171661377,4.132500171661377,0.0,,4.054791768391927
2,2015-02-01,1,4.325624942779541,4.325624942779541,24.459539347580684,4.022708257039388,4.238046675978808
3,2015-05-01,2,4.369375228881836,4.369375228881836,3.311874628005372,4.259375095367432,4.265622080056513
4,2016-02-01,3,4.283750057220459,4.283750057220459,7.965860545980995,4.3002082506815595,4.236358594050193
5,2018-08-01,4,18.686250686645508,18.686250686645508,9.979914582275823,16.920833269755047,17.352709085153627
6,2020-07-01,5,16.235624313354492,16.235624313354492,24.429599841043757,14.651249885559082,14.876595814640755
7,2021-03-01,6,18.868125915527344,18.868125915527344,17.003882135190604,18.526875178019207,18.290834294009702
8,2021-10-01,7,25.60562515258789,25.60562515258789,0.615612140304259,23.392916997273762,23.880890666400457
9,2022-07-01,8,29.15749931335449,29.15749931335449,15.548830300684555,26.054166158040363,27.495118381104263
10,2022-10-01,9,30.21500015258789,30.21500015258789,18.248772631820138,29.469166437784832,29.346264749954315
11,2023-01-01,10,31.5049991607666,31.5049991607666,15.169993524658139,32.22249984741211,31.358282674127594
12,2023-08-01,11,48.807498931884766,48.807498931884766,23.736226116353134,42.69833246866862,44.183149774471715
13,2024-05-01,12,74.4124984741211,74.4124984741211,24.087799393269474,70.34916687011719,70.38148513149082
