level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
236.52999877929688,2025-07-28,82,2025-07-28,-1,,,True,False
236.0,2025-09-01,89,2025-09-01,-1,,,True,False
