signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-09-09,0,128.70755004882812,128.70755004882812,4.2016892778482635,127.46222686767578
2,2024-11-04,1,140.51795959472656,140.51795959472656,9.933638200166053,135.64908854166666
3,2025-06-23,2,146.34457397460938,146.34457397460938,13.22296627082596,143.4999033610026
