date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_long_new_highs,weekly_mb_long_new_lows,weekly_mb_total_stocks_hl_long,weekly_mb_net_long_new_highs,weekly_mb_hl_ratio_long,weekly_mb_long_new_highs_pct,weekly_mb_long_new_lows_pct,weekly_mb_net_hl_line_long,weekly_mb_medium_new_highs,weekly_mb_medium_new_lows,weekly_mb_total_stocks_hl_medium,weekly_mb_net_medium_new_highs,weekly_mb_hl_ratio_medium,weekly_mb_medium_new_highs_pct,weekly_mb_medium_new_lows_pct,weekly_mb_net_hl_line_medium,weekly_mb_short_new_highs,weekly_mb_short_new_lows,weekly_mb_total_stocks_hl_short,weekly_mb_net_short_new_highs,weekly_mb_hl_ratio_short,weekly_mb_short_new_highs_pct,weekly_mb_short_new_lows_pct,weekly_mb_net_hl_line_short,weekly_mb_stocks_above_ma_10,weekly_mb_total_stocks_ma_10,weekly_mb_pct_above_ma_10,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_long_new_highs_gt_100,weekly_mb_long_success_condition,weekly_mb_medium_new_highs_gt_100,weekly_mb_medium_success_condition,weekly_mb_short_new_highs_gt_100,weekly_mb_short_success_condition,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_timeframe,weekly_mb_universe,weekly_mb_hl_periods,weekly_mb_ma_periods,weekly_mb_bullish_momentum_5d,weekly_mb_bearish_momentum_5d,weekly_mb_net_momentum_5d,weekly_mb_bullish_momentum_10d,weekly_mb_bearish_momentum_10d,weekly_mb_net_momentum_10d,weekly_mb_bullish_momentum_20d,weekly_mb_bearish_momentum_20d,weekly_mb_net_momentum_20d,weekly_mb_breadth_thrust,weekly_mb_breadth_deterioration,weekly_mb_ad_thrust,weekly_mb_new_highs_expansion,weekly_mb_new_lows_expansion,weekly_mb_total_bullish_signals,weekly_mb_total_bearish_signals,weekly_mb_net_signal_score,weekly_mb_overall_breadth_score,weekly_mb_breadth_rating,weekly_mb_signal_strength,weekly_mb_threshold_classification,weekly_mb_market_participation,weekly_mb_consecutive_bullish_days,weekly_mb_consecutive_bearish_days
2024-02-28,weekly,500,258,239,3,19,1.08,1311,51.60,47.80,0.05,1.44,89,11,500,78,8.09,17.80,2.20,1542,121,24,500,97,5.04,24.20,4.80,1428,164,150,500,14,1.09,32.80,30.00,1759,338,500,67.60,358,500,71.60,336,500,67.20,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.30,0.00,1.30,1.20,0.35,0.85,0,0,0,1,0,2,0,2,48.60,Fair,Neutral,Neutral,51.60,10.00,0.00
2024-02-29,weekly,500,320,175,5,145,1.83,1456,64.00,35.00,0.59,1.54,98,6,500,92,16.33,19.60,1.20,1634,145,18,500,127,8.06,29.00,3.60,1555,249,93,500,156,2.68,49.80,18.60,1915,363,500,72.60,379,500,75.80,357,500,71.40,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.00,1.20,1.20,0.25,0.95,0,0,0,1,0,2,0,2,53.39,Fair,Neutral,Neutral,64.00,11.00,0.00
2024-03-01,weekly,500,302,197,1,105,1.53,1561,60.40,39.40,0.58,2.27,111,14,500,97,7.93,22.20,2.80,1731,151,33,500,118,4.58,30.20,6.60,1673,222,145,500,77,1.53,44.40,29.00,1992,363,500,72.60,376,500,75.20,353,500,70.60,1,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.10,0.00,1.10,1.15,0.20,0.95,0,0,0,1,0,2,0,2,52.29,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),60.40,12.00,0.00
2024-03-04,weekly,500,299,200,1,99,1.50,1660,59.80,40.00,0.31,1.97,141,18,500,123,7.83,28.20,3.60,1854,211,36,500,175,5.86,42.20,7.20,1848,271,103,500,168,2.63,54.20,20.60,2160,354,500,70.80,391,500,78.20,376,500,75.20,1,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.10,0.00,1.10,1.15,0.15,1.00,0,0,0,1,0,2,0,2,54.22,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),59.80,13.00,0.00
2024-03-05,weekly,500,172,324,4,-152,0.53,1508,34.40,64.80,-0.58,1.82,82,23,500,59,3.57,16.40,4.60,1913,129,54,500,75,2.39,25.80,10.80,1923,179,133,500,46,1.35,35.80,26.60,2206,308,500,61.60,349,500,69.80,359,500,71.80,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.10,0.00,1.10,1.15,0.05,1.10,0,0,0,1,0,2,0,2,45.77,Fair,Neutral,Neutral,34.40,14.00,0.00
2024-03-06,weekly,500,369,129,2,240,2.86,1748,73.80,25.80,0.68,1.57,82,9,500,73,9.11,16.40,1.80,1986,125,26,500,99,4.81,25.00,5.20,2022,159,63,500,96,2.52,31.80,12.60,2302,339,500,67.80,379,500,75.80,374,500,74.80,0,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.20,0.00,1.20,1.20,0.05,1.15,0,0,1,1,0,4,0,4,56.20,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),73.80,15.00,0.00
2024-03-07,weekly,500,366,133,1,233,2.75,1981,73.20,26.60,0.79,1.43,125,9,500,116,13.89,25.00,1.80,2102,190,19,500,171,10.00,38.00,3.80,2193,242,51,500,191,4.75,48.40,10.20,2493,367,500,73.40,392,500,78.40,388,500,77.60,1,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.00,1.40,1.20,0.00,1.20,1.25,0.05,1.20,0,0,1,1,0,4,0,4,57.56,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),73.20,16.00,0.00
2024-03-08,weekly,500,245,252,3,-7,0.97,1974,49.00,50.40,-0.13,1.41,98,4,500,94,24.50,19.60,0.80,2196,166,12,500,154,13.83,33.20,2.40,2347,251,57,500,194,4.40,50.20,11.40,2687,353,500,70.60,391,500,78.20,393,500,78.60,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.00,1.40,1.20,0.00,1.20,1.25,0.05,1.20,0,0,0,1,0,2,0,2,52.91,Fair,Neutral,Neutral,49.00,17.00,0.00
2024-03-11,weekly,500,283,215,2,68,1.32,2042,56.60,43.00,0.18,1.53,45,1,500,44,45.00,9.00,0.20,2240,114,38,500,76,3.00,22.80,7.60,2423,179,155,500,24,1.15,35.80,31.00,2711,348,500,69.60,398,500,79.60,408,500,81.60,0,0,1,1,1,1,0,0,0,0,0,0,1,0,weekly,SP500,52;13;4,10;20;50,1.60,0.00,1.60,1.30,0.00,1.30,1.30,0.05,1.25,0,0,0,0,0,1,0,1,55.60,Fair,Weak Signal (Bullish),Breadth Thrust (Bullish),56.60,18.00,0.00
2024-03-12,weekly,500,299,198,3,101,1.51,2143,59.80,39.60,0.31,1.58,65,3,500,62,21.67,13.00,0.60,2302,109,16,500,93,6.81,21.80,3.20,2516,176,84,500,92,2.10,35.20,16.80,2803,380,500,76.00,415,500,83.00,401,500,80.20,0,0,1,1,1,1,0,0,0,0,1,0,1,0,weekly,SP500,52;13;4,10;20;50,2.00,0.00,2.00,1.50,0.00,1.50,1.40,0.05,1.35,0,0,0,1,0,2,0,2,56.91,Fair,Moderate Bullish,Breadth Thrust (Bullish),59.80,19.00,0.00
2024-03-13,weekly,500,267,230,3,37,1.16,2180,53.40,46.00,0.09,1.74,88,5,500,83,17.60,17.60,1.00,2385,139,16,500,123,8.69,27.80,3.20,2639,207,70,500,137,2.96,41.40,14.00,2940,348,500,69.60,397,500,79.40,407,500,81.40,0,0,1,1,1,1,0,0,0,0,0,0,1,0,weekly,SP500,52;13;4,10;20;50,2.00,0.00,2.00,1.60,0.00,1.60,1.45,0.00,1.45,0,0,0,1,0,2,0,2,54.85,Fair,Weak Signal (Bullish),Breadth Thrust (Bullish),53.40,20.00,0.00
2024-03-14,weekly,500,111,386,3,-275,0.29,1905,22.20,77.20,-0.91,1.39,56,16,500,40,3.50,11.20,3.20,2425,78,72,500,6,1.08,15.60,14.40,2645,123,239,500,-116,0.51,24.60,47.80,2824,234,500,46.80,329,500,65.80,375,500,75.00,0,0,0,1,1,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.80,0.20,1.60,1.60,0.10,1.50,1.40,0.05,1.35,0,0,0,1,0,2,1,1,42.93,Fair,Weak Signal (Bearish),Neutral,22.20,21.00,0.00
2024-03-15,weekly,500,226,272,2,-46,0.83,1859,45.20,54.40,-0.19,1.62,46,15,500,31,3.07,9.20,3.00,2456,63,80,500,-17,0.79,12.60,16.00,2628,86,244,500,-158,0.35,17.20,48.80,2666,214,500,42.80,307,500,61.40,364,500,72.80,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.80,0.20,1.60,1.60,0.10,1.50,1.35,0.05,1.30,0,0,0,0,0,1,0,1,45.66,Fair,Neutral,Neutral,45.20,22.00,0.00
2024-03-18,weekly,500,307,190,3,117,1.62,1976,61.40,38.00,0.30,1.14,54,5,500,49,10.80,10.80,1.00,2505,76,34,500,42,2.24,15.20,6.80,2670,119,100,500,19,1.19,23.80,20.00,2685,234,500,46.80,313,500,62.60,369,500,73.80,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.60,0.20,1.40,1.60,0.10,1.50,1.35,0.05,1.30,0,0,0,1,0,2,0,2,49.51,Fair,Neutral,Neutral,61.40,23.00,0.00
2024-03-19,weekly,500,382,114,4,268,3.35,2244,76.40,22.80,0.58,1.19,67,4,500,63,16.75,13.40,0.80,2568,93,46,500,47,2.02,18.60,9.20,2717,182,95,500,87,1.92,36.40,19.00,2772,303,500,60.60,349,500,69.80,379,500,75.80,0,0,0,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.20,1.20,1.70,0.10,1.60,1.40,0.05,1.35,0,0,1,1,0,4,0,4,55.17,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),76.40,24.00,0.00
2024-03-20,weekly,500,378,118,4,260,3.20,2504,75.60,23.60,0.91,1.50,116,4,500,112,29.00,23.20,0.80,2680,163,27,500,136,6.04,32.60,5.40,2853,329,55,500,274,5.98,65.80,11.00,3046,364,500,72.80,392,500,78.40,399,500,79.80,1,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.20,1.20,1.70,0.10,1.60,1.45,0.05,1.40,0,0,1,1,0,4,0,4,58.59,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.60,25.00,0.00
2024-03-21,weekly,500,373,125,2,248,2.98,2752,74.60,25.00,0.73,1.60,160,5,500,155,32.00,32.00,1.00,2835,225,16,500,209,14.06,45.00,3.20,3062,382,43,500,339,8.88,76.40,8.60,3385,394,500,78.80,410,500,82.00,410,500,82.00,1,0,1,1,1,1,1,0,1,0,1,0,1,0,weekly,SP500,52;13;4,10;20;50,2.00,0.00,2.00,1.90,0.10,1.80,1.55,0.05,1.50,0,0,1,1,0,4,0,4,60.02,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.60,26.00,0.00
2024-03-22,weekly,500,123,371,6,-248,0.33,2504,24.60,74.20,-0.61,1.29,82,9,500,73,9.11,16.40,1.80,2908,116,30,500,86,3.87,23.20,6.00,3148,154,71,500,83,2.17,30.80,14.20,3468,339,500,67.80,366,500,73.20,391,500,78.20,0,0,1,1,1,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,2.00,0.20,1.80,1.90,0.20,1.70,1.55,0.10,1.45,0,0,0,1,0,2,1,1,46.43,Fair,Weak Signal (Bearish),Neutral,24.60,27.00,0.00
2024-03-25,weekly,500,187,308,5,-121,0.61,2383,37.40,61.60,-0.17,1.33,56,12,500,44,4.67,11.20,2.40,2952,70,42,500,28,1.67,14.00,8.40,3176,90,123,500,-33,0.73,18.00,24.60,3435,302,500,60.40,336,500,67.20,384,500,76.80,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,2.00,0.20,1.80,1.80,0.20,1.60,1.55,0.10,1.45,0,0,0,1,0,2,0,2,46.84,Fair,Neutral,Neutral,37.40,28.00,0.00
2024-03-26,weekly,501,221,272,7,-51,0.81,2332,44.11,54.29,-0.14,1.29,48,6,501,42,8.00,9.58,1.20,2994,74,43,501,31,1.72,14.77,8.58,3207,99,179,501,-80,0.55,19.76,35.73,3355,289,501,57.68,323,501,64.47,375,501,74.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.80,0.20,1.60,1.60,0.20,1.40,1.55,0.10,1.45,0,0,0,0,0,1,0,1,46.88,Fair,Neutral,Neutral,44.11,29.00,0.00
2024-03-27,weekly,502,446,54,1,392,8.26,2724,88.84,10.76,1.51,1.53,102,1,502,101,102.00,20.32,0.20,3095,157,10,502,147,15.70,31.27,1.99,3354,248,69,502,179,3.59,49.40,13.75,3534,433,502,86.25,407,502,81.08,419,502,83.47,1,0,1,1,1,1,1,0,1,0,1,0,1,0,weekly,SP500,52;13;4,10;20;50,2.20,0.20,2.00,1.80,0.20,1.60,1.70,0.10,1.60,0,0,1,1,0,4,0,4,62.96,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),88.84,30.00,0.00
2024-03-28,weekly,502,364,137,1,227,2.66,2951,72.51,27.29,0.40,1.07,156,0,502,156,,31.08,0.00,3251,215,3,502,212,71.67,42.83,0.60,3566,366,22,502,344,16.64,72.91,4.38,3878,431,502,85.86,417,502,83.07,429,502,85.46,1,0,1,1,1,1,1,0,1,0,1,0,1,0,weekly,SP500,52;13;4,10;20;50,2.20,0.20,2.00,2.10,0.10,2.00,1.85,0.10,1.75,0,0,1,1,0,4,0,4,60.79,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.51,31.00,0.00
2024-04-01,weekly,502,137,363,2,-226,0.38,2725,27.29,72.31,-0.55,1.36,71,5,502,66,14.20,14.14,1.00,3317,103,19,502,84,5.42,20.52,3.78,3650,153,102,502,51,1.50,30.48,20.32,3929,339,502,67.53,371,502,73.90,407,502,81.08,0,0,1,1,1,1,0,1,0,1,0,0,1,0,weekly,SP500,52;13;4,10;20;50,2.40,0.20,2.20,2.20,0.20,2.00,1.90,0.15,1.75,0,0,0,1,0,2,1,1,47.90,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish),27.29,32.00,0.00
2024-04-02,weekly,502,103,397,2,-294,0.26,2431,20.52,79.08,-0.87,1.48,50,19,502,31,2.63,9.96,3.78,3348,68,88,502,-20,0.77,13.55,17.53,3630,79,282,502,-203,0.28,15.74,56.18,3726,227,502,45.22,295,502,58.76,380,502,75.70,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,2.40,0.40,2.00,2.20,0.30,1.90,1.90,0.20,1.70,0,0,0,0,0,1,1,0,40.66,Fair,Weak Signal (Bearish),Neutral,20.52,0.00,0.00
2024-04-03,weekly,502,279,221,2,58,1.26,2489,55.58,44.02,0.16,1.66,49,17,502,32,2.88,9.76,3.39,3380,64,65,502,-1,0.98,12.75,12.95,3629,85,200,502,-115,0.42,16.93,39.84,3611,219,502,43.63,287,502,57.17,379,502,75.50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,2.40,0.40,2.00,2.10,0.30,1.80,1.90,0.20,1.70,0,0,0,0,0,1,0,1,47.14,Fair,Neutral,Neutral,55.58,1.00,0.00
2024-04-04,weekly,502,70,429,3,-359,0.16,2130,13.94,85.46,-1.08,1.66,86,26,502,60,3.31,17.13,5.18,3440,116,126,502,-10,0.92,23.11,25.10,3619,177,277,502,-100,0.64,35.26,55.18,3511,126,502,25.10,216,502,43.03,345,502,68.73,0,0,1,1,1,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.80,0.60,1.20,2.00,0.40,1.60,1.85,0.25,1.60,0,0,0,1,0,2,1,1,32.88,Poor,Weak Signal (Bearish),Neutral,13.94,2.00,0.00
2024-04-05,weekly,502,370,131,1,239,2.82,2369,73.71,26.10,0.70,1.28,29,32,502,-3,0.91,5.78,6.37,3437,31,93,502,-62,0.33,6.18,18.53,3557,52,211,502,-159,0.25,10.36,42.03,3352,194,502,38.65,258,502,51.39,371,502,73.90,0,0,0,1,0,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.60,0.80,1.80,0.40,1.40,1.85,0.25,1.60,0,0,1,0,0,3,0,3,48.63,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),73.71,3.00,0.00
2024-04-08,weekly,502,284,216,2,68,1.31,2437,56.57,43.03,0.27,1.35,41,17,502,24,2.41,8.17,3.39,3461,49,47,502,2,1.04,9.76,9.36,3559,114,72,502,42,1.58,22.71,14.34,3394,227,502,45.22,273,502,54.38,373,502,74.30,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.40,0.80,1.80,0.30,1.50,1.85,0.25,1.60,0,0,0,0,0,1,0,1,46.20,Fair,Neutral,Neutral,56.57,4.00,0.00
2024-04-09,weekly,502,322,177,3,145,1.82,2582,64.14,35.26,0.34,1.49,42,9,502,33,4.67,8.37,1.79,3494,68,88,502,-20,0.77,13.55,17.53,3539,143,155,502,-12,0.92,28.49,30.88,3382,259,502,51.59,296,502,58.96,380,502,75.70,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.80,0.30,1.50,1.80,0.25,1.55,0,0,0,0,0,1,0,1,49.44,Fair,Neutral,Neutral,64.14,5.00,0.00
2024-04-10,weekly,502,78,423,1,-345,0.18,2237,15.54,84.26,-1.59,1.65,7,47,502,-40,0.15,1.39,9.36,3454,9,215,502,-206,0.04,1.79,42.83,3333,30,313,502,-283,0.10,5.98,62.35,3099,101,502,20.12,177,502,35.26,306,502,60.96,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.40,0.80,1.80,0.40,1.40,1.70,0.30,1.40,0,0,0,0,0,1,1,0,28.93,Poor,Weak Signal (Bearish),Neutral,15.54,0.00,0.00
2024-04-11,weekly,502,238,263,1,-25,0.90,2212,47.41,52.39,-0.05,2.75,18,34,502,-16,0.53,3.59,6.77,3438,27,165,502,-138,0.16,5.38,32.87,3195,66,246,502,-180,0.27,13.15,49.00,2919,129,502,25.70,173,502,34.46,293,502,58.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.50,0.40,1.10,1.65,0.30,1.35,0,0,0,0,0,1,0,1,34.41,Poor,Neutral,Neutral,47.41,1.00,0.00
2024-04-12,weekly,502,43,456,3,-413,0.09,1799,8.57,90.84,-1.54,1.65,18,62,502,-44,0.29,3.59,12.35,3394,20,273,502,-253,0.07,3.98,54.38,2942,30,368,502,-338,0.08,5.98,73.31,2581,38,502,7.57,82,502,16.33,231,502,46.02,0,0,0,1,0,0,0,1,0,1,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.60,0.40,1.20,0.60,0.60,1.65,0.35,1.30,0,0,0,0,1,1,3,-2,18.12,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),8.57,0.00,1.00
2024-04-15,weekly,502,76,422,4,-346,0.18,1453,15.14,84.06,-0.95,1.23,6,63,502,-57,0.10,1.20,12.55,3337,8,291,502,-283,0.03,1.59,57.97,2659,61,357,502,-296,0.17,12.15,71.12,2285,21,502,4.18,49,502,9.76,188,502,37.45,0,0,0,1,0,0,0,1,0,1,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,1.00,0.00,1.10,0.70,0.40,1.65,0.45,1.20,0,1,0,0,1,1,4,-3,15.32,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),15.14,0.00,2.00
2024-04-16,weekly,502,159,340,3,-181,0.47,1272,31.67,67.73,-0.50,1.36,1,78,502,-77,0.01,0.20,15.54,3260,1,329,502,-328,0.00,0.20,65.54,2331,13,383,502,-370,0.03,2.59,76.29,1915,22,502,4.38,49,502,9.76,162,502,32.27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,1.20,-0.20,1.10,0.70,0.40,1.65,0.50,1.15,0,1,0,0,1,1,3,-2,17.33,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),31.67,0.00,3.00
2024-04-17,weekly,502,202,299,1,-97,0.68,1175,40.24,59.56,-0.23,1.72,3,60,502,-57,0.05,0.60,11.95,3203,4,205,502,-201,0.02,0.80,40.84,2130,40,231,502,-191,0.17,7.97,46.02,1724,41,502,8.17,41,502,8.17,154,502,30.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,1.20,-0.20,1.10,0.80,0.30,1.60,0.55,1.05,0,1,0,0,1,1,3,-2,18.17,Very Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),40.24,0.00,4.00
2024-04-18,weekly,502,258,241,3,17,1.07,1192,51.39,48.01,-0.06,1.47,4,74,502,-70,0.05,0.80,14.74,3133,9,188,502,-179,0.05,1.79,37.45,1951,71,205,502,-134,0.35,14.14,40.84,1590,70,502,13.94,56,502,11.16,158,502,31.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,1.40,-0.40,1.10,0.80,0.30,1.55,0.60,0.95,0,1,0,0,1,1,3,-2,21.49,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),51.39,0.00,5.00
2024-04-19,weekly,502,326,173,3,153,1.88,1345,64.94,34.46,0.21,2.10,16,49,502,-33,0.33,3.19,9.76,3100,27,148,502,-121,0.18,5.38,29.48,1830,178,160,502,18,1.11,35.46,31.87,1608,146,502,29.08,100,502,19.92,185,502,36.85,0,0,0,1,1,0,0,0,0,0,0,1,0,0,weekly,SP500,52;13;4,10;20;50,1.00,1.20,-0.20,1.00,0.90,0.10,1.40,0.65,0.75,0,1,0,0,0,1,2,-1,28.18,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),64.94,0.00,6.00
2024-04-22,weekly,502,413,83,6,330,4.98,1675,82.27,16.53,0.81,1.09,27,24,502,3,1.12,5.38,4.78,3103,54,70,502,-16,0.77,10.76,13.94,1814,248,81,502,167,3.06,49.40,16.14,1775,210,502,41.83,142,502,28.29,208,502,41.43,0,0,0,1,1,0,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.80,0.40,1.10,0.90,0.20,1.45,0.60,0.85,0,0,1,0,0,3,0,3,35.30,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.27,1.00,0.00
2024-04-23,weekly,502,393,104,5,289,3.78,1964,78.29,20.72,0.98,1.98,41,11,502,30,3.73,8.17,2.19,3133,87,23,502,64,3.78,17.33,4.58,1878,330,31,502,299,10.65,65.74,6.18,2074,320,502,63.75,189,502,37.65,229,502,45.62,0,0,0,1,1,0,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.60,0.80,1.20,0.90,0.30,1.50,0.60,0.90,0,0,1,0,0,3,0,3,38.36,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.29,2.00,0.00
2024-04-24,weekly,502,278,221,3,57,1.26,2021,55.38,44.02,0.16,1.83,42,25,502,17,1.68,8.37,4.98,3150,80,43,502,37,1.86,15.94,8.57,1915,267,78,502,189,3.42,53.19,15.54,2263,342,502,68.13,187,502,37.25,233,502,46.41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.40,1.00,1.20,0.80,0.40,1.50,0.60,0.90,0,0,0,0,0,1,0,1,33.85,Poor,Neutral,Neutral,55.38,3.00,0.00
2024-04-25,weekly,502,190,310,2,-120,0.61,1901,37.85,61.75,-0.26,1.96,44,51,502,-7,0.86,8.76,10.16,3143,81,86,502,-5,0.94,16.14,17.13,1910,150,159,502,-9,0.94,29.88,31.67,2254,310,502,61.75,200,502,39.84,218,502,43.43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.10,0.80,0.30,1.30,0.60,0.70,0,0,0,0,1,0,1,-1,30.38,Poor,Neutral,Neutral,37.85,0.00,1.00
2024-04-26,weekly,502,265,234,3,31,1.13,1932,52.79,46.61,0.20,2.00,34,23,502,11,1.48,6.77,4.58,3154,64,40,502,24,1.60,12.75,7.97,1934,155,89,502,66,1.74,30.88,17.73,2320,331,502,65.94,217,502,43.23,234,502,46.61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.00,0.60,0.40,1.10,0.60,0.50,0,0,0,0,0,0,0,0,35.18,Poor,Neutral,Neutral,52.79,0.00,0.00
2024-04-29,weekly,502,359,140,3,219,2.56,2151,71.51,27.89,0.67,1.48,34,13,502,21,2.62,6.77,2.59,3175,81,25,502,56,3.24,16.14,4.98,1990,198,45,502,153,4.40,39.44,8.96,2473,378,502,75.30,254,502,50.60,255,502,50.80,0,0,0,0,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.80,0.00,0.80,1.00,0.40,0.60,1.05,0.55,0.50,0,0,1,0,0,2,0,2,42.18,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.51,1.00,0.00
2024-04-30,weekly,502,57,442,3,-385,0.13,1766,11.35,88.05,-1.52,1.89,34,55,502,-21,0.62,6.77,10.96,3154,58,82,502,-24,0.71,11.55,16.33,1966,101,183,502,-82,0.55,20.12,36.45,2391,237,502,47.21,200,502,39.84,201,502,40.04,0,0,0,0,1,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.40,0.20,0.20,0.90,0.40,0.50,1.00,0.55,0.45,0,0,0,0,1,0,2,-2,24.23,Poor,Weak Signal (Bearish),Neutral,11.35,0.00,1.00
