date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_long_new_highs,weekly_mb_long_new_lows,weekly_mb_total_stocks_hl_long,weekly_mb_net_long_new_highs,weekly_mb_hl_ratio_long,weekly_mb_long_new_highs_pct,weekly_mb_long_new_lows_pct,weekly_mb_net_hl_line_long,weekly_mb_medium_new_highs,weekly_mb_medium_new_lows,weekly_mb_total_stocks_hl_medium,weekly_mb_net_medium_new_highs,weekly_mb_hl_ratio_medium,weekly_mb_medium_new_highs_pct,weekly_mb_medium_new_lows_pct,weekly_mb_net_hl_line_medium,weekly_mb_short_new_highs,weekly_mb_short_new_lows,weekly_mb_total_stocks_hl_short,weekly_mb_net_short_new_highs,weekly_mb_hl_ratio_short,weekly_mb_short_new_highs_pct,weekly_mb_short_new_lows_pct,weekly_mb_net_hl_line_short,weekly_mb_stocks_above_ma_10,weekly_mb_total_stocks_ma_10,weekly_mb_pct_above_ma_10,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_long_new_highs_gt_100,weekly_mb_long_success_condition,weekly_mb_medium_new_highs_gt_100,weekly_mb_medium_success_condition,weekly_mb_short_new_highs_gt_100,weekly_mb_short_success_condition,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_timeframe,weekly_mb_universe,weekly_mb_hl_periods,weekly_mb_ma_periods,weekly_mb_bullish_momentum_5d,weekly_mb_bearish_momentum_5d,weekly_mb_net_momentum_5d,weekly_mb_bullish_momentum_10d,weekly_mb_bearish_momentum_10d,weekly_mb_net_momentum_10d,weekly_mb_bullish_momentum_20d,weekly_mb_bearish_momentum_20d,weekly_mb_net_momentum_20d,weekly_mb_breadth_thrust,weekly_mb_breadth_deterioration,weekly_mb_ad_thrust,weekly_mb_new_highs_expansion,weekly_mb_new_lows_expansion,weekly_mb_total_bullish_signals,weekly_mb_total_bearish_signals,weekly_mb_net_signal_score,weekly_mb_overall_breadth_score,weekly_mb_breadth_rating,weekly_mb_signal_strength,weekly_mb_threshold_classification,weekly_mb_market_participation,weekly_mb_consecutive_bullish_days,weekly_mb_consecutive_bearish_days
2024-05-28,weekly,987,270,712,5,-442,0.38,4554,27.36,72.14,-0.53,4.42,71,99,987,-28,0.72,7.19,10.03,6680,96,344,987,-248,0.28,9.73,34.85,5113,178,499,987,-321,0.36,18.03,50.56,4906,254,987,25.73,377,987,38.20,455,987,46.10,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.40,1.80,2.20,0.20,2.00,2.30,0.15,2.15,0,0,0,1,1,3,2,1,28.46,Poor,Weak Signal (Bearish),Neutral,27.36,26.00,0.00
2024-05-29,weekly,987,145,836,6,-691,0.17,3863,14.69,84.70,-1.00,3.06,24,181,987,-157,0.13,2.43,18.34,6523,34,565,987,-531,0.06,3.44,57.24,4582,62,714,987,-652,0.09,6.28,72.34,4254,156,987,15.81,262,987,26.55,393,987,39.82,0,1,0,1,0,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.60,1.60,2.20,0.30,1.90,2.30,0.15,2.15,0,0,0,0,1,2,2,0,20.86,Poor,Weak Signal (Bearish),Neutral,14.69,0.00,0.00
2024-05-30,weekly,987,702,279,6,423,2.52,4286,71.12,28.27,0.75,9.05,49,99,987,-50,0.49,4.96,10.03,6473,55,231,987,-176,0.24,5.57,23.40,4406,169,313,987,-144,0.54,17.12,31.71,4110,237,987,24.01,312,987,31.61,429,987,43.47,0,1,0,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.60,1.80,2.20,0.30,1.90,2.35,0.15,2.20,0,0,1,0,1,4,1,3,34.57,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.12,1.00,0.00
2024-05-31,weekly,987,794,190,3,604,4.18,4890,80.45,19.25,1.09,2.57,63,70,987,-7,0.90,6.38,7.09,6466,99,170,987,-71,0.58,10.03,17.22,4335,400,251,987,149,1.59,40.53,25.43,4259,477,987,48.33,439,987,44.48,520,987,52.68,0,1,0,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.60,0.40,2.20,2.30,0.30,2.00,2.35,0.15,2.20,0,0,1,1,1,5,1,4,42.60,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),80.45,2.00,0.00
2024-06-03,weekly,987,349,633,5,-284,0.55,4606,35.36,64.13,-0.48,2.13,85,73,987,12,1.16,8.61,7.40,6478,139,163,987,-24,0.85,14.08,16.51,4311,607,196,987,411,3.10,61.50,19.86,4670,435,987,44.07,386,987,39.11,493,987,49.95,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.40,2.00,2.30,0.30,2.00,2.30,0.15,2.15,0,0,0,1,1,3,1,2,31.29,Poor,Neutral,Neutral,35.36,3.00,0.00
2024-06-04,weekly,987,338,644,5,-306,0.52,4300,34.25,65.25,-0.69,1.91,48,89,987,-41,0.54,4.86,9.02,6437,91,218,987,-127,0.42,9.22,22.09,4184,223,313,987,-90,0.71,22.59,31.71,4580,391,987,39.61,333,987,33.74,449,987,45.49,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.20,2.20,2.30,0.30,2.00,2.25,0.15,2.10,0,0,0,0,1,2,1,1,28.34,Poor,Neutral,Neutral,34.25,4.00,0.00
2024-06-05,weekly,987,676,308,3,368,2.19,4668,68.49,31.21,0.91,1.96,63,61,987,2,1.03,6.38,6.18,6439,109,128,987,-19,0.85,11.04,12.97,4165,250,255,987,-5,0.98,25.33,25.84,4575,501,987,50.76,389,987,39.41,484,987,49.04,0,1,1,1,1,1,1,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.30,0.30,2.00,2.25,0.15,2.10,0,0,1,1,1,4,1,3,37.78,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.49,5.00,0.00
2024-06-06,weekly,987,394,582,11,-188,0.68,4480,39.92,58.97,-0.11,3.18,66,43,987,23,1.53,6.69,4.36,6462,121,104,987,17,1.16,12.26,10.54,4182,273,233,987,40,1.17,27.66,23.61,4615,492,987,49.85,372,987,37.69,485,987,49.14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.00,2.20,2.30,0.30,2.00,2.25,0.15,2.10,0,0,0,1,0,3,0,3,31.58,Poor,Neutral,Neutral,39.92,6.00,0.00
2024-06-07,weekly,987,295,683,9,-388,0.43,4092,29.89,69.20,-0.59,1.88,40,73,987,-33,0.55,4.05,7.40,6429,75,173,987,-98,0.43,7.60,17.53,4084,222,382,987,-160,0.58,22.49,38.70,4455,398,987,40.32,330,987,33.43,456,987,46.20,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.30,0.30,2.00,2.20,0.20,2.00,0,0,0,0,1,2,2,0,27.56,Poor,Weak Signal (Bearish),Neutral,29.89,0.00,0.00
2024-06-10,weekly,987,554,425,8,129,1.30,4221,56.13,43.06,0.34,1.92,51,92,987,-41,0.55,5.17,9.32,6388,87,212,987,-125,0.41,8.81,21.48,3959,212,464,987,-252,0.46,21.48,47.01,4203,442,987,44.78,354,987,35.87,469,987,47.52,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.20,0.30,1.90,2.20,0.20,2.00,0,0,0,1,1,3,1,2,33.87,Poor,Neutral,Neutral,56.13,1.00,0.00
2024-06-11,weekly,987,347,630,10,-283,0.55,3938,35.16,63.83,-0.38,1.87,40,87,987,-47,0.46,4.05,8.81,6341,69,208,987,-139,0.33,6.99,21.07,3820,138,422,987,-284,0.33,13.98,42.76,3919,400,987,40.53,313,987,31.71,441,987,44.68,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.20,0.20,2.00,2.20,0.20,2.00,0,0,0,0,1,2,1,1,27.72,Poor,Neutral,Neutral,35.16,2.00,0.00
2024-06-12,weekly,987,655,327,5,328,2.00,4266,66.36,33.13,0.96,2.21,116,37,987,79,3.14,11.75,3.75,6420,266,87,987,179,3.06,26.95,8.81,3999,656,174,987,482,3.77,66.46,17.63,4401,509,987,51.57,415,987,42.05,487,987,49.34,1,1,1,1,1,1,1,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.20,2.00,0,0,1,1,0,4,0,4,38.22,Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),66.36,3.00,0.00
2024-06-13,weekly,987,303,674,10,-371,0.45,3895,30.70,68.29,-0.60,1.82,44,117,987,-73,0.38,4.46,11.85,6347,79,227,987,-148,0.35,8.00,23.00,3851,148,377,987,-229,0.39,14.99,38.20,4172,427,987,43.26,374,987,37.89,457,987,46.30,0,1,0,1,1,1,0,1,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.10,0.10,2.00,2.15,0.20,1.95,0,0,0,0,1,2,1,1,29.08,Poor,Weak Signal (Bearish),Neutral,30.70,4.00,0.00
2024-06-14,weekly,988,234,749,4,-515,0.31,3380,23.68,75.81,-0.92,2.05,25,155,988,-130,0.16,2.53,15.69,6217,39,319,988,-280,0.12,3.95,32.29,3571,63,498,988,-435,0.13,6.38,50.40,3737,309,988,31.28,314,988,31.78,403,988,40.79,0,1,0,1,0,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.25,1.90,0,0,0,0,1,2,2,0,24.47,Poor,Weak Signal (Bearish),Neutral,23.68,0.00,0.00
2024-06-17,weekly,988,684,298,6,386,2.30,3766,69.23,30.16,0.69,1.81,71,86,988,-15,0.83,7.19,8.70,6202,120,189,988,-69,0.63,12.15,19.13,3502,190,377,988,-187,0.50,19.23,38.16,3550,441,988,44.64,382,988,38.66,447,988,45.24,0,1,1,1,1,1,1,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.25,1.90,0,0,1,1,1,4,1,3,36.75,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),69.23,1.00,0.00
2024-06-18,weekly,988,578,395,15,183,1.46,3949,58.50,39.98,0.19,1.99,99,50,988,49,1.98,10.02,5.06,6251,171,114,988,57,1.50,17.31,11.54,3559,437,175,988,262,2.50,44.23,17.71,3812,490,988,49.60,437,988,44.23,474,988,47.98,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.25,1.90,0,0,0,1,0,3,0,3,36.96,Poor,Neutral,Neutral,58.50,2.00,0.00
2024-06-20,weekly,988,517,468,3,49,1.10,3998,52.33,47.37,-0.02,1.92,68,74,988,-6,0.92,6.88,7.49,6245,155,143,988,12,1.08,15.69,14.47,3571,461,222,988,239,2.08,46.66,22.47,4051,546,988,55.26,472,988,47.77,487,988,49.29,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.25,1.90,0,0,0,1,1,3,1,2,37.12,Poor,Neutral,Neutral,52.33,3.00,0.00
2024-06-21,weekly,988,599,379,10,220,1.58,4218,60.63,38.36,0.31,1.76,48,40,988,8,1.20,4.86,4.05,6253,131,91,988,40,1.44,13.26,9.21,3611,361,206,988,155,1.75,36.54,20.85,4206,591,988,59.82,503,988,50.91,507,988,51.32,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.25,1.90,0,0,0,0,0,2,0,2,40.23,Fair,Neutral,Neutral,60.63,4.00,0.00
2024-06-24,weekly,988,677,306,5,371,2.21,4589,68.52,30.97,0.50,2.26,101,9,988,92,11.22,10.22,0.91,6345,275,27,988,248,10.19,27.83,2.73,3859,606,88,988,518,6.89,61.34,8.91,4724,672,988,68.02,613,988,62.04,561,988,56.78,1,1,1,1,1,1,1,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.00,2.00,2.00,0.10,1.90,2.15,0.20,1.95,0,0,1,1,0,4,0,4,46.51,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),68.52,5.00,0.00
2024-06-25,weekly,988,266,717,5,-451,0.37,4138,26.92,72.57,-0.62,1.97,47,56,988,-9,0.84,4.76,5.67,6336,91,113,988,-22,0.81,9.21,11.44,3837,175,296,988,-121,0.59,17.71,29.96,4603,529,988,53.54,489,988,49.49,491,988,49.70,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.10,0.25,1.85,0,0,0,0,1,2,2,0,32.66,Poor,Weak Signal (Bearish),Neutral,26.92,0.00,0.00
2024-06-26,weekly,988,374,606,8,-232,0.62,3906,37.85,61.34,-0.18,1.88,31,67,988,-36,0.46,3.14,6.78,6300,62,157,988,-95,0.39,6.28,15.89,3742,138,465,988,-327,0.30,13.97,47.06,4276,469,988,47.47,459,988,46.46,451,988,45.65,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.10,0.20,1.90,0,0,0,0,1,2,1,1,32.92,Poor,Neutral,Neutral,37.85,1.00,0.00
2024-06-27,weekly,988,597,384,7,213,1.55,4119,60.43,38.87,0.34,1.71,47,35,988,12,1.34,4.76,3.54,6312,116,107,988,9,1.08,11.74,10.83,3751,206,308,988,-102,0.67,20.85,31.17,4174,512,988,51.82,495,988,50.10,486,988,49.19,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.80,0.20,1.60,1.90,0.20,1.70,2.05,0.15,1.90,0,0,0,0,0,1,0,1,39.41,Poor,Neutral,Neutral,60.43,2.00,0.00
2024-06-28,weekly,988,555,429,4,126,1.29,4245,56.17,43.42,0.19,1.94,74,29,988,45,2.55,7.49,2.94,6357,207,103,988,104,2.01,20.95,10.43,3855,440,242,988,198,1.82,44.53,24.49,4372,532,988,53.85,520,988,52.63,485,988,49.09,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.60,0.20,1.40,1.80,0.20,1.60,1.95,0.15,1.80,0,0,0,1,0,2,0,2,39.30,Poor,Neutral,Neutral,56.17,3.00,0.00
2024-07-01,weekly,988,254,729,5,-475,0.35,3770,25.71,73.79,-0.79,1.65,49,75,988,-26,0.65,4.96,7.59,6331,164,208,988,-44,0.79,16.60,21.05,3811,370,411,988,-41,0.90,37.45,41.60,4331,404,988,40.89,436,988,44.13,424,988,42.91,0,0,1,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.40,0.40,1.00,1.70,0.20,1.50,1.85,0.20,1.65,0,0,0,0,1,1,2,-1,29.11,Poor,Weak Signal (Bearish),Neutral,25.71,0.00,1.00
2024-07-02,weekly,988,639,341,8,298,1.87,4068,64.68,34.51,0.39,1.44,40,88,988,-48,0.45,4.05,8.91,6283,123,206,988,-83,0.60,12.45,20.85,3728,208,383,988,-175,0.54,21.05,38.77,4156,459,988,46.46,497,988,50.30,461,988,46.66,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.20,0.20,1.00,1.60,0.20,1.40,1.80,0.20,1.60,0,0,0,0,1,1,1,0,39.69,Poor,Neutral,Neutral,64.68,0.00,0.00
2024-07-03,weekly,988,533,446,9,87,1.20,4155,53.95,45.14,0.18,1.37,56,30,988,26,1.87,5.67,3.04,6309,162,71,988,91,2.28,16.40,7.19,3819,272,170,988,102,1.60,27.53,17.21,4258,461,988,46.66,498,988,50.40,463,988,46.86,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.00,0.20,0.80,1.50,0.20,1.30,1.75,0.20,1.55,0,0,0,1,0,2,0,2,37.62,Poor,Neutral,Neutral,53.95,1.00,0.00
2024-07-05,weekly,988,399,581,8,-182,0.69,3973,40.38,58.81,-0.23,1.66,44,90,988,-46,0.49,4.45,9.11,6263,96,174,988,-78,0.55,9.72,17.61,3741,185,409,988,-224,0.45,18.72,41.40,4034,421,988,42.61,460,988,46.56,435,988,44.03,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.00,0.20,0.80,1.40,0.20,1.20,1.70,0.20,1.50,0,0,0,0,1,1,1,0,33.05,Poor,Neutral,Neutral,40.38,0.00,0.00
2024-07-08,weekly,988,559,421,8,138,1.33,4111,56.58,42.61,0.21,1.68,59,37,988,22,1.59,5.97,3.74,6285,116,75,988,41,1.55,11.74,7.59,3782,365,194,988,171,1.88,36.94,19.64,4205,455,988,46.05,491,988,49.70,448,988,45.34,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.00,0.20,0.80,1.30,0.20,1.10,1.65,0.20,1.45,0,0,0,1,0,2,0,2,37.56,Poor,Neutral,Neutral,56.58,1.00,0.00
2024-07-09,weekly,988,358,620,10,-262,0.58,3849,36.23,62.75,-0.36,1.61,65,91,988,-26,0.71,6.58,9.21,6259,116,181,988,-65,0.64,11.74,18.32,3717,261,407,988,-146,0.64,26.42,41.19,4059,422,988,42.71,462,988,46.76,431,988,43.62,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.20,1.00,1.60,0.15,1.45,0,0,0,1,1,2,1,1,32.18,Poor,Neutral,Neutral,36.23,2.00,0.00
2024-07-10,weekly,988,764,219,5,545,3.49,4394,77.33,22.17,0.84,1.60,78,60,988,18,1.30,7.89,6.07,6277,171,150,988,21,1.14,17.31,15.18,3738,410,268,988,142,1.53,41.50,27.13,4201,613,988,62.04,558,988,56.48,485,988,49.09,0,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.20,0.00,1.20,1.20,0.10,1.10,1.60,0.15,1.45,0,0,1,1,1,4,1,3,44.68,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.33,3.00,0.00
2024-07-11,weekly,988,818,168,2,650,4.87,5044,82.79,17.00,1.75,2.40,189,20,988,169,9.45,19.13,2.02,6446,403,37,988,366,10.89,40.79,3.74,4104,721,92,988,629,7.84,72.98,9.31,4830,793,988,80.26,748,988,75.71,618,988,62.55,1,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.40,0.00,1.40,1.20,0.10,1.10,1.60,0.15,1.45,0,0,1,1,0,4,0,4,54.91,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),82.79,4.00,0.00
2024-07-12,weekly,988,796,188,4,608,4.23,5652,80.57,19.03,1.00,1.79,243,3,988,240,81.00,24.60,0.30,6686,539,10,988,529,53.90,54.55,1.01,4633,768,51,988,717,15.06,77.73,5.16,5547,844,988,85.43,805,988,81.48,679,988,68.72,1,0,1,1,1,1,1,0,1,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,1.80,0.00,1.80,1.40,0.10,1.30,1.65,0.15,1.50,0,0,1,1,0,4,0,4,57.74,Fair,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.57,5.00,0.00
2024-07-15,weekly,988,613,371,4,242,1.65,5894,62.04,37.55,0.45,2.56,232,19,988,213,12.21,23.48,1.92,6899,470,31,988,439,15.16,47.57,3.14,5072,574,83,988,491,6.92,58.10,8.40,6038,819,988,82.89,792,988,80.16,674,988,68.22,1,0,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.00,2.00,1.50,0.10,1.40,1.65,0.15,1.50,0,0,0,1,0,2,0,2,53.51,Fair,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),62.04,6.00,0.00
2024-07-16,weekly,988,877,108,3,769,8.12,6663,88.77,10.93,2.05,2.09,342,15,988,327,22.80,34.62,1.52,7226,616,30,988,586,20.53,62.35,3.04,5658,694,85,988,609,8.16,70.24,8.60,6647,880,988,89.07,856,988,86.64,779,988,78.85,1,1,1,1,1,1,1,0,1,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.60,0.00,2.60,1.80,0.00,1.80,1.75,0.10,1.65,0,0,1,1,0,5,0,5,63.46,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),88.77,7.00,0.00
2024-07-17,weekly,988,408,575,5,-167,0.71,6496,41.30,58.20,-0.81,3.00,292,20,988,272,14.60,29.55,2.02,7498,525,81,988,444,6.48,53.14,8.20,6102,571,176,988,395,3.24,57.79,17.81,7042,807,988,81.68,809,988,81.88,755,988,76.42,1,1,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.80,0.00,2.80,2.00,0.00,2.00,1.80,0.10,1.70,0,0,0,1,0,3,0,3,51.93,Fair,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),41.30,8.00,0.00
2024-07-18,weekly,988,200,785,3,-585,0.25,5911,20.24,79.45,-1.12,1.91,225,43,988,182,5.23,22.77,4.35,7680,369,106,988,263,3.48,37.35,10.73,6365,396,306,988,90,1.29,40.08,30.97,7132,702,988,71.05,753,988,76.21,690,988,69.84,1,1,1,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.80,0.20,2.60,2.10,0.10,2.00,1.80,0.15,1.65,0,0,0,1,0,3,1,2,44.37,Fair,Weak Signal (Bearish),New Highs Expansion (Bullish),20.24,9.00,0.00
2024-07-19,weekly,988,309,672,7,-363,0.46,5548,31.28,68.02,-0.56,1.80,23,37,988,-14,0.62,2.33,3.74,7666,33,83,988,-50,0.40,3.34,8.40,6315,39,460,988,-421,0.08,3.95,46.56,6711,611,988,61.84,694,988,70.24,643,988,65.08,0,1,0,1,0,1,0,1,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.60,0.20,2.40,2.20,0.10,2.10,1.80,0.15,1.65,0,0,0,0,0,2,0,2,43.60,Fair,Weak Signal (Bearish),Neutral,31.28,10.00,0.00
2024-07-22,weekly,988,774,206,8,568,3.76,6116,78.34,20.85,1.01,1.71,51,18,988,33,2.83,5.16,1.82,7699,69,39,988,30,1.77,6.98,3.95,6345,103,347,988,-244,0.30,10.43,35.12,6467,702,988,71.05,753,988,76.21,697,988,70.55,0,1,0,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.80,0.20,2.60,2.40,0.10,2.30,1.85,0.15,1.70,0,0,1,1,0,5,0,5,56.17,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.34,11.00,0.00
2024-07-23,weekly,988,454,530,4,-76,0.86,6040,45.95,53.64,-0.01,2.19,104,17,988,87,6.12,10.53,1.72,7786,152,35,988,117,4.34,15.38,3.54,6462,282,200,988,82,1.41,28.54,20.24,6549,592,988,59.92,731,988,73.99,690,988,69.84,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.20,2.20,2.50,0.10,2.40,1.85,0.15,1.70,0,0,0,1,0,3,0,3,48.85,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),45.95,12.00,0.00
2024-07-24,weekly,988,225,760,3,-535,0.30,5505,22.77,76.92,-1.69,3.28,61,63,988,-2,0.97,6.17,6.38,7784,99,153,988,-54,0.65,10.02,15.49,6408,233,467,988,-234,0.50,23.58,47.27,6315,324,988,32.79,585,988,59.21,591,988,59.82,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.40,1.80,2.50,0.20,2.30,1.85,0.15,1.70,0,0,0,1,1,3,2,1,37.27,Poor,Weak Signal (Bearish),Neutral,22.77,13.00,0.00
2024-07-25,weekly,989,614,368,6,246,1.67,5751,62.08,37.21,0.59,3.31,156,86,989,70,1.81,15.77,8.70,7854,214,202,989,12,1.06,21.64,20.42,6420,407,458,989,-51,0.89,41.15,46.31,6264,413,989,41.76,617,989,62.39,631,989,63.80,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.50,0.20,2.30,1.85,0.15,1.70,0,0,0,1,1,3,1,2,47.08,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),62.08,14.00,0.00
2024-07-26,weekly,989,857,127,5,730,6.75,6481,86.65,12.84,1.58,3.11,156,25,989,131,6.24,15.77,2.53,7985,215,61,989,154,3.52,21.74,6.17,6574,377,101,989,276,3.73,38.12,10.21,6540,589,989,59.56,694,989,70.17,707,989,71.49,1,1,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.20,2.20,2.50,0.20,2.30,1.95,0.15,1.80,0,0,1,1,0,5,0,5,56.25,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.65,15.00,0.00
2024-07-29,weekly,989,507,474,8,33,1.07,6514,51.26,47.93,-0.00,1.65,125,19,989,106,6.58,12.64,1.92,8091,173,55,989,118,3.15,17.49,5.56,6692,337,86,989,251,3.92,34.07,8.70,6791,591,989,59.76,691,989,69.87,714,989,72.19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.50,0.20,2.30,2.00,0.15,1.85,0,0,0,1,0,3,0,3,49.26,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),51.26,16.00,0.00
2024-07-30,weekly,989,621,363,5,258,1.71,6772,62.79,36.70,0.18,3.52,212,51,989,161,4.16,21.44,5.16,8252,272,110,989,162,2.47,27.50,11.12,6854,504,164,989,340,3.07,50.96,16.58,7131,630,989,63.70,672,989,67.95,709,989,71.69,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.30,0.20,2.10,2.05,0.10,1.95,0,0,0,1,1,3,1,2,50.87,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),62.79,17.00,0.00
