level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
484.55999755859375,2025-07-07,79,2025-07-07,-1,,,True,False
402.739990234375,2025-09-01,89,2025-09-01,-1,,,True,False
