signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-06-03,0,349.1199951171875,349.1199951171875,13.698918474214278,338.086669921875
2,2025-04-07,1,377.8999938964844,377.8999938964844,13.74054058459184,352.2133280436198
3,2025-05-12,2,439.260009765625,439.260009765625,12.768709897288636,430.1366678873698
