signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,81.8292236328125,81.8292236328125,0.0,,80.85980478922527
2,2024-02-19,1,69.67515563964844,69.67515563964844,3.2307550982389537,69.09097798665364,69.93691277597465
3,2024-03-25,2,70.10176086425781,70.10176086425781,2.1838409903615337,69.79960378011067,69.92298958365872
4,2024-05-06,3,63.125091552734375,63.125091552734375,12.604961664497582,62.576394399007164,63.049457444452656
5,2024-07-08,4,67.77421569824219,67.77421569824219,11.221137693453974,66.28233591715495,66.5149027459699
6,2025-01-13,5,90.55691528320312,90.55691528320312,24.12515820467547,89.77138264973958,90.15908160077807
7,2025-03-24,6,111.00183868408205,111.00183868408205,16.500383137991786,109.06999206542969,109.80595705020113
8,2025-05-12,7,101.77733612060548,101.77733612060548,13.563623833715635,100.3177007039388,100.75813337579274
9,2025-06-23,8,110.66999816894533,110.66999816894533,23.69051080266826,109.45819854736328,109.74568904135609
10,2025-07-21,9,116.1999969482422,116.1999969482422,2.635435679641469,111.35333251953125,112.70347926808769
