signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,57.38999938964844,57.38999938964844,0.0,,56.93999989827474
2,2024-02-05,1,55.93999862670898,55.93999862670898,17.941956224598048,55.903333028157554,56.09365009126209
3,2024-02-26,2,55.65999984741211,55.65999984741211,19.12356198464558,54.063334147135414,54.79917843514459
4,2024-03-18,3,52.209999084472656,52.209999084472656,9.27156165869342,52.166666666666664,52.47557980976408
5,2024-04-22,4,48.38999938964844,48.38999938964844,0.5084537548896001,48.00999959309896,48.36014235087078
6,2024-06-10,5,49.75,49.75,4.783252287677107,48.893333435058594,49.40132940527203
7,2024-08-12,6,45.630001068115234,45.630001068115234,10.92352043154941,44.93000030517578,46.05019824239056
8,2024-11-04,7,43.97999954223633,43.97999954223633,13.310013140990739,40.33666737874349,41.25643582378319
9,2024-12-23,8,44.18000030517578,44.18000030517578,19.837413300946665,43.26000086466471,43.475207183140206
10,2025-01-13,9,43.09999847412109,43.09999847412109,23.04829919721147,42.41333262125651,42.6218999442182
11,2025-02-10,10,43.15999984741211,43.15999984741211,14.137216445543825,41.02666727701823,41.644493899101526
12,2025-06-02,11,37.72999954223633,37.72999954223633,8.753261970508447,36.69333267211914,37.09301130975415
