level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
318.4599914550781,2025-07-07,79,2025-07-07,-1,,,True,False
284.5599975585937,2025-08-29,88,2025-08-29,-1,,,True,False
