level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
24.040000915527344,2025-07-07,79,2025-07-07,-1,2025-08-11,84.0,True,True
26.530000686645508,2025-08-18,85,2025-08-18,-1,,,True,False
