signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-29,0,952.9149169921876,952.9149169921876,17.367668695042603,908.445556640625
2,2025-02-03,1,706.9692993164062,706.9692993164062,3.653152682766412,683.3272908528646
3,2025-08-27,2,586.9600219726562,586.9600219726562,7.5002242890038575,583.4500122070312
