signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-07-01,0,65.11756896972656,65.11756896972656,10.94148274262147,64.19332504272461
2,2025-06-09,1,66.46588897705078,66.46588897705078,17.040498358449888,66.39306640625
