signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,316.32000732421875,316.32000732421875,16.177152661785755,312.2533365885417
2,2024-08-05,1,365.0,365.0,13.8387453802888,322.6499938964844
3,2024-11-04,2,603.1799926757812,603.1799926757812,10.551968750901613,491.17999267578125
4,2025-04-07,3,567.97998046875,567.97998046875,11.78796784580808,533.3533325195312
5,2025-08-18,4,760.8900146484375,760.8900146484375,14.593333161789884,785.8766682942709
