level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
217.66852412980523,2025-07-14,80,2025-07-14,-1,,,True,False
180.0,2025-09-01,89,2025-09-01,-1,,,True,False
