signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-22,0,65.95999908447266,65.95999908447266,10.569151077074178,64.28666559855144
2,2024-05-27,1,62.9900016784668,62.9900016784668,9.744742618423848,63.036668141682945
3,2024-11-04,2,83.01000213623047,83.01000213623047,10.911618074926157,80.65333302815755
4,2025-01-13,3,91.80999755859376,91.80999755859376,14.267553685192654,87.58999888102214
5,2025-05-26,4,70.27999877929688,70.27999877929688,9.282595154205586,70.76999918619792
6,2025-07-14,5,74.16999816894531,74.16999816894531,8.675794844758652,74.03999837239583
