signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,109.79319763183594,109.79319763183594,0.0,,109.5712153116862
2,2024-04-22,1,120.49642181396484,120.49642181396484,5.093430486218151,119.85788472493489,120.28542246610704
3,2024-08-05,2,122.50725555419922,122.50725555419922,15.466699761251043,122.66168975830078,122.32215209722756
4,2024-09-09,3,128.70755004882812,128.70755004882812,4.2016892778482635,127.46222686767578,127.27398136135075
5,2024-11-04,4,140.51795959472656,140.51795959472656,9.933638200166053,135.64908854166666,137.15663144841804
6,2025-01-13,5,136.9114532470703,136.9114532470703,21.698311258575917,133.11802673339844,134.25920529661482
7,2025-02-24,6,135.50010681152344,135.50010681152344,11.111075567725205,135.41064961751303,135.4605255790517
8,2025-04-07,7,125.2886734008789,125.2886734008789,0.8733500946212943,124.076171875,124.69921779736251
9,2025-06-23,8,146.34457397460938,146.34457397460938,13.22296627082596,143.4999033610026,144.2674221689818
10,2025-08-18,9,151.22000122070312,151.22000122070312,23.655972785841637,150.8300018310547,150.96315603132643
