signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,125.0,125.0,0.0,,124.66000111897786
2,2024-02-26,1,121.73999786376952,121.73999786376952,23.465755179105084,118.35000101725261,119.73999989429332
3,2024-04-29,2,128.3699951171875,128.3699951171875,1.7150029289621929,127.80666605631511,128.67438668711728
4,2024-09-09,3,69.51000213623047,69.51000213623047,20.62115568697696,69.15333302815755,69.88331995354116
5,2024-12-16,4,80.04000091552734,80.04000091552734,6.801518024436491,78.31666819254558,78.47112739156603
6,2025-01-13,5,84.37999725341797,84.37999725341797,15.517259522926318,81.06999969482422,81.6831944510781
7,2025-04-07,6,66.13999938964844,66.13999938964844,12.49324588207697,64.56999969482422,65.91398771044443
8,2025-05-26,7,85.80000305175781,85.80000305175781,24.700221380609985,85.26333618164062,84.72534615976711
9,2025-06-23,8,86.33000183105469,86.33000183105469,5.320590616992,82.77333323160808,84.12595966904306
10,2025-07-14,9,83.88999938964844,83.88999938964844,17.434932245137595,83.39666748046875,83.66949537824708
