signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,192.7847442626953,192.7847442626953,0.0,,191.94195048014322
2,2024-03-18,1,218.9183349609375,218.9183349609375,3.4587303734319774,213.4190877278646,215.35743044153384
3,2024-06-10,2,171.7330780029297,171.7330780029297,18.41304844089503,170.99764506022134,171.70400863925616
4,2024-08-12,3,199.0031890869141,199.0031890869141,21.09003759578015,195.02981567382812,196.19255954044584
5,2024-09-09,4,191.74319458007807,191.74319458007807,19.786310374067146,189.05401102701822,190.69020899009766
6,2024-10-07,5,198.6818389892578,198.6818389892578,12.685002984281372,195.16772969563803,195.5548673023008
7,2024-12-30,6,180.31033325195312,180.31033325195312,17.248402735598994,180.23724365234375,183.35678856739224
8,2025-01-13,7,188.92169189453125,188.92169189453125,16.80590691365531,181.68576049804688,184.25635717602773
9,2025-02-03,8,196.5463409423828,196.5463409423828,19.298241344526254,190.57287089029947,191.32609295632963
10,2025-03-03,9,178.954833984375,178.954833984375,16.409989066890137,178.22393290201822,180.74278910444832
11,2025-04-28,10,157.73861694335938,157.73861694335938,8.003528303752713,152.57085164388022,154.1184218780249
12,2025-06-23,11,163.67999267578125,163.67999267578125,6.186296333946728,160.1066640218099,161.05273913718452
13,2025-07-21,12,167.08999633789062,167.08999633789062,20.554764519727904,165.63666280110678,165.78891783914042
14,2025-08-11,13,151.13999938964844,151.13999938964844,10.569147475033894,145.8166707356771,150.13986686612301
