time,open,high,low,close,RS Line,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Volume,Volume MA,Projected Vol.,10 Day Pocket Pivot,5 Day Pocket Pivot
2021-01-04,0.47,0.47,0.38,0.44,0.34440161018934634,0.37474993187509853,0.37474993187509853,NaN,274.99,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-01-11,0.41,0.45,0.34,0.45,0.3459103875085301,0.3724781343833064,0.3724781343833064,NaN,137,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-01-18,0.37,0.4,0.37,0.4,0.3120803766194477,0.3617991473347561,0.3617991473347561,NaN,145,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-01-25,0.38,0.58,0.38,0.58,0.4438914168497558,0.37338631420696233,0.37338631420696233,NaN,44,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-02-01,0.42,0.43,0.4,0.42,0.3324493504745238,0.3727482851837367,0.3727482851837367,NaN,237,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-02-08,0.39,0.45,0.36,0.45,0.34037933128196685,0.3752719329902904,0.3752719329902904,NaN,202,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-02-15,0.42,0.51,0.39,0.43,0.3212837116629901,0.36766112294592307,0.36766112294592307,NaN,177.99,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-02-22,0.43,0.63,0.35,0.63,0.47410615554736457,0.3781558174860995,0.3781558174860995,NaN,37,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-03-01,0.38,0.6,0.38,0.6,0.46285120540727753,0.38156828676003707,0.38156828676003707,NaN,123,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-03-08,0.46,0.46,0.42,0.44,0.3367040174911178,0.371405756303232,0.371405756303232,NaN,325,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-03-15,0.38,0.51,0.38,0.51,0.38023507931073836,0.3749891032153712,0.3749891032153712,NaN,93,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-03-22,0.39,0.58,0.39,0.58,0.435765925312603,0.3839746569957785,0.3839746569957785,NaN,51,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-03-29,0.51,0.51,0.42,0.42,0.3071733484581629,0.38348395417965,0.38348395417965,NaN,65,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-04-05,0.38,0.5,0.38,0.5,0.3656825576882892,0.3756630682635033,0.3756630682635033,NaN,60,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-04-12,0.48,0.48,0.43,0.44,0.3133106149229439,0.37374919470834533,0.37374919470834533,NaN,90,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-04-19,0.45,0.55,0.43,0.55,0.3863356174202243,0.37834482332217106,0.37834482332217106,NaN,91,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-04-26,0.43,0.59,0.43,0.59,0.41495820754130197,0.3877122729100023,0.3877122729100023,NaN,68,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-05-03,0.51,0.57,0.46,0.51,0.35860690044437216,0.376162347399703,0.376162347399703,NaN,122,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-05-10,0.59,0.63,0.54,0.54,0.37508771183737694,0.36738599804271294,0.36738599804271294,NaN,74,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-05-17,0.55,0.58,0.48,0.53,0.37332349431940703,0.3710479457255419,0.3710479457255419,NaN,86,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-05-24,0.41,0.49,0.41,0.45,0.3183448952926824,0.36485892732373626,0.36485892732373626,NaN,86,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-05-31,0.42,0.44,0.37,0.44,0.3076981627546312,0.3520521510679391,0.3520521510679391,NaN,97,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-06-07,0.43,0.48,0.35,0.48,0.33362648585775484,0.3546974648078983,0.3546974648078983,NaN,82,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-06-14,0.36,0.56,0.36,0.56,0.38762080777878494,0.35689128981694784,0.35689128981694784,NaN,14,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-06-21,0.42,0.48,0.39,0.48,0.338704799758068,0.3594307083004603,0.3594307083004603,NaN,121,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-06-28,0.42,0.51,0.4,0.51,0.3502706339398555,0.3558242099524234,0.3558242099524234,NaN,48,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-07-05,0.51,0.59,0.51,0.53,0.35801513212463215,0.3501299024107564,0.3501299024107564,NaN,38,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-07-12,0.49,0.69,0.48,0.69,0.4642593957258659,0.3606951519389058,0.3606951519389058,NaN,-14,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-07-19,0.53,0.61,0.44,0.61,0.4144529309129566,0.3646316738464638,0.3646316738464638,NaN,-4,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-07-26,0.54,0.59,0.48,0.56,0.37318101455188357,0.3646174258697114,0.3646174258697114,NaN,23,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-08-02,0.51,0.55,0.47,0.55,0.3678954876492229,0.3695724851053655,0.3695724851053655,NaN,53,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-08-09,0.49,0.57,0.43,0.57,0.3777293413065675,0.37657560296055914,0.37657560296055914,NaN,2,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-08-16,0.54,0.61,0.52,0.57,0.37506798358993637,0.3807197527337773,0.3807197527337773,NaN,-71,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-08-23,0.41,0.55,0.39,0.49,0.32433746766418936,0.37439141872231774,0.37439141872231774,NaN,93,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-08-30,0.42,0.5,0.42,0.5,0.32598716453259646,0.3731196551997706,0.3731196551997706,NaN,92,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-09-06,0.43,0.53,0.42,0.53,0.343562448461223,0.3724488366519073,0.3724488366519073,NaN,21,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-09-13,0.46,0.56,0.46,0.56,0.36926637913052845,0.373573961352497,0.373573961352497,NaN,11,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-09-20,0.54,0.57,0.43,0.57,0.37803012871702557,0.36495103465161294,0.36495103465161294,NaN,30,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-09-27,0.43,0.58,0.43,0.56,0.36952330506097003,0.3604580720664143,0.3604580720664143,NaN,-23,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-10-04,0.59,0.59,0.45,0.55,0.371122663269873,0.3602522369382132,0.3602522369382132,NaN,16,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-10-11,0.5,0.5,0.41,0.48,0.32135903537636484,0.35559859171092745,0.35559859171092745,NaN,96,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-10-18,0.42,0.53,0.4,0.53,0.3484830186653785,0.35267395944680857,0.35267395944680857,NaN,45,NaN,NaN,1,1,NaN,NaN,NaN,0,0
2021-10-25,0.41,0.51,0.36,0.46,0.29756364812504543,0.3449235259003195,0.3449235259003195,NaN,72,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-11-01,0.4,0.49,0.37,0.44,0.2808882635346844,0.34057860548736896,0.34057860548736896,NaN,232,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2021-11-08,0.36,0.48,0.36,0.47,0.2941539614351341,0.33739528517762274,0.33739528517762274,NaN,57,NaN,NaN,1,1,NaN,NaN,NaN,0,0
2021-11-15,0.42,0.45,0.42,0.42,0.2636850130048731,0.32940754163198777,0.32940754163198777,NaN,-57,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-11-22,0.4,0.56,0.4,0.56,0.3504507285092434,0.3275259765698592,0.3275259765698592,NaN,-152,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-11-29,0.42,0.74,0.42,0.74,0.47351135352075585,0.3370740990502322,0.3370740990502322,NaN,-308,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-12-06,0.54,0.61,0.43,0.61,0.39515780752857815,0.3396375492969931,0.3396375492969931,NaN,-42,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-12-13,0.56,0.6,0.55,0.59,0.3681231576333666,0.3393375987333424,0.3393375987333424,NaN,-160,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2021-12-20,0.47,0.49,0.47,0.49,0.30483856633190715,0.33768555182889665,0.33768555182889665,NaN,25,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2021-12-27,0.45,0.56,0.45,0.55,0.3421657377194876,0.3370538237343076,0.3370538237343076,NaN,-16,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-01-03,0.43,0.6,0.43,0.59,0.363938491751273,0.3436913080969303,0.3436913080969303,NaN,-62,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-01-10,0.56,0.64,0.44,0.64,0.4023057318303885,0.35583305492650075,0.35583305492650075,NaN,-235,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-01-17,0.52,0.82,0.52,0.82,0.5170239596469104,0.3781200547476784,0.3781200547476784,NaN,-519,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-01-24,0.67,0.72,0.56,0.72,0.4813151581987062,0.39988306926706174,0.39988306926706174,NaN,-449,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-01-31,0.53,0.75,0.52,0.61,0.40466079704683816,0.40530407612082114,0.40530407612082114,NaN,-100,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-02-07,0.53,0.64,0.44,0.64,0.4180831633537309,0.3997612571041187,0.3997612571041187,NaN,-80,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-02-14,0.66,0.73,0.5,0.73,0.4857139624093332,0.4088168725921942,0.4088168725921942,NaN,-202,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-02-21,0.55,0.67,0.55,0.57,0.3853405934401501,0.4105386161728726,0.4105386161728726,NaN,-4,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-02-28,0.49,0.67,0.49,0.67,0.4492501094730696,0.42497977048698876,0.42497977048698876,NaN,-174,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-03-07,0.57,0.66,0.52,0.66,0.4482452736042579,0.43558772407546575,0.43558772407546575,NaN,-138,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-03-14,0.63,0.7,0.45,0.45,0.3146763329147163,0.43066150819181004,0.43066150819181004,NaN,24,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-03-21,0.46,0.5,0.46,0.5,0.3293667420251798,0.42336760921128924,0.42336760921128924,NaN,18,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-03-28,0.45,0.59,0.41,0.59,0.38181397959520585,0.4098466112061188,0.4098466112061188,NaN,7,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-04-04,0.48,0.6,0.48,0.57,0.368642306093223,0.39857932599557044,0.39857932599557044,NaN,-57,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-04-11,0.55,0.55,0.5,0.5,0.3346537358284387,0.39157861987373044,0.39157861987373044,NaN,-73,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-04-18,0.45,0.87,0.45,0.87,0.5822975003414833,0.40800005357250574,0.40800005357250574,NaN,-256,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-04-25,0.63,0.78,0.63,0.78,0.536824141636176,0.41311107149519,0.41311107149519,NaN,-217,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-05-02,0.65,0.72,0.54,0.72,0.512304207245058,0.42580743287568074,0.42580743287568074,NaN,-471,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-05-09,0.78,0.82,0.66,0.66,0.47058823529411764,0.4279412454577855,0.4279412454577855,NaN,-64,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-05-16,0.64,0.83,0.64,0.8,0.5845075672854693,0.44156747482590675,0.44156747482590675,NaN,-203,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-05-23,0.59,0.77,0.49,0.49,0.36925679572455694,0.4470255211068908,0.4470255211068908,NaN,1,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-05-30,0.64,0.77,0.62,0.77,0.5444143301356588,0.46853027991793866,0.46853027991793866,NaN,8,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-06-06,0.6,0.89,0.57,0.89,0.636867021211863,0.49403558407960446,0.49403558407960446,NaN,-185,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-06-13,0.84,0.86,0.7,0.72,0.5426509606880552,0.5114364495390876,0.5114364495390876,NaN,-163,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-06-20,0.48,0.67,0.48,0.51,0.408016653740969,0.5187727413303407,0.5187727413303407,NaN,-13,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-06-27,0.62,0.78,0.62,0.69,0.5185940747444224,0.5124023987706346,0.5124023987706346,NaN,-133,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-07-04,0.62,0.65,0.56,0.56,0.4303953656164713,0.5017595211686642,0.5017595211686642,NaN,-7,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-07-11,0.64,0.75,0.59,0.59,0.44484108971449227,0.49501320941560756,0.49501320941560756,NaN,-17,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-07-18,0.54,0.73,0.54,0.73,0.5555541174734738,0.5035097976335432,0.5035097976335432,NaN,23,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-07-25,0.7,0.76,0.61,0.61,0.4526923380799474,0.490328274712991,0.490328274712991,NaN,41,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-08-01,0.67,0.67,0.55,0.58,0.4128524662559932,0.49468784176613456,0.49468784176613456,NaN,53,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-08-08,0.56,0.7,0.5,0.5,0.3546278084652794,0.4757091895990967,0.4757091895990967,NaN,85,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-08-15,0.57,0.74,0.53,0.74,0.5083011303368581,0.46285260051159616,0.46285260051159616,NaN,-13,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-08-22,0.65,0.76,0.59,0.76,0.5284155809757147,0.4614290625403622,0.4614290625403622,NaN,-53,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-08-29,0.74,0.84,0.74,0.81,0.5868899809249667,0.4793163952587619,0.4793163952587619,NaN,-94,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-09-05,0.72,0.75,0.52,0.52,0.38957564081982127,0.46641455186630176,0.46641455186630176,NaN,-5,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-09-12,0.57,0.81,0.57,0.81,0.5854917821185786,0.48192419351651256,0.48192419351651256,NaN,-229,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-09-19,0.54,1.02,0.54,1.02,0.7742195325973583,0.5148620378047991,0.5148620378047991,NaN,-480,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-09-26,0.8,0.91,0.75,0.77,0.6129610475411701,0.5206027308115688,0.5206027308115688,NaN,-208,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-10-03,0.71,0.88,0.64,0.88,0.721550865821994,0.5474885835857733,0.5474885835857733,NaN,-183,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-10-10,0.65,0.77,0.63,0.63,0.5088922896856033,0.5570925659287345,0.5570925659287345,NaN,-81,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-10-17,0.61,0.74,0.58,0.58,0.47590341270638664,0.5692201263528451,0.5692201263528451,NaN,-130,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-10-24,0.55,0.85,0.55,0.66,0.5170594442490327,0.5700959577440625,0.5700959577440625,NaN,17,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-10-31,0.61,1.14,0.61,0.74,0.5576931457266853,0.5730237142191597,0.5730237142191597,NaN,-92,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-11-07,0.67,1.3,0.55,0.55,0.42884876517016046,0.5572195926436789,0.5572195926436789,NaN,31,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-11-14,0.61,1.46,0.58,0.61,0.44914498662632857,0.5631765272243296,0.5631765272243296,NaN,-16,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-11-21,0.64,1.35,0.63,0.63,0.46709857691541434,0.5513372067040132,0.5513372067040132,NaN,22,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-11-28,0.76,1.27,0.58,0.58,0.4235353728536974,0.5162687907296472,0.5162687907296472,NaN,18,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2022-12-05,0.66,1.46,0.66,0.95,0.6859525850318416,0.5235679444787145,0.5235679444787145,NaN,-46,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-12-12,0.64,1.33,0.64,1.19,0.8892356883786304,0.5403364267343781,0.5403364267343781,NaN,-137,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-12-19,0.62,2.03,0.62,0.77,0.587641309849832,0.5482113287508009,0.5482113287508009,NaN,-56,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2022-12-26,0.82,2.4,0.82,0.84,0.6423204267571089,0.5648530301558732,0.5648530301558732,NaN,-16,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-01-02,0.63,0.91,0.63,0.91,0.6968112952501505,0.5828282152559849,0.5828282152559849,NaN,10,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-01-09,0.58,0.7,0.58,0.69,0.5208122061991184,0.5791401213032282,0.5791401213032282,NaN,57,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-01-16,0.59,1.31,0.54,0.54,0.3969913080008402,0.5759543755862963,0.5759543755862963,NaN,30,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-01-23,0.53,0.75,0.51,0.51,0.3774354327140915,0.5687834201950726,0.5687834201950726,NaN,38,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-01-30,0.56,0.66,0.49,0.57,0.411686815360011,0.5632422440395322,0.5632422440395322,NaN,81,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-02-06,0.71,0.71,0.6,0.69,0.4904157872979265,0.5699302854839551,0.5699302854839551,NaN,-4,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-02-13,0.6,0.67,0.58,0.67,0.48156070847950716,0.5494910978287216,0.5494910978287216,NaN,23,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-02-20,0.68,0.82,0.68,0.82,0.5910127233948665,0.5196688013303452,0.5196688013303452,NaN,-65,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-02-27,0.66,0.97,0.59,0.59,0.43692144935202326,0.5045968152805644,0.5045968152805644,NaN,34,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-03-06,0.67,1.11,0.67,1.11,0.8066441733713989,0.5210291899419934,0.5210291899419934,NaN,-284,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-03-13,0.76,0.8,0.65,0.65,0.4948725916718459,0.5008353195841628,0.5008353195841628,NaN,-132,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-03-20,0.5,0.77,0.5,0.73,0.5479682892267627,0.5035509278869272,0.5035509278869272,NaN,-167,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-03-27,0.67,0.74,0.59,0.59,0.4368191227354456,0.5075337093603878,0.5075337093603878,NaN,13,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-04-03,0.61,0.77,0.61,0.69,0.49417422040764625,0.5192075881297432,0.5192075881297432,NaN,-68,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-04-10,0.63,0.7,0.56,0.65,0.4655264395144494,0.524591550545187,0.524591550545187,NaN,-95,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-04-17,0.65,0.88,0.64,0.74,0.525808252550373,0.5281307970704316,0.5281307970704316,NaN,-60,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-04-24,0.57,0.9,0.57,0.76,0.540557540685761,0.5340304802910572,0.5340304802910572,NaN,-39,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-05-01,0.7,0.82,0.69,0.69,0.486534324341826,0.5235826403857531,0.5235826403857531,NaN,8,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-05-08,0.73,0.73,0.67,0.7,0.4975509276496158,0.5296455882155124,0.5296455882155124,NaN,-104,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-05-15,0.56,0.68,0.56,0.56,0.39921727807723933,0.4889028986860963,0.4889028986860963,NaN,34,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-05-22,0.54,0.77,0.53,0.53,0.3717089019773425,0.476586529716646,0.476586529716646,NaN,13,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-05-29,0.51,0.81,0.51,0.52,0.3635291432049917,0.4581426151144689,0.4581426151144689,NaN,57,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-06-05,0.57,0.59,0.5,0.5,0.34326706177406024,0.4487874090183304,0.4487874090183304,NaN,48,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-06-12,0.52,0.74,0.52,0.55,0.3761453591292596,0.4369845228904917,0.4369845228904917,NaN,72,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-06-19,0.5,0.64,0.5,0.64,0.4267053701015965,0.4331024159492064,0.4331024159492064,NaN,-25,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-06-26,0.55,0.59,0.52,0.53,0.3583452919748317,0.4163561198916523,0.4163561198916523,NaN,75,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-07-03,0.52,0.64,0.52,0.52,0.3435219992944407,0.3966525657525202,0.3966525657525202,NaN,8,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-07-10,0.51,0.56,0.39,0.48,0.3208030989142888,0.38007944320976644,0.38007944320976644,NaN,51,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-07-17,0.56,0.71,0.48,0.71,0.463309665491043,0.3766553169939092,0.3766553169939092,NaN,51,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-07-24,0.5,0.71,0.5,0.71,0.4601496798086567,0.3827485571670509,0.3827485571670509,NaN,35,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-07-31,0.56,0.66,0.56,0.66,0.42346101470023395,0.38792376843934007,0.38792376843934007,NaN,10,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-08-07,0.65,0.8,0.65,0.8,0.5252321338448689,0.4040940675033278,0.4040940675033278,NaN,-25,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-08-14,0.7,1.03,0.7,0.95,0.6256636335533123,0.432333724681253,0.432333724681253,NaN,-74,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-08-21,0.55,0.97,0.55,0.97,0.6526276283148577,0.4599819515998128,0.4599819515998128,NaN,-65,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-08-28,0.77,0.86,0.65,0.65,0.4337543012265872,0.4606868447123119,0.4606868447123119,NaN,26,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-09-04,0.74,0.98,0.74,0.75,0.48828773766658257,0.47368108928148694,0.47368108928148694,NaN,-72,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-09-11,0.7,1.14,0.7,0.78,0.5144587773415592,0.4907747670861989,0.4907747670861989,NaN,-59,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-09-18,0.61,0.88,0.61,0.85,0.5615313920540724,0.5148475964001772,0.5148475964001772,NaN,-135,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-09-25,0.71,0.94,0.71,0.73,0.49679980555780595,0.5181966104068535,0.5181966104068535,NaN,-48,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-10-02,0.76,1.11,0.68,0.68,0.466226994151174,0.5188043418411052,0.5188043418411052,NaN,-115,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-10-09,0.66,1.04,0.63,0.7,0.47766154731704147,0.524224395102786,0.524224395102786,NaN,-159,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-10-16,0.7,0.8,0.68,0.76,0.516291224851483,0.5233303042034474,0.5233303042034474,NaN,-220,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-10-23,0.52,0.9,0.52,0.82,0.5707183693760876,0.5178357777857249,0.5178357777857249,NaN,-239,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2023-10-30,0.68,0.82,0.54,0.54,0.3855868809139838,0.49113170304563747,0.49113170304563747,NaN,19,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2023-11-06,0.77,1.18,0.65,1.03,0.6948042263700712,0.5172366955599862,0.5172366955599862,NaN,-80,NaN,NaN,0,1,NaN,NaN,NaN,0,0
