date,timeframe,universe_config,user_choice,universes_analyzed,ad_thrust,advance_decline_ratio,advancing_stocks,bearish_momentum_10d,bearish_momentum_20d,bearish_momentum_5d,breadth_deterioration,breadth_rating,breadth_thrust,bullish_momentum_10d,bullish_momentum_20d,bullish_momentum_5d,combined_advance_decline_ratio,combined_pct_above_ma20,combined_pct_above_ma200,combined_pct_above_ma50,consecutive_bearish_days,consecutive_bullish_days,declining_stocks,highs_lows_ratio_20d,highs_lows_ratio_52w,market_participation,net_20day_highs,net_52week_highs,net_advances,net_momentum_10d,net_momentum_20d,net_momentum_5d,net_signal_score,new_20day_highs,new_20day_lows,new_52week_highs,new_52week_lows,new_highs_expansion,new_lows_expansion,overall_breadth_score,pct_advancing,pct_at_20day_highs,pct_at_52week_highs,pct_declining,signal_strength,total_bearish_signals,total_bullish_signals,total_stocks,total_stocks_analyzed,unchanged_stocks,univ_1_advancing_stocks,univ_1_breadth_momentum,univ_1_name,univ_1_pct_above_ma20,univ_1_pct_above_ma200,univ_1_pct_above_ma50,univ_1_pct_advancing,univ_1_total_members,universes_included
2024-04-12,daily,SP500,2-5,SP500,0,0.06060606060606061,4.0,0.0,0.0,0.0,0,Poor,0,0.2,0.25,0.2,0.0625,36.555,0.0,46.46375,0,0,66.0,0.3333333333333333,1.0,100.0,-12.0,0.0,-62.0,0.2,0.25,0.2,0,6.0,18.0,6.0,6.0,0,0,29.552,5.714285714285714,8.571428571428571,8.571428571428571,94.28571428571428,Neutral,0,0,70.0,70.0,0.0,3,Weak,SP500,29.79,0.0,40.43,6.38,47,SP500;NASDAQ100
2024-04-15,daily,SP500,2-5,SP500,0,0.07692307692307693,5.0,0.0,0.0,0.0,0,Poor,0,0.2,0.25,0.2,0.075,16.13375,0.0,38.911249999999995,0,0,65.0,0.04,0.125,100.0,-24.0,-7.0,-60.0,0.2,0.25,0.2,0,1.0,25.0,1.0,8.0,0,0,20.404625,7.142857142857142,1.4285714285714286,1.4285714285714286,92.85714285714286,Neutral,0,0,70.0,70.0,0.0,5,Weak,SP500,12.77,0.0,36.17,10.64,47,SP500;NASDAQ100
2024-04-16,daily,SP500,2-5,SP500,0,0.6666666666666666,28.0,0.1,0.05,0.2,1,Very Poor,0,0.2,0.2,0.2,0.6762499999999999,16.13375,0.0,36.555,1,0,42.0,0.0,0.0,100.0,-28.0,-12.0,-14.0,0.1,0.15,0.0,-1,0.0,28.0,0.0,12.0,0,0,19.462125,40.0,0.0,0.0,60.0,Weak Signal,1,0,70.0,70.0,0.0,18,Weak,SP500,12.77,0.0,29.79,38.3,47,SP500;NASDAQ100
2024-04-17,daily,SP500,2-5,SP500,0,0.627906976744186,27.0,0.2,0.1,0.4,1,Very Poor,0,0.2,0.2,0.2,0.655,12.871249999999998,0.0,33.2925,2,0,43.0,0.0,0.0,100.0,-22.0,-4.0,-16.0,0.0,0.1,-0.2,-1,0.0,22.0,0.0,4.0,0,0,17.178375,38.57142857142858,0.0,0.0,61.42857142857143,Weak Signal,1,0,70.0,70.0,0.0,22,Weak,SP500,12.77,0.0,29.79,46.81,47,SP500;NASDAQ100
2024-04-18,daily,SP500,2-5,SP500,0,1.0,35.0,0.3,0.15,0.6,1,Very Poor,0,0.2,0.15,0.0,1.015,15.527499999999998,0.0,32.98625,3,0,35.0,0.03571428571428571,0.0,100.0,-27.0,-8.0,0.0,-0.1,0.0,-0.6,-1,1.0,28.0,0.0,8.0,0,0,17.85275,50.0,1.4285714285714286,0.0,50.0,Weak Signal,1,0,70.0,70.0,0.0,26,Weak,SP500,17.02,0.0,31.91,55.32,47,SP500;NASDAQ100
2024-04-19,daily,SP500,2-5,SP500,0,0.7073170731707317,29.0,0.4,0.2,0.8,1,Very Poor,0,0.1,0.15,0.0,0.7549999999999999,22.4775,0.0,28.096249999999998,4,0,41.0,0.05555555555555555,0.0,100.0,-34.0,-6.0,-12.0,-0.3,-0.05,-0.8,-1,2.0,36.0,0.0,6.0,0,0,17.981749999999998,41.42857142857143,2.857142857142857,0.0,58.57142857142858,Weak Signal,1,0,70.0,70.0,0.0,24,Weak,SP500,25.53,0.0,31.91,51.06,47,SP500;NASDAQ100
2024-04-22,daily,SP500,2-5,SP500,1,6.0,60.0,0.4,0.2,0.8,0,Poor,0,0.2,0.2,0.2,6.069999999999999,28.096249999999998,0.0,33.72124999999999,0,1,10.0,0.38461538461538464,0.5,100.0,-8.0,-1.0,50.0,-0.2,0.0,-0.6,1,5.0,13.0,1.0,2.0,0,0,21.917374999999996,85.71428571428571,7.142857142857142,1.4285714285714286,14.285714285714285,Weak Signal,0,1,70.0,70.0,0.0,40,Weak,SP500,31.91,0.0,38.3,85.11,47,SP500;NASDAQ100
2024-04-23,daily,SP500,2-5,SP500,1,9.0,63.0,0.4,0.2,0.6,0,Poor,0,0.3,0.25,0.4,,38.31125,0.0,36.97999999999999,0,2,7.0,6.0,5.0,100.0,5.0,5.0,56.0,-0.1,0.05,-0.2,1,6.0,1.0,5.0,0.0,0,0,26.285374999999995,90.0,8.571428571428571,7.142857142857142,10.0,Weak Signal,0,1,70.0,70.0,0.0,40,Weak,SP500,40.43,0.0,38.3,85.11,47,SP500;NASDAQ100
2024-04-24,daily,SP500,2-5,SP500,0,1.1875,38.0,0.4,0.2,0.4,0,Poor,0,0.3,0.25,0.4,1.18875,39.63624999999999,0.0,32.38999999999999,0,0,32.0,2.0,3.0,100.0,4.0,4.0,6.0,-0.1,0.05,0.0,0,8.0,4.0,6.0,2.0,0,0,24.846874999999994,54.285714285714285,11.428571428571429,8.571428571428571,45.714285714285715,Neutral,0,0,70.0,70.0,0.0,27,Weak,SP500,42.55,0.0,36.17,57.45,47,SP500;NASDAQ100
2024-04-25,daily,SP500,2-5,SP500,0,0.75,30.0,0.4,0.2,0.2,0,Poor,0,0.2,0.2,0.4,0.74625,43.93000000000001,0.0,32.38999999999999,0,0,40.0,0.5833333333333334,1.6666666666666667,100.0,-5.0,2.0,-10.0,-0.2,0.0,0.2,0,7.0,12.0,5.0,3.0,0,0,26.134999999999998,42.857142857142854,10.0,7.142857142857142,57.14285714285714,Neutral,0,0,70.0,70.0,0.0,21,Moderate,SP500,46.81,0.0,36.17,44.68,47,SP500;NASDAQ100
2024-04-26,daily,SP500,2-5,SP500,0,1.6538461538461537,43.0,0.4,0.2,0.0,0,Poor,0,0.2,0.2,0.4,2.09375,48.81999999999999,0.0,47.192499999999995,0,0,26.0,1.5,5.0,98.57142857142858,2.0,4.0,17.0,-0.2,0.0,0.4,0,6.0,4.0,5.0,1.0,0,0,33.522999999999996,61.42857142857143,8.571428571428571,7.142857142857142,37.142857142857146,Neutral,0,0,70.0,70.0,1.0,25,Moderate,SP500,46.81,0.0,46.81,53.19,47,SP500;NASDAQ100
2024-04-29,daily,SP500,2-5,SP500,0,0.9444444444444444,34.0,0.4,0.2,0.0,0,Poor,0,0.2,0.2,0.2,0.93875,57.70125,0.0,53.1075,0,0,36.0,1.75,2.0,100.0,3.0,2.0,-2.0,-0.2,0.0,0.2,0,7.0,4.0,4.0,2.0,0,0,38.553375,48.57142857142857,10.0,5.714285714285714,51.42857142857142,Neutral,0,0,70.0,70.0,0.0,24,Moderate,SP500,53.19,0.0,51.06,51.06,47,SP500;NASDAQ100
2024-04-30,daily,SP500,2-5,SP500,0,0.07692307692307693,5.0,0.3,0.2,0.0,0,Poor,0,0.2,0.2,0.0,0.075,47.192499999999995,0.0,35.64874999999999,0,0,65.0,0.8,0.5,100.0,-1.0,-2.0,-60.0,-0.1,0.0,0.0,0,4.0,5.0,2.0,4.0,0,0,28.417249999999996,7.142857142857142,5.714285714285714,2.857142857142857,92.85714285714286,Neutral,0,0,70.0,70.0,0.0,4,Moderate,SP500,46.81,0.0,36.17,8.51,47,SP500;NASDAQ100
2024-05-01,daily,SP500,2-5,SP500,0,1.0,35.0,0.2,0.2,0.0,0,Poor,0,0.2,0.2,0.0,0.995,44.23,0.0,41.26749999999999,0,0,35.0,0.6666666666666666,0.6666666666666666,100.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0,6.0,9.0,2.0,3.0,0,0,29.775999999999996,50.0,8.571428571428571,2.857142857142857,50.0,Neutral,0,0,70.0,70.0,0.0,24,Moderate,SP500,44.68,0.0,42.55,51.06,47,SP500;NASDAQ100
2024-05-02,daily,SP500,2-5,SP500,1,3.1176470588235294,53.0,0.1,0.2,0.0,0,Poor,0,0.3,0.25,0.2,3.175,53.41374999999999,0.0,48.81999999999999,0,1,17.0,0.7142857142857143,1.3333333333333333,100.0,-2.0,1.0,36.0,0.2,0.05,0.2,1,5.0,7.0,4.0,3.0,0,0,35.552125,75.71428571428571,7.142857142857142,5.714285714285714,24.285714285714285,Weak Signal,0,1,70.0,70.0,0.0,35,Moderate,SP500,48.94,0.0,46.81,74.47,47,SP500;NASDAQ100
2024-05-03,daily,SP500,2-5,SP500,1,5.363636363636363,59.0,0.0,0.2,0.0,0,Neutral,0,0.4,0.25,0.4,6.574999999999999,65.9825,0.0,54.43875,0,2,11.0,4.666666666666667,4.0,100.0,11.0,4.0,48.0,0.4,0.05,0.4,1,14.0,3.0,4.0,0.0,0,0,41.57025,84.28571428571429,20.0,5.714285714285714,15.714285714285714,Weak Signal,0,1,70.0,70.0,0.0,38,Moderate,SP500,63.83,0.0,53.19,80.85,47,SP500;NASDAQ100
2024-05-06,daily,SP500,2-5,SP500,1,3.1176470588235294,53.0,0.0,0.2,0.0,0,Neutral,0,0.4,0.3,0.6,3.1712499999999997,78.5475,0.0,61.68875,0,3,17.0,12.0,3.0,100.0,12.0,3.0,36.0,0.4,0.1,0.6,1,12.0,0.0,3.0,0.0,0,0,48.23975,75.71428571428571,17.142857142857142,4.285714285714286,24.285714285714285,Weak Signal,0,1,70.0,70.0,0.0,37,Strong,SP500,78.72,0.0,59.57,78.72,47,SP500;NASDAQ100
2024-05-07,daily,SP500,2-5,SP500,0,1.3333333333333333,40.0,0.0,0.2,0.0,0,Neutral,0,0.3,0.3,0.6,1.3275,73.96374999999999,0.0,60.0575,0,0,30.0,11.0,7.0,100.0,11.0,7.0,10.0,0.3,0.1,0.6,0,11.0,0.0,7.0,0.0,0,0,46.212125,57.14285714285714,15.714285714285714,10.0,42.857142857142854,Neutral,0,0,70.0,70.0,0.0,28,Strong,SP500,76.6,0.0,59.57,59.57,47,SP500;NASDAQ100
2024-05-08,daily,SP500,2-5,SP500,0,1.2580645161290323,39.0,0.0,0.2,0.0,0,Neutral,0,0.3,0.3,0.6,1.2625,82.84124999999999,0.0,65.68249999999999,0,0,31.0,10.0,4.0,100.0,10.0,4.0,8.0,0.3,0.1,0.6,0,10.0,0.0,4.0,0.0,0,0,51.12537499999999,55.714285714285715,14.285714285714285,5.714285714285714,44.285714285714285,Neutral,0,0,70.0,70.0,0.0,26,Strong,SP500,82.98,0.0,65.96,55.32,47,SP500;NASDAQ100
2024-05-09,daily,SP500,2-5,SP500,1,2.5,50.0,0.0,0.2,0.0,0,Neutral,0,0.4,0.3,0.6,2.53,87.43124999999999,0.0,65.3825,0,1,20.0,15.0,7.0,100.0,15.0,7.0,30.0,0.4,0.1,0.6,1,15.0,0.0,7.0,0.0,0,0,52.382374999999996,71.42857142857143,21.428571428571427,10.0,28.57142857142857,Weak Signal,0,1,70.0,70.0,0.0,35,Strong,SP500,85.11,0.0,68.09,74.47,47,SP500;NASDAQ100
2024-05-10,daily,SP500,2-5,SP500,0,1.3333333333333333,40.0,0.0,0.2,0.0,0,Neutral,0,0.4,0.3,0.4,1.3512499999999998,85.80375,0.0,69.97,0,0,30.0,17.0,10.0,100.0,17.0,10.0,10.0,0.4,0.1,0.4,0,17.0,0.0,10.0,0.0,0,0,53.729124999999996,57.14285714285714,24.285714285714285,14.285714285714285,42.857142857142854,Neutral,0,0,70.0,70.0,0.0,29,Strong,SP500,85.11,0.0,70.21,61.7,47,SP500;NASDAQ100
2024-05-13,daily,SP500,2-5,SP500,0,0.6666666666666666,28.0,0.0,0.2,0.0,0,Neutral,0,0.4,0.3,0.2,0.7337499999999999,84.4725,0.0,72.92875,0,0,42.0,19.0,10.0,100.0,19.0,10.0,-14.0,0.4,0.1,0.2,0,19.0,0.0,10.0,0.0,0,0,54.51325,40.0,27.142857142857142,14.285714285714285,60.0,Neutral,0,0,70.0,70.0,0.0,16,Strong,SP500,82.98,0.0,72.34,34.04,47,SP500;NASDAQ100
2024-05-14,daily,SP500,2-5,SP500,1,2.888888888888889,52.0,0.0,0.15,0.0,0,Neutral,0,0.5,0.35,0.4,2.88625,84.4725,0.0,71.30125,0,1,18.0,15.0,6.0,100.0,15.0,6.0,34.0,0.5,0.2,0.4,1,15.0,0.0,6.0,0.0,0,0,53.862249999999996,74.28571428571429,21.428571428571427,8.571428571428571,25.71428571428571,Weak Signal,0,1,70.0,70.0,0.0,35,Strong,SP500,82.98,0.0,72.34,74.47,47,SP500;NASDAQ100
2024-05-15,daily,SP500,2-5,SP500,1,4.833333333333333,58.0,0.0,0.1,0.0,0,Neutral,0,0.6,0.4,0.6,4.91875,89.79124999999999,0.0,78.5475,0,2,12.0,30.0,14.0,100.0,30.0,14.0,46.0,0.6,0.3,0.6,1,30.0,0.0,14.0,0.0,0,0,58.356375,82.85714285714286,42.857142857142854,20.0,17.142857142857142,Weak Signal,0,1,70.0,70.0,0.0,40,Very Strong,SP500,91.49,0.0,78.72,85.11,47,SP500;NASDAQ100
2024-05-16,daily,SP500,2-5,SP500,0,0.7948717948717948,31.0,0.0,0.05,0.0,0,Neutral,0,0.5,0.4,0.4,0.7899999999999999,85.80375,0.0,76.91624999999999,0,0,39.0,15.5,14.0,100.0,29.0,14.0,-8.0,0.5,0.35,0.4,0,31.0,2.0,14.0,0.0,0,0,56.50762499999999,44.285714285714285,44.285714285714285,20.0,55.714285714285715,Neutral,0,0,70.0,70.0,0.0,22,Very Strong,SP500,85.11,0.0,78.72,46.81,47,SP500;NASDAQ100
2024-05-17,daily,SP500,2-5,SP500,0,1.5,42.0,0.0,0.0,0.0,0,Neutral,0,0.4,0.4,0.4,1.5037499999999997,90.08749999999999,0.0,76.91624999999999,0,0,28.0,9.0,9.0,100.0,16.0,9.0,14.0,0.4,0.4,0.4,0,18.0,2.0,9.0,0.0,0,0,57.79275,60.0,25.71428571428571,12.857142857142856,40.0,Neutral,0,0,70.0,70.0,0.0,28,Very Strong,SP500,89.36,0.0,78.72,59.57,47,SP500;NASDAQ100
2024-05-20,daily,SP500,2-5,SP500,0,0.8918918918918919,33.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.35,0.4,1.0924999999999998,81.80999999999999,0.0,77.2225,0,0,37.0,8.5,5.5,100.0,15.0,9.0,-4.0,0.3,0.35,0.4,0,17.0,2.0,11.0,2.0,0,0,55.431999999999995,47.14285714285714,24.285714285714285,15.714285714285714,52.85714285714286,Neutral,0,0,70.0,70.0,0.0,18,Strong,SP500,78.72,0.0,76.6,38.3,47,SP500;NASDAQ100
2024-05-21,daily,SP500,2-5,SP500,0,1.6923076923076923,44.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.3,0.2,1.6999999999999997,81.50999999999999,0.0,74.25999999999999,0,0,26.0,9.5,7.0,100.0,17.0,12.0,18.0,0.3,0.3,0.2,0,19.0,2.0,14.0,2.0,0,0,54.157,62.857142857142854,27.142857142857142,20.0,37.142857142857146,Neutral,0,0,70.0,70.0,0.0,31,Strong,SP500,80.85,0.0,74.47,65.96,47,SP500;NASDAQ100
2024-05-22,daily,SP500,2-5,SP500,0,0.5217391304347826,24.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.3,0.0,0.52375,80.17875,0.0,71.59749999999998,0,0,46.0,10.0,6.0,100.0,18.0,10.0,-22.0,0.3,0.3,0.0,0,20.0,2.0,12.0,2.0,0,0,52.69262499999999,34.285714285714285,28.57142857142857,17.142857142857142,65.71428571428571,Neutral,0,0,70.0,70.0,0.0,16,Strong,SP500,78.72,0.0,70.21,34.04,47,SP500;NASDAQ100
2024-05-23,daily,SP500,2-5,SP500,0,0.16666666666666666,10.0,0.0,0.0,0.0,0,Good,0,0.2,0.3,0.0,0.18000000000000002,70.57249999999999,74.56,65.9825,0,0,60.0,3.4,2.6,100.0,12.0,8.0,-50.0,0.2,0.3,0.0,0,17.0,5.0,13.0,5.0,0,0,69.93275,14.285714285714285,24.285714285714285,18.571428571428573,85.71428571428571,Neutral,0,0,70.0,70.0,0.0,5,Strong,SP500,65.96,72.34,63.83,10.64,47,SP500;NASDAQ100
2024-05-24,daily,SP500,2-5,SP500,1,2.6842105263157894,51.0,0.0,0.0,0.0,0,Good,0,0.3,0.35,0.2,3.71375,70.87249999999999,74.56,70.57249999999999,0,1,19.0,2.0,3.0,100.0,5.0,6.0,32.0,0.3,0.35,0.2,1,10.0,5.0,9.0,3.0,0,0,71.85874999999999,72.85714285714285,14.285714285714285,12.857142857142856,27.142857142857142,Weak Signal,0,1,70.0,70.0,0.0,31,Strong,SP500,63.83,72.34,65.96,65.96,47,SP500;NASDAQ100
2024-05-28,daily,SP500,2-5,SP500,0,1.3333333333333333,40.0,0.0,0.0,0.0,0,Good,0,0.3,0.35,0.2,1.5087499999999998,60.66374999999999,76.19125,74.85999999999999,0,0,30.0,1.8571428571428572,1.4,100.0,6.0,2.0,10.0,0.3,0.35,0.2,0,13.0,7.0,7.0,5.0,0,0,71.00049999999999,57.14285714285714,18.571428571428573,10.0,42.857142857142854,Neutral,0,0,70.0,70.0,0.0,24,Strong,SP500,55.32,72.34,70.21,51.06,47,SP500;NASDAQ100
2024-05-29,daily,SP500,2-5,SP500,0,0.2962962962962963,16.0,0.0,0.0,0.0,0,Good,0,0.2,0.35,0.2,0.315,58.00124999999999,70.57249999999999,69.24125,0,0,54.0,0.5454545454545454,1.5,100.0,-5.0,2.0,-38.0,0.2,0.35,0.2,0,6.0,11.0,6.0,4.0,0,0,66.26862499999999,22.857142857142858,8.571428571428571,8.571428571428571,77.14285714285715,Neutral,0,0,70.0,70.0,0.0,9,Moderate,SP500,51.06,65.96,63.83,19.15,47,SP500;NASDAQ100
2024-05-30,daily,SP500,2-5,SP500,0,1.2580645161290323,39.0,0.0,0.0,0.0,0,Good,0,0.1,0.35,0.2,1.2625,50.75125,74.85999999999999,63.622499999999995,0,0,31.0,2.25,9.0,100.0,5.0,8.0,8.0,0.1,0.35,0.2,0,9.0,4.0,9.0,1.0,0,0,63.132374999999996,55.714285714285715,12.857142857142856,12.857142857142856,44.285714285714285,Neutral,0,0,70.0,70.0,0.0,26,Moderate,SP500,44.68,70.21,57.45,55.32,47,SP500;NASDAQ100
2024-05-31,daily,SP500,2-5,SP500,0,1.6923076923076923,44.0,0.0,0.0,0.0,0,Good,0,0.1,0.3,0.2,1.9262499999999998,55.769999999999996,74.85999999999999,67.31375,0,0,26.0,1.5,6.0,100.0,2.0,5.0,18.0,0.1,0.3,0.2,0,6.0,4.0,6.0,1.0,0,0,66.11449999999999,62.857142857142854,8.571428571428571,8.571428571428571,37.142857142857146,Neutral,0,0,70.0,70.0,0.0,34,Strong,SP500,55.32,70.21,65.96,72.34,47,SP500;NASDAQ100
2024-06-03,daily,SP500,2-5,SP500,0,1.0294117647058822,35.0,0.0,0.0,0.0,0,Good,0,0.1,0.25,0.0,1.1099999999999999,55.045,73.22874999999999,64.65125,0,0,34.0,5.5,8.0,98.57142857142858,9.0,8.0,1.0,0.1,0.25,0.0,0,11.0,2.0,8.0,0.0,0,0,64.342625,50.0,15.714285714285714,11.428571428571429,48.57142857142857,Neutral,0,0,70.0,70.0,1.0,21,Moderate,SP500,48.94,70.21,61.7,44.68,47,SP500;NASDAQ100
2024-06-04,daily,SP500,2-5,SP500,0,1.8,45.0,0.0,0.0,0.0,0,Good,0,0.1,0.2,0.0,1.7974999999999999,52.082499999999996,77.5225,67.60999999999999,0,0,25.0,4.333333333333333,10.0,100.0,10.0,10.0,20.0,0.1,0.2,0.0,0,13.0,3.0,10.0,0.0,0,0,65.9255,64.28571428571429,18.571428571428573,14.285714285714285,35.714285714285715,Neutral,0,0,70.0,70.0,0.0,31,Moderate,SP500,46.81,74.47,63.83,65.96,47,SP500;NASDAQ100
2024-06-05,daily,SP500,2-5,SP500,1,4.384615384615385,57.0,0.0,0.0,0.0,0,Good,0,0.2,0.25,0.2,5.98125,62.29125,77.5225,81.80999999999999,0,1,13.0,10.5,7.5,100.0,19.0,13.0,44.0,0.2,0.25,0.2,1,21.0,2.0,15.0,2.0,0,0,74.66812499999999,81.42857142857143,30.0,21.428571428571427,18.571428571428573,Weak Signal,0,1,70.0,70.0,0.0,36,Strong,SP500,55.32,74.47,78.72,76.6,47,SP500;NASDAQ100
2024-06-06,daily,SP500,2-5,SP500,0,1.5925925925925926,43.0,0.0,0.0,0.0,0,Good,0,0.2,0.25,0.2,1.59125,73.835,78.85374999999999,84.76875,0,0,27.0,11.0,16.0,100.0,20.0,16.0,16.0,0.2,0.25,0.2,0,22.0,2.0,16.0,0.0,0,0,79.714125,61.42857142857143,31.428571428571427,22.857142857142858,38.57142857142858,Neutral,0,0,70.0,70.0,0.0,29,Strong,SP500,65.96,76.6,80.85,61.7,47,SP500;NASDAQ100
2024-06-07,daily,SP500,2-5,SP500,0,0.6666666666666666,28.0,0.0,0.0,0.0,0,Good,0,0.2,0.2,0.2,0.68125,69.24125,77.5225,84.76875,0,0,42.0,13.0,11.0,100.0,13.0,11.0,-14.0,0.2,0.2,0.2,0,13.0,0.0,11.0,0.0,0,0,77.93662499999999,40.0,18.571428571428573,15.714285714285714,60.0,Neutral,0,0,70.0,70.0,0.0,22,Strong,SP500,63.83,74.47,80.85,46.81,47,SP500;NASDAQ100
2024-06-10,daily,SP500,2-5,SP500,1,2.3333333333333335,49.0,0.0,0.0,0.0,0,Good,0,0.2,0.25,0.4,2.3924999999999996,66.57875,78.85374999999999,80.48499999999999,0,1,21.0,2.3333333333333335,2.5,100.0,4.0,3.0,28.0,0.2,0.25,0.4,1,7.0,3.0,5.0,2.0,0,0,75.82374999999999,70.0,10.0,7.142857142857142,30.0,Weak Signal,0,1,70.0,70.0,0.0,32,Strong,SP500,59.57,76.6,76.6,68.09,47,SP500;NASDAQ100
2024-06-11,daily,SP500,2-5,SP500,0,0.8421052631578947,32.0,0.0,0.0,0.0,0,Good,0,0.2,0.25,0.4,0.8512500000000001,63.622499999999995,73.535,74.56,0,0,38.0,2.3333333333333335,7.0,100.0,8.0,7.0,-6.0,0.2,0.25,0.4,0,14.0,6.0,7.0,0.0,0,0,70.97125,45.714285714285715,20.0,10.0,54.285714285714285,Neutral,0,0,70.0,70.0,0.0,21,Strong,SP500,57.45,68.09,72.34,44.68,47,SP500;NASDAQ100
2024-06-12,daily,SP500,2-5,SP500,0,1.5,42.0,0.0,0.0,0.0,0,Good,0,0.2,0.2,0.2,1.6337499999999998,67.91,76.19125,77.5225,0,0,28.0,9.333333333333334,19.0,100.0,25.0,19.0,14.0,0.2,0.2,0.2,0,28.0,3.0,19.0,0.0,0,0,74.239375,60.0,40.0,27.142857142857142,40.0,Neutral,0,0,70.0,70.0,0.0,26,Strong,SP500,61.7,72.34,74.47,55.32,47,SP500;NASDAQ100
2024-06-13,daily,SP500,2-5,SP500,0,0.8421052631578947,32.0,0.0,0.0,0.0,0,Good,0,0.2,0.15,0.2,0.8399999999999999,69.24125,74.85999999999999,73.535,0,0,38.0,1.2222222222222223,4.5,100.0,2.0,7.0,-6.0,0.2,0.15,0.2,0,11.0,9.0,9.0,2.0,0,0,72.644375,45.714285714285715,15.714285714285714,12.857142857142856,54.285714285714285,Neutral,0,0,70.0,70.0,0.0,23,Strong,SP500,63.83,70.21,68.09,48.94,47,SP500;NASDAQ100
2024-06-14,daily,SP500,2-5,SP500,0,1.2580645161290323,39.0,0.0,0.0,0.0,0,Good,0,0.2,0.15,0.2,1.355,67.91,73.535,74.85999999999999,0,0,31.0,1.3333333333333333,4.0,100.0,2.0,6.0,8.0,0.2,0.15,0.2,0,8.0,6.0,8.0,2.0,0,0,72.3775,55.714285714285715,11.428571428571429,11.428571428571429,44.285714285714285,Neutral,0,0,70.0,70.0,0.0,24,Strong,SP500,61.7,68.09,70.21,51.06,47,SP500;NASDAQ100
2024-06-17,daily,SP500,2-5,SP500,1,3.6666666666666665,55.0,0.0,0.0,0.0,0,Good,0,0.3,0.2,0.2,3.8249999999999997,70.57249999999999,77.82249999999999,76.49125,0,1,15.0,2.7142857142857144,8.0,100.0,12.0,14.0,40.0,0.3,0.2,0.2,1,19.0,7.0,16.0,2.0,0,0,75.115,78.57142857142857,27.142857142857142,22.857142857142858,21.428571428571427,Weak Signal,0,1,70.0,70.0,0.0,36,Strong,SP500,65.96,72.34,70.21,76.6,47,SP500;NASDAQ100
2024-06-18,daily,SP500,2-5,SP500,0,1.6923076923076923,44.0,0.0,0.0,0.0,0,Good,0,0.3,0.2,0.2,1.7399999999999998,71.59749999999998,79.15374999999999,74.85999999999999,0,0,26.0,7.0,17.0,100.0,18.0,17.0,18.0,0.3,0.2,0.2,0,21.0,3.0,17.0,0.0,0,0,75.16937499999999,62.857142857142854,30.0,24.285714285714285,37.142857142857146,Neutral,0,0,70.0,70.0,0.0,32,Strong,SP500,70.21,74.47,70.21,68.09,47,SP500;NASDAQ100
2024-06-20,daily,SP500,2-5,SP500,0,0.8157894736842105,31.0,0.0,0.0,0.0,0,Excellent,1,0.3,0.25,0.4,0.82375,82.84124999999999,80.17875,83.14124999999999,0,1,38.0,15.0,12.0,98.57142857142858,14.0,12.0,-7.0,0.3,0.25,0.4,1,15.0,1.0,12.0,0.0,0,0,82.1625,44.285714285714285,21.428571428571427,17.142857142857142,54.285714285714285,Weak Signal,0,1,70.0,70.0,1.0,23,Very Strong,SP500,82.98,78.72,80.85,48.94,47,SP500;NASDAQ100
2024-06-21,daily,SP500,2-5,SP500,0,1.0588235294117647,36.0,0.0,0.0,0.0,0,Excellent,1,0.4,0.3,0.6,1.0587499999999999,82.84124999999999,80.17875,89.0625,0,2,34.0,13.0,6.0,100.0,13.0,6.0,2.0,0.4,0.3,0.6,1,13.0,0.0,6.0,0.0,0,0,84.53099999999999,51.42857142857142,18.571428571428573,8.571428571428571,48.57142857142857,Weak Signal,0,1,70.0,70.0,0.0,24,Very Strong,SP500,82.98,78.72,85.11,51.06,47,SP500;NASDAQ100
2024-06-24,daily,SP500,2-5,SP500,0,1.0,35.0,0.0,0.0,0.0,0,Excellent,1,0.5,0.35,0.8,1.0425,82.23499999999999,81.50999999999999,90.3875,0,3,35.0,19.0,9.0,100.0,19.0,9.0,0.0,0.5,0.35,0.8,1,19.0,0.0,9.0,0.0,0,0,85.27849999999998,50.0,27.142857142857142,12.857142857142856,50.0,Weak Signal,0,1,70.0,70.0,0.0,27,Very Strong,SP500,87.23,80.85,87.23,57.45,47,SP500;NASDAQ100
2024-06-25,daily,SP500,2-5,SP500,0,1.5185185185185186,41.0,0.0,0.0,0.0,0,Excellent,1,0.5,0.35,0.8,2.3124999999999996,80.17875,80.48499999999999,86.4,0,4,27.0,12.0,10.0,97.14285714285714,11.0,10.0,14.0,0.5,0.35,0.8,1,12.0,1.0,10.0,0.0,0,0,82.759125,58.57142857142858,17.142857142857142,14.285714285714285,38.57142857142858,Weak Signal,0,1,70.0,70.0,2.0,23,Strong,SP500,78.72,76.6,80.85,48.94,47,SP500;NASDAQ100
