signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,139.69961547851562,139.69961547851562,0.0,,138.34010084176305
2,2024-01-09,1,141.71759033203125,141.71759033203125,0.0,,139.04509767272933
3,2024-01-10,2,142.95030212402344,142.95030212402344,0.0,,139.7743253743212
4,2024-01-12,3,143.3876953125,143.3876953125,0.0,,140.78193221645344
5,2024-01-18,4,144.1332550048828,144.1332550048828,0.0,,141.65213616576492
6,2024-04-22,5,157.0166778564453,157.0166778564453,23.2349160547754,151.3125732421875,153.71652792174956
7,2024-04-23,6,158.97503662109375,158.97503662109375,23.2349160547754,152.00777435302734,154.19485671829815
8,2024-04-24,7,160.1480712890625,160.1480712890625,23.2349160547754,152.71954396565755,154.7363488265768
9,2024-05-31,8,172.93206787109375,172.93206787109375,4.910734378891408,169.57501983642578,171.97722024357256
10,2024-06-03,9,173.3893585205078,173.3893585205078,4.910734378891408,170.19467010498047,172.10560170925828
11,2024-06-04,10,174.0951690673828,174.0951690673828,4.910734378891408,170.76395314534506,172.28647820450996
12,2024-07-22,11,182.4739990234375,182.4739990234375,6.688707313101762,182.35257364908855,183.0499513762562
13,2024-07-23,12,182.72280883789065,182.72280883789065,6.688707313101762,182.6129903157552,183.02021109781208
14,2024-10-10,13,162.6141357421875,162.6141357421875,20.815456561925764,160.83411966959636,163.48020421120177
15,2024-10-11,14,163.94949340820312,163.94949340820312,20.815456561925764,160.87845916748046,163.52286686577364
16,2024-10-14,15,165.77316284179688,165.77316284179688,20.815456561925764,160.9268600463867,163.72743922853377
17,2024-10-15,16,166.32122802734375,166.32122802734375,22.103000936542657,161.20916086832682,163.9632382116096
18,2025-01-02,17,190.18446350097656,190.18446350097656,24.65166119971241,183.4477071126302,188.61170130544775
19,2025-01-03,18,192.6786346435547,192.6786346435547,24.65166119971241,183.90508575439452,188.98142251801423
20,2025-01-06,19,197.49734497070312,197.49734497070312,24.65166119971241,184.59782816569012,189.75559728646206
21,2025-01-15,20,196.5196228027344,196.5196228027344,17.729887649076073,189.57193094889323,191.48770687816176
22,2025-01-17,21,197.0883026123047,197.0883026123047,17.729887649076073,191.11338958740234,192.20081358309588
23,2025-04-09,22,160.86663818359375,160.86663818359375,0.7883805165634565,164.15117746988932,160.64641336488214
24,2025-05-12,23,159.38841247558594,159.38841247558594,17.653329288506313,157.46173095703125,159.35402137669624
25,2025-06-04,24,169.18663024902344,169.18663024902344,24.873902388672725,165.02697092692057,167.44516632541766
26,2025-06-05,25,169.6061248779297,169.6061248779297,24.873902388672725,165.4294865926107,167.64161710291876
27,2025-06-06,26,174.70999145507812,174.70999145507812,24.873902388672725,165.87728118896484,168.2841965894787
28,2025-06-25,27,171.49000549316406,171.49000549316406,9.026220584975166,171.28191375732422,171.5125945558704
29,2025-06-26,28,174.42999267578125,174.42999267578125,14.020360479308641,171.73968556722005,171.7778125667714
30,2025-06-27,29,178.27000427246094,178.27000427246094,23.070899266476733,172.12836151123048,172.36801181274316
31,2025-08-04,30,195.75,195.75,24.328811593609228,183.70533294677733,188.53696529613643
32,2025-08-06,31,196.9199981689453,196.9199981689453,24.328811593609228,185.65499979654948,189.85964117945642
