signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,77.94000244140625,77.94000244140625,0.0,,77.92855875950298
2,2024-01-22,1,75.19000244140625,75.19000244140625,17.29074205089511,,74.99854151462694
3,2024-02-05,2,77.58999633789062,77.58999633789062,6.074015299479167,,73.66361570103936
4,2024-02-07,3,76.95999908447266,76.95999908447266,23.590362207379002,,74.23037716203444
5,2024-02-26,4,77.56999969482422,77.56999969482422,0.9575884843070295,75.8630002339681,77.32499237891399
6,2024-02-29,5,78.91999816894531,78.91999816894531,12.926186701230131,76.2903335571289,77.37363859015794
7,2024-03-01,6,81.13999938964844,81.13999938964844,12.926186701230131,76.55433349609375,77.7224035695847
8,2024-03-06,7,77.62000274658203,77.62000274658203,21.122590882146778,76.84366658528646,77.81595161910751
9,2024-03-07,8,82.95999908447266,82.95999908447266,21.122590882146778,77.10399983723958,78.28949837813067
10,2024-04-26,9,68.05999755859375,68.05999755859375,20.472448565816897,69.49200032552083,67.32712966899572
11,2024-05-24,10,72.55999755859375,72.55999755859375,23.658899792526547,69.26066665649414,71.76749653342414
12,2024-05-28,11,73.6500015258789,73.6500015258789,23.658899792526547,69.52766672770183,71.93864361489564
13,2024-05-30,12,72.11000061035156,72.11000061035156,1.901787527930124,69.99200007120768,71.87747126202433
14,2024-05-31,13,73.04000091552734,73.04000091552734,1.901787527930124,70.32900009155273,71.9831605380843
15,2024-06-03,14,73.19000244140625,73.19000244140625,1.901787527930124,70.74500020345052,72.0928779325704
16,2024-06-05,15,74.54000091552734,74.54000091552734,13.808748685983671,71.53600006103515,72.26800402562364
17,2024-07-02,16,72.91999816894531,72.91999816894531,11.06638881533248,71.73500010172526,70.51947262891106
18,2024-07-22,17,77.33000183105469,77.33000183105469,7.566791106442419,72.70166676839193,74.03399079948153
19,2024-07-29,18,78.2699966430664,78.2699966430664,1.8161585458261347,72.31599985758463,73.30383952500611
20,2024-08-08,19,72.2300033569336,72.2300033569336,1.5107846145317445,72.80900014241537,71.85186915888815
21,2024-09-26,20,73.31999969482422,73.31999969482422,21.35499826400398,72.6196667989095,71.3733073420372
22,2024-09-27,21,74.38999938964844,74.38999938964844,21.35499826400398,72.57000020345052,71.64755207862369
23,2024-10-14,22,72.79000091552734,72.79000091552734,17.113020732218214,70.82400029500326,71.33481555236442
24,2024-10-24,23,70.08000183105469,70.08000183105469,10.117654239430147,70.51800003051758,69.78875065123296
25,2024-10-25,24,71.25,71.25,10.117654239430147,70.50233332316081,69.92159150147984
26,2024-12-24,25,67.9000015258789,67.9000015258789,3.0201398125165615,67.82333323160807,67.32220271428056
27,2025-05-27,26,43.400001525878906,43.400001525878906,10.88779552715655,40.23633321126302,42.03893534917897
28,2025-05-29,27,42.93999862670898,42.93999862670898,10.88779552715655,40.71366653442383,42.18788020291659
29,2025-07-01,28,53.59999847412109,53.59999847412109,21.68678574957676,49.13333307902018,51.215669779361164
30,2025-07-02,29,55.95000076293945,55.95000076293945,21.68678574957676,49.536999766031904,51.64606350514101
31,2025-07-03,30,56.59999847412109,56.59999847412109,21.68678574957676,49.9483331044515,52.096421229593744
32,2025-07-25,31,56.91999816894531,56.91999816894531,9.900964753288891,56.13433316548665,57.24895566560222
33,2025-07-28,32,58.65999984741211,58.65999984741211,9.900964753288891,56.32366650899251,57.37723240940312
