signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-05-30,0,74.70697784423828,74.70697784423828,7.865144469808231,70.45577514648437
2,2024-06-21,1,76.76026916503906,76.76026916503906,13.85752273073483,74.06704986572265
3,2024-07-05,2,75.26165771484375,75.26165771484375,9.970949592408516,75.65597137451172
4,2024-07-10,3,75.66063690185547,75.66063690185547,10.364019330919772,75.85351623535156
5,2024-09-09,4,79.2000732421875,79.2000732421875,11.302595334019479,79.34562225341797
6,2024-10-09,5,75.89069366455078,75.89069366455078,13.473213190597775,79.60091491699218
7,2025-03-12,6,75.048095703125,75.048095703125,1.43534979668311,70.03904190063477
8,2025-03-28,7,73.28038787841797,73.28038787841797,17.17172743262495,72.435419921875
9,2025-04-03,8,73.40948486328125,73.40948486328125,7.707202399756058,72.9591310119629
10,2025-07-01,9,70.96647644042969,70.96647644042969,8.784927206214524,70.10765045166016
11,2025-07-08,10,69.53642272949219,69.53642272949219,15.900947921308152,70.25462814331054
12,2025-07-22,11,69.99324798583984,69.99324798583984,2.8571590426003515,70.20457611083984
