signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-02-08,0,143.8644561767578,143.8644561767578,17.88361164046172,,143.23597315199586
2,2024-04-19,1,191.3463592529297,191.3463592529297,6.50528265325595,188.15184326171874,190.40204280923837
3,2024-04-22,2,193.1002349853516,193.1002349853516,6.50528265325595,188.76475321451824,190.64749249422587
4,2024-04-23,3,194.80650329589844,194.80650329589844,6.50528265325595,189.3960932413737,191.02580785801806
5,2024-04-24,4,195.63577270507807,195.63577270507807,15.128810263309399,190.0544408162435,191.44512074426675
6,2024-05-03,5,192.07077026367188,192.07077026367188,18.00757995439328,192.59664001464844,191.89651950373616
7,2024-05-06,6,194.6349029541016,194.6349029541016,18.00757995439328,192.8981699625651,192.1455258339717
8,2024-05-28,7,190.3737945556641,190.3737945556641,3.972530882478403,191.55422719319662,189.83303131557932
9,2024-05-30,8,189.969482421875,189.969482421875,20.17282848933887,191.2729705810547,189.67213033765293
10,2024-06-20,9,185.5316467285156,185.5316467285156,6.336547449762252,187.0033284505208,185.22645335641886
11,2024-07-26,10,193.26173400878903,193.26173400878903,0.43187700696045017,193.05060272216798,194.8061803578144
12,2024-07-31,11,194.7538604736328,194.7538604736328,8.828415282414692,194.16663716634113,194.16444538288766
13,2024-08-08,12,190.1139068603516,190.1139068603516,22.378432042237897,193.7071319580078,190.07719795150123
14,2024-08-23,13,190.19415283203125,190.19415283203125,8.739771355359514,191.3619633992513,189.3946412399344
15,2024-08-26,14,192.2011260986328,192.2011260986328,19.920295652894968,191.00027109781902,189.64977626861955
16,2024-10-02,15,176.62277221679688,176.62277221679688,12.07805239630521,177.69607493082682,175.00133970815753
17,2024-10-03,16,183.4523162841797,183.4523162841797,20.494573279664454,177.6044952392578,175.76961031551693
18,2024-10-16,17,177.7626495361328,177.7626495361328,5.65177032312271,177.16315663655598,181.30027322802255
19,2024-10-17,18,179.2240447998047,179.2240447998047,5.65177032312271,177.16153361002605,181.1115251881901
20,2024-10-18,19,179.25326538085938,179.25326538085938,5.65177032312271,177.2998784383138,180.9425924776976
21,2024-10-22,20,179.292236328125,179.292236328125,15.307818929109583,177.8110371907552,180.52572834234942
22,2024-10-25,21,179.6332244873047,179.6332244873047,7.706417835255876,178.93565266927084,179.78575703437966
23,2024-11-06,22,178.89279174804688,178.89279174804688,6.2606860499628265,178.14098510742187,176.42034953050114
24,2024-11-08,23,177.1975860595703,177.1975860595703,17.701621696819227,178.91973978678385,176.53189082929296
25,2025-01-29,24,167.28744506835938,167.28744506835938,12.990646864669792,164.40205891927084,168.6479589616183
26,2025-05-08,25,134.2735137939453,134.2735137939453,15.489916158575475,134.89996515909831,133.6926090709224
27,2025-05-09,26,135.9595947265625,135.9595947265625,15.489916158575475,134.16572392781575,133.8986986759806
28,2025-05-12,27,140.91917419433594,140.91917419433594,16.774270456483404,133.685213470459,134.5369237231038
29,2025-06-02,28,136.60707092285156,136.60707092285156,22.232685951906078,135.4939727783203,136.24902603138983
30,2025-06-03,29,141.26356506347656,141.26356506347656,22.232685951906078,135.85285339355468,136.704893216125
31,2025-07-02,30,140.95579528808594,140.95579528808594,2.3584746497786755,140.69995981852213,141.12091969226012
32,2025-07-08,31,142.7329864501953,142.7329864501953,12.858061634470141,141.08485666910806,140.82928047153763
33,2025-07-10,32,142.00820922851562,142.00820922851562,12.858061634470141,141.47537943522136,140.9592182377926
34,2025-07-18,33,140.3600616455078,140.3600616455078,16.759235166646043,141.97445576985677,140.26225032738043
35,2025-08-22,34,143.27999877929688,143.27999877929688,23.147943171817467,141.80075429280598,140.94833551466363
36,2025-08-25,35,145.27000427246094,145.27000427246094,23.147943171817467,141.94489237467448,141.3412144926452
