level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
146.36000061035156,2024-09-25,184,2024-09-25,-1,2024-10-11,196.0,True,True
181.3000030517578,2024-11-26,228,2024-11-26,-1,2025-01-23,265.0,True,True
181.77999877929688,2024-12-17,242,2024-12-17,-1,2025-01-23,265.0,True,True
215.2449951171875,2025-02-18,282,2025-02-18,-1,2025-06-04,356.0,True,True
248.7400054931641,2025-07-01,374,2025-07-01,-1,2025-07-25,391.0,True,True
278.1499938964844,2025-08-07,400,2025-08-07,-1,,,True,False
