signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,24.56999969482422,24.56999969482422,19.213955795320665,21.4546000289917
2,2024-04-02,1,22.71999931335449,22.71999931335449,14.935097507008265,22.623600006103516
3,2024-04-11,2,22.84000015258789,22.84000015258789,18.617040434266812,23.441399993896486
4,2024-04-16,3,21.8799991607666,21.8799991607666,7.563034638397752,23.78159996032715
5,2024-07-25,4,26.6299991607666,26.6299991607666,0.6153987004207824,24.59299987792969
6,2024-08-05,5,24.09000015258789,24.09000015258789,18.198523417786095,25.23059986114502
7,2024-08-29,6,31.0,31.0,18.07409215856471,28.057399940490722
8,2024-11-01,7,41.91999816894531,41.91999816894531,15.566041979684927,37.98080017089844
9,2024-11-05,8,51.130001068115234,51.130001068115234,12.028268360489074,38.57900016784668
10,2025-01-15,9,68.13999938964844,68.13999938964844,15.066042820788411,67.90300003051757
11,2025-03-05,10,90.12999725341795,90.12999725341795,12.427929675981272,86.99960021972656
12,2025-03-07,11,84.91000366210938,84.91000366210938,6.165947475030559,87.2118002319336
13,2025-03-12,12,83.6500015258789,83.6500015258789,18.267731230691215,87.06920028686524
14,2025-06-06,13,127.72000122070312,127.72000122070312,5.993904883139597,109.27719970703124
15,2025-06-30,14,136.32000732421875,136.32000732421875,1.131610594043764,124.6763998413086
16,2025-07-03,15,134.36000061035156,134.36000061035156,18.320224688648718,127.04819961547851
17,2025-08-20,16,156.00999450683594,156.00999450683594,2.567993796911548,152.66040069580077
