signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,167.26101684570312,167.26101684570312,12.64082848992479,135.9536624145508
2,2024-04-22,1,181.50653076171875,181.50653076171875,16.258126728173046,167.10646377563478
3,2024-06-05,2,207.6893768310547,207.6893768310547,16.11282035416348,198.03951446533202
4,2024-06-10,3,212.9478454589844,212.9478454589844,4.505445800867936,199.24851165771486
5,2024-07-02,4,204.5343017578125,204.5343017578125,19.80229115819772,207.08643737792968
6,2024-10-28,5,265.3809509277344,265.3809509277344,9.134893795105084,230.48778228759767
7,2024-10-31,6,261.385009765625,261.385009765625,1.4849643013903668,234.652685546875
8,2024-11-06,7,233.58255004882807,233.58255004882807,19.50124159077312,238.06850311279297
9,2024-11-18,8,229.25982666015625,229.25982666015625,9.961576627329938,245.80653717041017
10,2025-01-28,9,277.5648193359375,277.5648193359375,5.590973541360148,255.5265963745117
11,2025-02-26,10,268.9432373046875,268.9432373046875,19.366021413952556,279.36933563232424
12,2025-06-06,11,298.440185546875,298.440185546875,12.078287533663774,247.5079788208008
13,2025-06-12,12,300.018310546875,300.018310546875,11.053582645669474,254.72353973388672
14,2025-06-16,13,307.6391296386719,307.6391296386719,19.446483836237572,258.7337484741211
15,2025-07-03,14,311.50445556640625,311.50445556640625,16.723961717803796,286.2969525146484
16,2025-08-20,15,314.2099914550781,314.2099914550781,10.924835308259569,320.12407348632814
17,2025-08-26,16,316.5799865722656,316.5799865722656,15.709315554160398,321.54170166015626
18,2025-09-02,17,307.19000244140625,307.19000244140625,15.080169759411623,322.08320373535156
