signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-05,0,416.5,416.5,0.0,,413.831929945581
2,2024-01-08,1,419.1199951171875,419.1199951171875,0.0,,415.1000920097157
3,2024-01-09,2,421.010009765625,421.010009765625,0.0,,416.3336926770731
4,2024-01-10,3,423.760009765625,423.760009765625,0.0,,417.7204257429904
5,2024-01-11,4,430.0799865722656,430.0799865722656,0.0,,419.8265400496265
6,2024-01-12,5,433.3999938964844,433.3999938964844,0.0,,421.9691780887802
7,2024-01-16,6,437.489990234375,437.489990234375,0.0,,424.2654878174457
8,2024-02-15,7,426.2900085449219,426.2900085449219,15.749977985528984,427.6470001220703,425.19495823415673
9,2024-04-23,8,404.9100036621094,404.9100036621094,13.054986531606328,407.0553365071615,403.14065095015553
10,2024-05-01,9,402.1400146484375,402.1400146484375,11.356407353496145,404.33533732096356,400.81484385787246
11,2024-05-03,10,401.0799865722656,401.0799865722656,11.356407353496145,403.4493377685547,400.7848204430579
12,2024-06-20,11,471.3800048828125,471.3800048828125,3.8654100113674903,456.04833374023445,464.72808305677927
13,2024-06-24,12,474.9500122070313,474.9500122070313,3.8654100113674903,459.5766672770183,465.9864462551164
14,2024-06-26,13,474.0,474.0,23.620624111273433,462.747001139323,467.36236514776266
15,2024-09-12,14,478.6499938964844,478.6499938964844,20.80083851596453,478.51133422851564,478.2724210633611
16,2024-09-13,15,485.3699951171875,485.3699951171875,20.80083851596453,477.83100077311195,478.9176550986781
17,2024-10-09,16,467.9700012207031,467.9700012207031,3.657027355472112,471.0086680094401,465.53746812319133
18,2024-10-10,17,476.1499938964844,476.1499938964844,3.657027355472112,470.556000773112,466.5022432009288
19,2024-10-24,18,471.9100036621094,471.9100036621094,15.359922438560298,471.8696665445963,474.8119032823982
20,2024-10-25,19,477.7000122070313,477.7000122070313,15.359922438560298,471.61400044759114,475.0744586398925
21,2024-10-30,20,475.0799865722656,475.0799865722656,16.263442055733943,470.8459991455078,474.78267086005917
22,2024-10-31,21,475.9800109863281,475.9800109863281,16.263442055733943,470.78199971516926,474.89151996264815
23,2025-06-18,22,448.3999938964844,448.3999938964844,19.8425835399628,442.2466664632162,449.48106562325535
24,2025-06-23,23,443.5400085449219,443.5400085449219,17.261902444910685,442.9129994710286,448.2293108057152
25,2025-06-24,24,450.2699890136719,450.2699890136719,17.261902444910685,443.7556660970052,448.4148270064385
26,2025-07-01,25,452.1600036621094,452.1600036621094,19.278611365533607,445.83299967447914,447.451424301214
27,2025-07-02,26,457.0299987792969,457.0299987792969,19.278611365533607,446.3786661783854,448.3222037992215
28,2025-07-22,27,470.1300048828125,470.1300048828125,6.189279207751177,456.5683319091797,461.25195736291204
29,2025-07-23,28,476.9500122070313,476.9500122070313,6.189279207751177,457.5949991861979,462.6790532578319
30,2025-07-29,29,468.4100036621094,468.4100036621094,17.26369305946117,459.3179982503255,464.22604422545135
31,2025-07-30,30,469.1600036621094,469.1600036621094,17.26369305946117,459.92633158365885,464.67458599242025
32,2025-08-01,31,462.1300048828125,462.1300048828125,5.784047316564806,460.8799987792969,463.7982529266515
33,2025-08-04,32,472.2699890136719,472.2699890136719,5.784047316564806,461.926665242513,464.5684107527442
