signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-17,0,34.39543533325195,34.39543533325195,0.0,34.071415977478026
2,2024-05-30,1,35.035545349121094,35.035545349121094,1.7482241672575527,35.42316856384277
3,2024-08-15,2,36.13640213012695,36.13640213012695,15.38613742100094,34.36901466369629
4,2024-10-11,3,38.29494857788086,38.29494857788086,1.595684904511456,37.41863960266113
5,2024-10-30,4,38.25640487670898,38.25640487670898,5.747054492697763,38.178927459716796
6,2024-11-05,5,37.07112884521485,37.07112884521485,6.461630241522284,38.2247966003418
7,2024-11-08,6,37.09428787231445,37.09428787231445,10.153984015094288,38.24992889404297
8,2025-03-10,7,42.990013122558594,42.990013122558594,18.992160452266713,39.70195297241211
9,2025-03-13,8,42.70512008666992,42.70512008666992,2.264203321802889,40.05790138244629
10,2025-03-26,9,43.24543762207031,43.24543762207031,9.459392012414286,41.235970153808594
11,2025-05-15,10,43.04668045043945,43.04668045043945,10.793500202524342,44.324074783325194
12,2025-06-05,11,42.481712341308594,42.481712341308594,1.1494511628581978,44.43507461547851
13,2025-08-19,12,44.7400016784668,44.7400016784668,8.632562729960148,43.332394409179685
14,2025-09-05,13,43.43000030517578,43.43000030517578,19.81978111860114,43.72964233398437
