signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-05-02,0,34.464046478271484,34.464046478271484,13.268586003355455,34.02715270996094
2,2024-05-10,1,34.0135383605957,34.0135383605957,5.64249366344215,34.08596817016601
3,2024-05-31,2,33.19698715209961,33.19698715209961,4.761914082351965,34.336030349731445
4,2024-08-16,3,32.87232208251953,32.87232208251953,7.53967011943985,31.6877082824707
5,2024-09-18,4,33.74893569946289,33.74893569946289,16.526828938183584,32.96890663146973
6,2024-09-26,5,33.422393798828125,33.422393798828125,5.999996897074642,33.26979286193848
7,2024-10-04,6,33.220706939697266,33.220706939697266,14.16070095562513,33.50386112213135
8,2024-10-28,7,33.73933410644531,33.73933410644531,8.187327709786961,33.81369903564453
9,2025-03-26,8,29.25047492980957,29.25047492980957,8.133968453700716,29.221430015563964
10,2025-04-30,9,28.669208526611328,28.669208526611328,18.421061833128437,29.538138732910156
11,2025-08-06,10,27.26000022888184,27.26000022888184,16.504893921818727,26.892598457336426
12,2025-09-03,11,26.93000030517578,26.93000030517578,7.964614466647143,27.351000022888183
