signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-23,0,30.23525047302246,30.23525047302246,16.42240489938249,,30.22060406193314
2,2024-04-23,1,31.875228881835938,31.875228881835938,10.03711512519263,31.939945793151857,31.71310753821747
3,2024-04-25,2,32.16499710083008,32.16499710083008,22.053291969359552,32.02784385681152,31.741257286007457
4,2024-05-09,3,31.872352600097656,31.872352600097656,21.24646453857638,31.855078633626302,31.473819535384138
5,2024-05-13,4,31.512592315673828,31.512592315673828,21.24646453857638,31.79836877187093,31.474924080531494
6,2024-05-30,5,31.58065414428711,31.58065414428711,10.989065475622319,31.539191436767577,31.564656835003905
7,2024-05-31,6,32.5529670715332,32.5529670715332,10.989065475622319,31.587540499369304,31.65450726858786
8,2024-06-10,7,31.541763305664062,31.541763305664062,17.82617651976619,31.450924428304038,31.38006564474897
9,2024-06-18,8,31.25007057189941,31.25007057189941,6.177604195259497,31.406936009724934,31.2155603733143
10,2024-06-20,9,32.057090759277344,32.057090759277344,6.177604195259497,31.433836682637533,31.292064134169674
11,2024-07-10,10,32.90299987792969,32.90299987792969,3.827828114501198,32.15140177408854,32.72665051692044
12,2024-07-11,11,33.554447174072266,33.554447174072266,3.827828114501198,32.21946360270182,32.80190501712109
13,2024-07-15,12,34.72121810913086,34.72121810913086,24.882586074033938,32.407443618774415,33.037778653612655
14,2024-08-23,13,34.4544563293457,34.4544563293457,5.624780539632468,34.771858596801756,34.28626956587225
15,2024-08-26,14,34.65988540649414,34.65988540649414,16.99370418392021,34.76981417338053,34.320234647821245
16,2024-10-16,15,35.941410064697266,35.941410064697266,1.9802479068953835,35.045321528116865,35.84633547726164
17,2024-10-17,16,36.078369140625,36.078369140625,1.9802479068953835,35.13564783732097,35.86742944675929
18,2024-10-21,17,35.65771484375,35.65771484375,17.748932924911227,35.3058661142985,35.82699037927209
19,2024-10-23,18,36.19575881958008,36.19575881958008,2.8302508977070295,35.53021456400553,35.80852627073163
20,2024-10-25,19,36.7044563293457,36.7044563293457,2.8302508977070295,35.778367360432945,35.904190570410954
21,2024-12-11,20,41.768821716308594,41.768821716308594,0.8242466003936362,41.58620287577311,41.58915053011772
22,2025-01-30,21,43.87398910522461,43.87398910522461,3.083675327128537,42.37053426106771,43.33688643289867
23,2025-01-31,22,45.42826461791992,45.42826461791992,3.083675327128537,42.51415735880534,43.52701172244711
24,2025-02-03,23,46.628414154052734,46.628414154052734,3.083675327128537,42.71057408650716,43.80895739804903
25,2025-02-14,24,45.86720275878906,45.86720275878906,15.97180028740229,44.666117095947264,45.222330113514126
26,2025-02-18,25,46.4405403137207,46.4405403137207,15.97180028740229,44.851352564493816,45.3330764953513
27,2025-02-20,26,46.37134552001953,46.37134552001953,21.42208173497688,45.13883743286133,45.51163793137436
28,2025-03-31,27,43.4453353881836,43.4453353881836,12.64373555039973,43.35702718098958,43.349938814286574
29,2025-04-01,28,44.28557205200195,44.28557205200195,12.64373555039973,43.285194905598956,43.43499638135162
30,2025-04-02,29,44.40419387817383,44.40419387817383,12.64373555039973,43.220282236735024,43.523105244699096
31,2025-05-27,30,37.03427505493164,37.03427505493164,19.913564851937384,36.77410786946614,37.04088967884636
32,2025-06-24,31,37.770389556884766,37.770389556884766,16.092044073225043,37.680528767903645,38.01026691277411
33,2025-06-26,32,38.11854553222656,38.11854553222656,7.575728401886314,37.683844629923506,37.968223791145306
34,2025-06-30,33,38.13844299316406,38.13844299316406,7.575728401886314,37.71136601765951,37.974747263714484
35,2025-07-17,34,38.97402572631836,38.97402572631836,12.863132035831226,38.62719256083171,38.84263399610136
36,2025-07-18,35,39.51118850708008,39.51118850708008,12.863132035831226,38.707766723632815,38.90341167891761
37,2025-07-21,36,39.6405029296875,39.6405029296875,12.863132035831226,38.797293472290036,38.970419974442144
38,2025-08-08,37,43.290000915527344,43.290000915527344,2.6556790006247426,41.4740406036377,42.66580355115212
39,2025-08-13,38,42.84999847412109,42.84999847412109,7.655489439520489,41.92654190063477,42.672241366028075
40,2025-08-14,39,43.25,43.25,7.655489439520489,42.04752159118652,42.72476487820734
41,2025-08-18,40,42.869998931884766,42.869998931884766,23.806417456025745,42.2926513671875,42.7441856896039
