signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-05,0,138.5800018310547,138.5800018310547,0.0,,137.13727336309
2,2024-01-08,1,146.17999267578125,146.17999267578125,0.0,,139.3058611578372
3,2024-01-09,2,149.25999450683594,149.25999450683594,0.0,,141.3836270506047
4,2024-01-16,3,158.74000549316406,158.74000549316406,0.0,,146.25466521470577
5,2024-01-17,4,160.1699981689453,160.1699981689453,0.0,,148.20234556375428
6,2024-01-18,5,162.6699981689453,162.6699981689453,0.0,,150.13263707107896
7,2024-02-07,6,170.94000244140625,170.94000244140625,23.79251868962764,,168.42979557717484
8,2024-02-09,7,172.47999572753906,172.47999572753906,23.79251868962764,,168.90714720857457
9,2024-02-22,8,181.8600006103516,181.8600006103516,13.269103282966002,169.22066548665364,171.18977069172595
10,2024-03-15,9,191.0599975585937,191.0599975585937,7.0025386644698155,184.44499918619792,191.11687045288684
11,2024-06-05,10,166.1699981689453,166.1699981689453,10.565118855478262,158.81799977620443,162.64699793488413
12,2024-06-06,11,166.77999877929688,166.77999877929688,10.565118855478262,159.3193328857422,163.02273684772143
13,2024-06-07,12,167.8699951171875,167.8699951171875,10.565118855478262,159.78966623942057,163.46340901918458
14,2024-06-12,13,160.24000549316406,160.24000549316406,9.375003041051766,159.90833333333333,162.56350479289935
15,2024-06-20,14,161.77999877929688,161.77999877929688,7.977790296843403,161.34499969482422,161.15804168238245
16,2024-08-30,15,148.55999755859375,148.55999755859375,5.805376966947381,143.88066711425782,148.06190008815565
17,2024-09-10,16,142.83999633789062,142.83999633789062,8.559440771463905,142.54833323160807,144.07457057152385
18,2024-09-11,17,149.86000061035156,149.86000061035156,8.559440771463905,142.9289998372396,144.60051878687887
19,2024-09-12,18,150.77000427246094,150.77000427246094,23.079838397926157,143.13866678873697,145.16138113283995
20,2024-10-28,19,159.9199981689453,159.9199981689453,11.121454051781921,160.32333424886068,158.40480906303802
21,2024-10-29,20,166.25,166.25,15.507158178442728,160.8376673380534,159.11800824071818
22,2025-01-22,21,123.75,123.75,23.294786522522504,124.01666641235352,123.19346363647814
23,2025-05-27,22,114.55999755859376,114.55999755859376,21.42854337415774,101.8206662495931,107.6277316994822
24,2025-05-29,23,113.02999877929688,113.02999877929688,21.42854337415774,103.0239995320638,108.55126580680994
25,2025-08-07,24,172.39999389648438,172.39999389648438,21.538432075831867,156.23533325195314,163.16151883884743
26,2025-08-08,25,172.75999450683594,172.75999450683594,21.538432075831867,157.2046666463216,164.0341075359373
27,2025-08-28,26,168.5800018310547,168.5800018310547,17.992963762517295,169.63666534423828,168.05046485032761
