signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,135.38119506835938,135.38119506835938,0.0,,134.85642367561655
2,2024-01-09,1,136.63121032714844,136.63121032714844,0.0,,135.2268819608537
3,2024-01-11,2,136.6510772705078,136.6510772705078,0.0,,135.67328984816623
4,2024-01-12,3,136.8296356201172,136.8296356201172,0.0,,135.8558248510734
5,2024-01-18,4,136.9387664794922,136.9387664794922,0.0,,135.98514111349124
6,2024-02-08,5,137.75228881835938,137.75228881835938,21.66639538013412,,136.2639488541462
7,2024-03-01,6,139.86329650878906,139.86329650878906,23.833972416612834,138.3249542236328,139.20514634059654
8,2024-07-08,7,138.9307403564453,138.9307403564453,24.415510100828147,136.1515340169271,137.00379724138458
9,2024-07-09,8,139.85594177246094,139.85594177246094,24.415510100828147,136.36288553873698,137.26308418612615
10,2024-07-10,9,143.34786987304688,143.34786987304688,24.415510100828147,136.6687800089518,137.81624861258223
11,2024-07-25,10,141.0696563720703,141.0696563720703,13.407248203761787,140.05392049153645,141.05469921149387
12,2024-07-26,11,144.4322509765625,144.4322509765625,13.407248203761787,140.37061411539713,141.36174974183044
13,2024-07-29,12,147.0885009765625,147.0885009765625,13.407248203761787,140.76789042154948,141.8823640605666
14,2024-07-30,13,148.35194396972656,148.35194396972656,21.033322019584578,141.2036346435547,142.47050827419577
15,2024-08-08,14,146.26278686523438,146.26278686523438,24.544001557812123,143.05504862467447,144.2918747734031
16,2024-08-13,15,146.1433868408203,146.1433868408203,18.803742610458002,143.82572377522786,144.6484997513852
17,2024-08-15,16,146.2826690673828,146.2826690673828,18.803742610458002,144.35465240478516,144.8844303810999
18,2025-02-06,17,131.63912963867188,131.63912963867188,20.94312729674595,135.74255701700847,130.5173679245454
19,2025-03-03,18,129.0628662109375,129.0628662109375,18.668265752813923,128.05300572713216,130.2735532878193
20,2025-03-04,19,131.64952087402344,131.64952087402344,18.668265752813923,127.72092971801757,130.3986412502016
21,2025-03-05,20,133.8766326904297,133.8766326904297,18.668265752813923,127.42054112752278,130.71482229022254
22,2025-03-06,21,136.6130828857422,136.6130828857422,20.345043030348567,127.24228235880534,131.25102779890648
23,2025-04-11,22,142.74514770507812,142.74514770507812,8.652047448951423,139.89117685953775,139.6983541584634
24,2025-05-15,23,149.37657165527344,149.37657165527344,19.43776449628964,145.58147633870442,148.26077733922216
25,2025-05-16,24,151.34400939941406,151.34400939941406,19.43776449628964,145.80418752034504,148.54107116287597
26,2025-05-20,25,151.72352600097656,151.72352600097656,21.453875994493266,146.88412272135417,148.9745434183198
27,2025-06-04,26,148.4600067138672,148.4600067138672,23.930138888854028,148.45615234375,147.33737592500145
28,2025-07-09,27,152.67999267578125,152.67999267578125,3.356404011790241,151.2396672566732,153.54618824756704
29,2025-07-21,28,153.38999938964844,153.38999938964844,19.6208072940253,152.29166717529296,151.76357146107298
30,2025-07-30,29,156.25999450683594,156.25999450683594,7.020484414600371,153.29666646321616,152.29040300178713
31,2025-08-01,30,157.0800018310547,157.0800018310547,7.020484414600371,153.5713333129883,152.7423171508426
32,2025-09-04,31,168.02999877929688,168.02999877929688,5.760009765625,166.39933268229166,168.88561763191956
33,2025-09-05,32,168.6199951171875,168.6199951171875,5.760009765625,166.93199920654297,168.86147013058027
