signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,499.9800109863281,499.9800109863281,0.0,,493.1992312132646
2,2024-01-09,1,501.8699951171875,501.8699951171875,0.0,,495.0091142911944
3,2024-01-10,2,505.1799926757813,505.1799926757813,0.0,,496.9083455248126
4,2024-01-16,3,509.6799926757813,509.6799926757813,0.0,,498.6502656330072
5,2024-03-07,4,583.3499755859375,583.3499755859375,22.459305468175415,560.6039998372396,568.0623794298587
6,2024-03-12,5,576.719970703125,576.719970703125,20.118747517244998,564.2246643066406,568.8728798371694
7,2024-03-19,6,584.7100219726562,584.7100219726562,5.431852402037197,567.1633341471354,567.0756602712323
8,2024-03-20,7,589.780029296875,589.780029296875,5.431852402037197,568.7416687011719,569.1506692681276
9,2024-04-03,8,578.8699951171875,578.8699951171875,14.33811968222314,575.2783365885417,575.3028605710905
10,2024-04-05,9,575.4500122070312,575.4500122070312,6.577173001475411,575.8813354492188,574.6379081216182
11,2024-04-08,10,576.3599853515625,576.3599853515625,6.577173001475411,575.9050008138021,574.7947248881986
12,2024-06-03,11,561.1799926757812,561.1799926757812,2.8162099957756124,554.5060017903646,565.4017221771078
13,2024-06-04,12,561.72998046875,561.72998046875,2.8162099957756124,556.0473347981771,565.0679150461428
14,2024-10-08,13,517.760009765625,517.760009765625,13.884933067502136,497.7483378092448,503.64053341447095
15,2024-10-09,14,529.0,529.0,15.038807476641711,497.98900349934894,505.9459394872521
16,2024-10-10,15,533.0800170898438,533.0800170898438,15.038807476641711,498.7590037027995,508.412673833778
17,2024-10-17,16,504.6900024414063,504.6900024414063,19.463511686921795,503.3456695556641,512.6645493346706
18,2024-10-18,17,507.0299987792969,507.0299987792969,19.463511686921795,504.7810028076172,512.152317463771
19,2024-10-29,18,529.2100219726562,529.2100219726562,9.010206472713078,509.202001953125,508.38379584967464
20,2024-10-30,19,536.4199829101562,536.4199829101562,10.539295747863438,510.5510009765625,510.93254013307467
21,2024-11-19,20,534.02001953125,534.02001953125,6.5383581277482214,526.6563354492188,532.8006673629517
22,2024-11-20,21,541.5599975585938,541.5599975585938,6.5383581277482214,527.0750020345052,533.596970108397
23,2024-11-21,22,557.9400024414062,557.9400024414062,9.08111033095013,527.9036682128906,535.8099730487393
24,2025-01-30,23,526.3599853515625,526.3599853515625,20.770531431775215,506.6926645914713,517.3782757787067
25,2025-02-13,24,528.2899780273438,528.2899780273438,4.668378456701336,515.8709981282552,522.2933061484239
26,2025-02-18,25,525.0,525.0,4.668378456701336,518.5183329264323,522.5589331224066
27,2025-05-27,26,511.7900085449219,511.7900085449219,18.70661943516205,470.31566467285154,490.19508966234514
28,2025-06-25,27,487.2699890136719,487.2699890136719,4.578901577631299,489.1873321533203,481.358355946469
29,2025-06-26,28,495.7000122070313,495.7000122070313,19.741732008894346,488.52033182779945,482.6621428792474
30,2025-08-12,29,625.7999877929688,625.7999877929688,18.381890061189033,591.7300028483073,605.6297577411136
31,2025-08-28,30,612.1699829101562,612.1699829101562,8.358870926597984,614.003330485026,606.5427719067723
