signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-17,0,165.20741271972656,165.20741271972656,16.508315468223717,158.1286199951172
2,2024-04-22,1,164.33998107910156,164.33998107910156,9.89616428274188,158.8017776489258
3,2024-05-01,2,163.99154663085938,163.99154663085938,8.486847137913946,160.54617706298828
4,2024-05-30,3,165.7095184326172,165.7095184326172,8.277203206592745,166.50670501708984
5,2024-07-02,4,174.40316772460938,174.40316772460938,11.672627446058852,170.0796563720703
6,2024-08-06,5,184.57012939453125,184.57012939453125,10.86735795418656,177.11456634521485
7,2024-08-08,6,185.81561279296875,185.81561279296875,11.807810105949851,177.7954006958008
8,2024-09-09,7,199.66661071777344,199.66661071777344,9.088180529960649,187.39691802978516
9,2024-09-30,8,204.331283569336,204.331283569336,12.440661677442625,195.05953094482422
10,2024-10-29,9,207.5667419433593,207.5667419433593,17.013594475429564,203.15185729980467
11,2024-11-04,10,205.9986267089844,205.9986267089844,8.535076405508716,204.02826568603516
12,2024-12-11,11,209.7598876953125,209.7598876953125,17.447257728141977,213.0083514404297
13,2025-03-07,12,202.27821350097656,202.27821350097656,18.360436231154765,197.20345489501952
14,2025-03-17,13,194.4185943603516,194.4185943603516,16.690739119921357,198.3933010864258
15,2025-03-24,14,193.8209228515625,193.8209228515625,11.056437814068369,199.13720825195313
16,2025-04-09,15,203.20465087890625,203.20465087890625,19.579948535524274,200.1599200439453
17,2025-06-11,16,221.269271850586,221.269271850586,14.390298642864037,213.12122955322266
18,2025-06-23,17,220.450927734375,220.450927734375,7.429984584471435,216.2247573852539
19,2025-07-03,18,218.9140625,218.9140625,7.8818031629753005,218.7296984863281
20,2025-07-09,19,216.19960021972656,216.19960021972656,4.236486955606856,219.2240817260742
21,2025-07-14,20,216.4590606689453,216.4590606689453,12.040451150357505,219.63974853515626
22,2025-07-16,21,213.58493041992188,213.58493041992188,1.5063433105937418,219.77800201416017
