signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-22,0,66.21073150634766,66.21073150634766,17.44704704325582,69.18692672729492
2,2024-04-11,1,71.23587036132812,71.23587036132812,18.319399010940646,69.93281982421875
3,2024-06-05,2,69.51299285888672,69.51299285888672,2.269032115557862,69.6551025390625
4,2024-06-27,3,68.44738006591797,68.44738006591797,16.516802233870457,69.45403030395508
5,2024-07-22,4,68.78341674804688,68.78341674804688,4.919685035072011,71.13989547729493
6,2024-09-09,5,68.70367431640625,68.70367431640625,4.97400319968655,67.72744049072266
7,2024-09-26,6,73.20882415771484,73.20882415771484,18.65535689853085,67.85925598144532
8,2024-09-30,7,71.8832015991211,71.8832015991211,15.60405295612343,68.02650512695313
9,2024-10-02,8,71.80345916748047,71.80345916748047,5.306796920358324,68.12517990112305
10,2024-11-01,9,84.56159973144531,84.56159973144531,16.745615592897853,74.62726821899415
11,2024-12-19,10,108.84176635742188,108.84176635742188,4.134133655035031,92.58643234252929
12,2025-01-29,11,106.5815658569336,106.5815658569336,15.59370681611448,108.4574838256836
13,2025-02-14,12,106.30211639404295,106.30211639404295,1.7703957066139566,113.1232926940918
14,2025-07-10,13,73.30000305175781,73.30000305175781,9.775962381710256,66.89963813781738
15,2025-07-14,14,72.51000213623047,72.51000213623047,18.864086415674205,67.4649528503418
16,2025-08-20,15,71.22000122070312,71.22000122070312,3.2687266661371037,74.29250610351562
