signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,82.47547149658203,82.47547149658203,0.0,,81.6609551120032
2,2024-01-10,1,82.28287506103516,82.28287506103516,0.0,,81.86631281102682
3,2024-01-11,2,82.53325653076172,82.53325653076172,0.0,,81.97996245677537
4,2024-01-18,3,82.97627258300781,82.97627258300781,0.0,,81.93546501681347
5,2024-03-20,4,85.53679656982422,85.53679656982422,13.299848022268728,82.84130401611328,84.67484402648257
6,2024-03-21,5,86.04998779296875,86.04998779296875,13.299848022268728,83.03525085449219,84.80046112600112
7,2024-03-27,6,86.35983276367188,86.35983276367188,6.586725407687086,83.63275756835938,84.87084010529705
8,2024-03-28,7,86.86332702636719,86.86332702636719,6.586725407687086,83.94145304361979,85.05251771482504
9,2024-04-01,8,86.89237213134766,86.89237213134766,6.586725407687086,84.1891606648763,85.22023243075462
10,2024-04-08,9,86.32109832763672,86.32109832763672,3.8023643009352064,85.03491338094075,85.16363844826107
11,2024-04-09,10,88.7611312866211,88.7611312866211,3.8023643009352064,85.3179702758789,85.49118509786831
12,2024-04-24,11,87.80254364013672,87.80254364013672,7.142840859264891,84.82253977457682,84.01328682352286
13,2024-04-25,12,89.28399658203125,89.28399658203125,24.08424140092443,84.87644017537436,84.49267628726739
14,2024-06-05,13,91.73755645751952,91.73755645751952,4.366855530731069,91.2543223063151,92.10568763571278
15,2024-06-10,14,91.73755645751952,91.73755645751952,6.310635239487886,91.42669474283854,91.82884747338899
16,2024-06-12,15,91.9515609741211,91.9515609741211,6.310635239487886,91.54854532877604,91.77054950106388
17,2024-07-02,16,89.55841064453125,89.55841064453125,22.826139907575893,91.12978998819987,89.38931569725041
18,2024-07-22,17,90.58961486816406,90.58961486816406,1.0842932859197463,89.53960774739583,89.71835697938837
19,2024-08-29,18,79.21378326416016,79.21378326416016,15.95741556809875,79.57052485148112,79.16913036794388
20,2024-08-30,19,80.36804962158203,80.36804962158203,15.95741556809875,79.37086588541666,79.2781230394834
21,2024-09-26,20,78.55838775634766,78.55838775634766,13.193107388859257,76.73724161783854,76.19253827690774
22,2024-09-27,21,78.83228302001953,78.83228302001953,13.193107388859257,76.72862421671549,76.43251507609861
23,2024-10-09,22,76.4846420288086,76.4846420288086,12.773019161465447,75.94499944051107,76.23734115531651
24,2024-10-28,23,75.51622772216797,75.51622772216797,23.300885303936603,75.59154663085937,75.14481396104027
25,2024-11-25,24,68.79718017578125,68.79718017578125,19.761938854760402,70.59497083028158,68.19814833168577
26,2025-03-04,25,57.69352340698242,57.69352340698242,24.237441933845897,56.02821731567383,57.244605001522515
27,2025-03-05,26,59.18200302124024,59.18200302124024,18.659502870619267,56.080014038085935,57.42073209422424
28,2025-03-07,27,59.31100463867188,59.31100463867188,18.659502870619267,56.10844484965006,57.6249607625547
29,2025-05-27,28,58.68000030517578,58.68000030517578,20.38222703550396,49.98147773742676,54.709520446085
30,2025-05-29,29,58.11000061035156,58.11000061035156,20.38222703550396,51.26667747497559,55.24596729063715
