signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-05,0,139.55999755859375,139.55999755859375,1.7998163452708906,124.8888003540039
2,2024-04-23,1,129.36000061035156,129.36000061035156,15.2253295808992,130.43240005493163
3,2024-04-25,2,128.11000061035156,128.11000061035156,12.119395800489167,130.83320007324218
4,2024-09-04,3,125.41999816894533,125.41999816894533,11.111160040954074,115.78699981689454
5,2024-09-09,4,124.61000061035156,124.61000061035156,13.99547230381219,116.60259963989257
6,2024-12-20,5,171.0,171.0,19.62455397557379,166.9957989501953
7,2025-02-26,6,198.6000061035156,198.6000061035156,15.476823201328838,183.27700103759764
8,2025-03-07,7,178.0800018310547,178.0800018310547,5.236752002031586,185.82520141601563
9,2025-03-31,8,182.7700042724609,182.7700042724609,9.970645836347693,191.38740081787108
10,2025-07-18,9,239.1699981689453,239.1699981689453,17.936108033734268,219.3361001586914
11,2025-08-18,10,253.33999633789065,253.33999633789065,12.836088208956026,240.1357000732422
12,2025-08-20,11,243.82000732421875,243.82000732421875,13.90574752193548,241.2607000732422
