signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,73.38133239746094,73.38133239746094,2.7149951906676324,75.15398345947266
2,2024-07-10,1,66.51734161376953,66.51734161376953,1.0600256249961477,65.82143836975098
3,2024-08-08,2,72.30317687988281,72.30317687988281,18.57793161563783,68.44372779846191
4,2024-08-13,3,72.83271789550781,72.83271789550781,18.233810635227865,68.92973686218262
5,2024-09-10,4,75.36614227294922,75.36614227294922,16.39318594389962,72.63047912597656
6,2024-09-20,5,74.47020721435547,74.47020721435547,12.53509551831161,73.95353271484375
7,2024-11-20,6,76.66957092285156,76.66957092285156,16.742666145874022,75.70663986206054
8,2024-12-19,7,78.56727600097656,78.56727600097656,0.47403520224368817,77.37117233276368
9,2024-12-24,8,78.56727600097656,78.56727600097656,18.009704166874833,77.59646087646485
10,2025-01-08,9,75.13755798339844,75.13755798339844,6.832357459185841,77.72711822509766
11,2025-01-13,10,75.78990173339844,75.78990173339844,10.112519263695727,77.7683805847168
12,2025-03-04,11,83.05180358886719,83.05180358886719,15.274312087997393,80.73316787719726
13,2025-03-17,12,79.36238098144531,79.36238098144531,14.393910998728378,81.30325531005859
14,2025-03-19,13,79.00534057617188,79.00534057617188,19.372303738806213,81.44155380249023
15,2025-03-24,14,77.29947662353516,77.29947662353516,7.979169605219044,81.53671966552734
16,2025-05-27,15,80.28288269042969,80.28288269042969,18.604656261762823,75.14200302124023
17,2025-06-16,16,79.79505157470703,79.79505157470703,6.908903007032906,76.01722839355469
18,2025-06-23,17,76.38024139404297,76.38024139404297,3.514395537989094,76.74615783691407
