signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-19,0,91.85932159423828,91.85932159423828,19.753912539989216,86.51674560546876
2,2024-04-05,1,95.56208801269533,95.56208801269533,12.65341241246938,90.93002853393554
3,2024-04-16,2,95.03424835205078,95.03424835205078,13.48868810889148,92.6713819885254
4,2024-07-22,3,96.57898712158205,96.57898712158205,0.7505614147897117,99.10952270507812
5,2024-07-31,4,91.0613784790039,91.0613784790039,0.8150336429369962,98.88567947387695
6,2025-01-30,5,80.28730773925781,80.28730773925781,14.77077301159593,74.96682418823242
7,2025-03-05,6,78.85379028320312,78.85379028320312,13.378689752906654,78.27815872192383
8,2025-03-07,7,78.81388854980469,78.81388854980469,16.237824768727258,78.53572341918945
9,2025-03-12,8,76.39988708496094,76.39988708496094,8.89502873695131,78.5917204284668
10,2025-06-02,9,82.27527618408203,82.27527618408203,19.202386782077213,74.02839157104492
11,2025-07-24,10,97.77999877929688,97.77999877929688,14.218701571180125,91.80803970336915
12,2025-07-28,11,98.62000274658205,98.62000274658205,12.031209021767832,92.32369003295898
13,2025-08-22,12,100.08000183105467,100.08000183105467,11.672836333317672,98.20116851806641
