signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-05,0,401.565673828125,401.565673828125,0.0,,401.43194982507725
2,2024-01-12,1,401.369384765625,401.369384765625,0.0,,400.25829061463037
3,2024-01-18,2,400.3191223144531,400.3191223144531,0.0,,400.0196589657746
4,2024-04-03,3,455.2727966308594,455.2727966308594,5.973726963752547,453.0154164632161,454.2419046840187
5,2024-04-05,4,457.4681396484375,457.4681396484375,5.973726963752547,454.26511637369794,454.1964381360282
6,2024-05-31,5,428.7422180175781,428.7422180175781,17.044567726087205,427.9700968424479,427.0822889265976
7,2024-07-05,6,430.3162536621094,430.3162536621094,16.793179778275814,429.77971293131515,430.6443638216769
8,2024-07-08,7,430.33599853515625,430.33599853515625,24.98850166832331,429.8567932128907,430.6163304855729
9,2024-08-06,8,440.1329956054688,440.1329956054688,12.44512639677731,436.8568186442057,440.2643391166437
10,2024-08-08,9,441.98968505859375,441.98968505859375,3.453560745276106,437.1797617594401,440.10017687203805
11,2024-09-09,10,458.6819152832031,458.6819152832031,3.061212179552615,452.8273559570313,457.39076910081684
12,2024-09-10,11,459.31585693359375,459.31585693359375,3.061212179552615,453.3252278645833,457.56577709659797
13,2024-09-11,12,460.6925964355469,460.6925964355469,3.061212179552615,453.8396931966146,457.8500334163565
14,2024-10-28,13,471.4792175292969,471.4792175292969,13.484713377093163,471.07574259440105,471.83835430975387
15,2025-01-14,14,424.5155029296875,424.5155029296875,21.747240727831887,428.20191752115886,421.91483430818016
16,2025-01-15,15,425.2009887695313,425.2009887695313,21.747240727831887,427.15489298502604,422.2135756228531
17,2025-03-17,16,458.8465881347656,458.8465881347656,10.038462519942907,457.247108968099,455.8507150195651
18,2025-06-24,17,463.1600036621094,463.1600036621094,2.3277428826834163,462.2082204182943,463.05076249937895
19,2025-07-21,18,470.4299926757813,470.4299926757813,16.153227247145356,467.10966796875,466.4767966273533
20,2025-07-22,19,472.0199890136719,472.0199890136719,24.941115870441966,467.0866678873698,466.9807232079277
21,2025-08-04,20,467.3999938964844,467.3999938964844,10.294969270142534,467.48000081380206,466.78645714421026
22,2025-08-05,21,469.8399963378906,469.8399963378906,10.294969270142534,467.8163340250651,467.064051616363
