level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
287.02354522508284,2024-10-07,192,2024-10-07,-1,2025-01-10,257.0,True,True
350.4405801460158,2025-01-23,265,2025-01-23,-1,2025-08-04,397.0,True,True
341.58819431926344,2025-06-03,355,2025-06-03,-1,2025-07-30,394.0,True,True
356.5701216334699,2025-08-04,397,2025-08-04,-1,,,True,False
