signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-05,0,510.40570068359375,510.40570068359375,2.6160194931400644,498.0126544189453
2,2024-04-11,1,509.98236083984375,509.98236083984375,16.213844461231226,500.34840209960936
3,2024-04-22,2,491.9853210449219,491.9853210449219,4.834573051351284,501.8268426513672
4,2024-05-31,3,519.2073364257812,519.2073364257812,10.902720122163679,508.646953125
5,2024-07-22,4,547.8267822265625,547.8267822265625,6.260930797523527,532.8540563964843
6,2024-07-26,5,537.7423095703125,537.7423095703125,3.464308513233771,534.8165209960938
7,2024-07-31,6,544.033935546875,544.033935546875,19.731252438433593,535.8981726074219
8,2024-08-08,7,524.1220703125,524.1220703125,18.811705286400915,535.8686334228515
9,2024-09-09,8,539.6880493164062,539.6880493164062,3.7155879181147498,542.2891192626953
10,2024-11-05,9,571.3526611328125,571.3526611328125,11.559233503696692,563.3120861816407
11,2024-12-20,10,587.6398315429688,587.6398315429688,1.0766590489994774,585.89986328125
12,2025-01-03,11,588.43505859375,588.43505859375,17.339804266613754,587.8679309082031
13,2025-01-13,12,577.937744140625,577.937744140625,8.106960761703577,588.78671875
14,2025-05-27,13,589.4075927734375,589.4075927734375,17.602848077707808,555.561396484375
15,2025-06-23,14,600.1500244140625,600.1500244140625,13.632529583957654,571.7011157226563
16,2025-08-04,15,631.1699829101562,631.1699829101562,11.81903192768402,611.5870581054687
17,2025-08-22,16,645.3099975585938,645.3099975585938,19.637292323578766,624.9282421875
