signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,245.41465759277344,245.41465759277344,7.274666235087667,238.40486602783204
2,2024-04-03,1,247.4587860107422,247.4587860107422,12.0121233443107,243.6455813598633
3,2024-07-10,2,240.1302032470703,240.1302032470703,8.243389570550324,234.7855078125
4,2024-07-29,3,236.1002960205078,236.1002960205078,18.565271100240498,236.39026000976563
5,2024-12-20,4,282.5977783203125,282.5977783203125,8.314725294487305,275.10565979003906
6,2025-01-03,5,273.9594421386719,273.9594421386719,5.298776359842425,278.0112512207031
7,2025-01-08,6,272.21783447265625,272.21783447265625,2.779324942572166,278.7499932861328
8,2025-01-14,7,275.1039123535156,275.1039123535156,17.948745152089298,279.35821838378905
9,2025-02-18,8,287.0364074707031,287.0364074707031,1.8003381176502362,283.68973876953123
10,2025-05-27,9,266.1000061035156,266.1000061035156,10.970412985761277,242.48677459716797
11,2025-06-16,10,257.9100036621094,257.9100036621094,9.14912020368527,248.68969512939452
12,2025-06-18,11,257.5299987792969,257.5299987792969,16.89068345295678,250.42749206542967
13,2025-07-22,12,272.9800109863281,272.9800109863281,11.086724733944457,268.5508743286133
14,2025-08-12,13,265.010009765625,265.010009765625,18.154391981476078,268.48859954833983
