signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-05,0,40.79275131225586,40.79275131225586,4.587096898132801,39.38543716430664
2,2024-04-19,1,39.62500762939453,39.62500762939453,12.766407612217394,39.72314094543457
3,2024-05-24,2,40.83200454711914,40.83200454711914,12.403020724351698,40.43118225097656
4,2024-05-31,3,40.86144256591797,40.86144256591797,18.994249482894592,40.44125030517578
5,2024-08-06,4,40.88530731201172,40.88530731201172,5.217403550895558,41.19828674316406
6,2024-09-09,5,44.28420639038086,44.28420639038086,11.173299533975353,42.528010025024415
7,2024-10-28,6,46.67941665649414,46.67941665649414,12.592498331047546,44.890642929077146
8,2024-11-05,7,46.18503189086914,46.18503189086914,17.857109809690858,45.21469230651856
9,2024-12-20,8,47.964805603027344,47.964805603027344,7.046930887009771,48.25372001647949
10,2025-01-13,9,47.32532501220703,47.32532501220703,8.415759193201406,48.63483039855957
11,2025-02-24,10,50.612083435058594,50.612083435058594,6.211102734842872,49.630560073852536
12,2025-03-05,11,49.857421875,49.857421875,9.333289333254356,49.90172653198242
13,2025-03-14,12,48.17928695678711,48.17928695678711,3.689939609102446,49.86794502258301
14,2025-06-16,13,50.357418060302734,50.357418060302734,9.202310787895113,49.036944732666015
15,2025-07-16,14,52.0099983215332,52.0099983215332,0.0,51.03168869018555
16,2025-08-04,15,51.90999984741211,51.90999984741211,14.34434174650424,51.620551910400394
17,2025-08-08,16,51.84999847412109,51.84999847412109,13.1147284688696,51.7357364654541
