signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,204.5345001220703,204.5345001220703,17.037430789007626,200.14879760742187
2,2024-04-05,1,204.6831970214844,204.6831970214844,1.3871500592077632,203.81493560791014
3,2024-04-11,2,207.0131072998047,207.0131072998047,14.035103459236963,204.15078857421875
4,2024-05-31,3,208.3614501953125,208.3614501953125,7.701533219144795,203.99336059570314
5,2024-07-22,4,224.55828857421875,224.55828857421875,2.758954876015472,219.7619241333008
6,2024-07-26,5,214.80523681640625,214.80523681640625,11.929435542500254,220.69958862304688
7,2024-07-31,6,217.30807495117188,217.30807495117188,8.03794513623956,220.85861297607423
8,2024-11-05,7,225.7476806640625,225.7476806640625,13.355881254416461,222.05427673339844
9,2024-12-20,8,234.7720184326172,234.7720184326172,7.76031999669013,232.12043487548826
10,2025-01-03,9,234.94741821289065,234.94741821289065,18.57505812408316,233.05867248535154
11,2025-01-15,10,231.49917602539065,231.49917602539065,19.92774830236369,233.49702819824216
12,2025-02-04,11,230.1936492919922,230.1936492919922,17.699110504213365,234.07306304931637
13,2025-08-04,12,262.2900085449219,262.2900085449219,10.54789359031623,248.69621307373046
14,2025-08-20,13,259.8500061035156,259.8500061035156,14.41610588541473,256.22574951171873
