signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,115.35355377197266,115.35355377197266,14.10506628412623,115.96418701171875
2,2024-03-26,1,114.4348602294922,114.4348602294922,10.436377704518986,116.29040328979492
3,2024-06-28,2,114.38372039794922,114.38372039794922,18.83699145197032,117.54639190673828
4,2024-08-08,3,120.95101165771484,120.95101165771484,2.0467766077052625,117.98632522583007
5,2024-09-26,4,129.33404541015625,129.33404541015625,11.31061636899881,124.79258407592773
6,2024-10-29,5,137.9699249267578,137.9699249267578,19.08711255614864,131.7664845275879
7,2024-11-01,6,135.26634216308594,135.26634216308594,1.7190967208980863,132.5374899291992
8,2024-11-21,7,141.05923461914062,141.05923461914062,19.34606201814935,136.3534783935547
9,2024-12-06,8,139.85508728027344,139.85508728027344,18.770071966433598,138.67577758789062
10,2024-12-10,9,139.39498901367188,139.39498901367188,14.980293751321685,139.02668090820313
11,2024-12-12,10,138.22023010253906,138.22023010253906,18.79134215128328,139.0802685546875
12,2025-02-12,11,144.80506896972656,144.80506896972656,14.194191674226174,140.44735137939452
13,2025-03-17,12,145.82989501953125,145.82989501953125,16.526738516974312,144.31305908203126
14,2025-03-24,13,142.7160186767578,142.7160186767578,6.173661595594035,145.06969482421874
15,2025-06-12,14,152.33448791503906,152.33448791503906,7.692187961361544,149.2834567260742
16,2025-06-16,15,152.52305603027344,152.52305603027344,18.578800734599906,149.29589935302735
17,2025-06-23,16,150.11135864257812,150.11135864257812,4.113840855328599,150.09539031982422
