signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,138.01229858398438,138.01229858398438,0.0,,136.76086405386542
2,2024-01-09,1,140.10971069335938,140.10971069335938,0.0,,137.45988214852952
3,2024-01-10,2,141.43177795410156,141.43177795410156,0.0,,138.20156327825882
4,2024-01-12,3,141.79957580566406,141.79957580566406,0.0,,139.20455077584384
5,2024-01-18,4,142.62461853027344,142.62461853027344,0.0,,140.1019503351054
6,2024-04-22,5,155.3483123779297,155.3483123779297,22.60096948710046,150.04810791015626,152.31900228793916
7,2024-04-23,6,157.31649780273438,157.31649780273438,22.60096948710046,150.7303487141927,152.77358858835683
8,2024-04-24,7,158.1813507080078,158.1813507080078,22.60096948710046,151.4139165242513,153.26546746764663
9,2024-05-31,8,171.47161865234375,171.47161865234375,4.5846328056085275,167.94378560384115,170.44291634692715
10,2024-06-03,9,172.13763427734375,172.13763427734375,4.5846328056085275,168.57599385579428,170.59698792432462
11,2024-06-04,10,172.75392150878906,172.75392150878906,4.5846328056085275,169.15618082682292,170.7930800976584
12,2024-10-10,11,161.5126953125,161.5126953125,22.505231870479452,159.59625193277995,162.1855020251902
13,2024-10-11,12,162.6686248779297,162.6686248779297,22.505231870479452,159.65186920166016,162.22942228483797
14,2024-10-14,13,164.3826141357422,164.3826141357422,22.505231870479452,159.71154327392577,162.42516699980374
15,2024-10-15,14,164.88087463378906,164.88087463378906,24.840774546092952,159.9875254313151,162.648413149641
16,2025-01-15,15,195.0888671875,195.0888671875,16.862115822319865,188.12567189534505,190.11709453105843
17,2025-01-17,16,195.5377960205078,195.5377960205078,16.862115822319865,189.67110087076824,190.80310862124296
18,2025-05-12,17,158.26840209960938,158.26840209960938,19.386667155231823,155.47844594319662,157.53865271827203
19,2025-06-04,18,167.8468017578125,167.8468017578125,23.648172168938288,163.51504872639973,166.05968357419985
20,2025-06-05,19,168.00662231445312,168.00662231445312,23.648172168938288,163.94319712320964,166.23667800513198
21,2025-06-06,20,173.46998596191406,173.46998596191406,23.648172168938288,164.42261657714843,166.89425145574853
22,2025-06-25,21,170.67999267578125,170.67999267578125,7.539892242682102,170.05164489746093,170.34227008500923
23,2025-06-26,22,173.5399932861328,173.5399932861328,16.69284322093781,170.52507476806642,170.6329721942023
24,2025-06-27,23,178.52999877929688,178.52999877929688,24.960775092163527,170.97040659586588,171.35088370193816
