signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-19,0,371.1000061035156,371.1000061035156,5.167993174267324,,369.8236567975101
2,2024-01-22,1,373.1499938964844,373.1499938964844,5.167993174267324,,370.23414561421714
3,2024-01-23,2,378.6400146484375,378.6400146484375,24.93881562397424,,371.23882865962577
4,2024-03-11,3,298.25,298.25,16.281587720446787,302.786333211263,295.1498527672815
5,2024-03-27,4,293.510009765625,293.510009765625,1.7642928829562314,291.3210001627604,293.9232692132242
6,2024-06-14,5,276.260009765625,276.260009765625,9.224490820514568,274.6393310546875,275.5407676267841
7,2024-06-17,6,285.95001220703125,285.95001220703125,9.224490820514568,275.3066650390625,276.48707753314255
8,2024-06-20,7,284.0,284.0,22.008280540729285,276.0449981689453,277.2637101733599
9,2024-08-13,8,357.0,357.0,2.0138234105603448,335.1173360188802,347.888249926907
10,2024-08-15,9,352.010009765625,352.010009765625,2.0138234105603448,338.40000305175784,348.5383069195905
11,2024-08-16,10,353.3099975585937,353.3099975585937,3.664928847146132,340.1173360188802,348.9720971027754
12,2024-08-19,11,355.0599975585937,355.0599975585937,3.664928847146132,342.2673360188802,349.5255427438491
13,2024-08-23,12,348.7300109863281,348.7300109863281,3.4483126086464235,348.21800231933594,348.21605679259903
14,2024-08-26,13,355.3699951171875,355.3699951171875,3.4483126086464235,349.24400227864584,348.8664149279721
15,2024-08-27,14,360.7699890136719,360.7699890136719,13.742464481508538,350.3556681315104,349.94855818680907
16,2024-09-13,15,340.1700134277344,340.1700134277344,10.542874882683904,347.95933634440104,339.9821042823247
17,2024-10-22,16,329.82000732421875,329.82000732421875,1.722705346220819,328.9149993896484,328.14915852404357
18,2024-10-23,17,332.2200012207031,332.2200012207031,1.722705346220819,329.0749989827474,328.51923513404085
19,2024-11-20,18,389.1199951171875,389.1199951171875,15.58945081885335,357.3259969075521,374.3069694172217
20,2024-11-22,19,388.2699890136719,388.2699890136719,12.815524775541233,361.23533020019534,376.36418830042516
21,2024-11-26,20,390.2900085449219,390.2900085449219,12.815524775541233,364.9359975179037,378.30007385389627
22,2024-11-29,21,396.9700012207031,396.9700012207031,14.563111727388625,369.23699747721355,380.94857334290265
23,2024-12-12,22,388.4500122070313,388.4500122070313,0.21561178473038656,387.666997273763,385.2965382783905
24,2025-05-30,23,396.2699890136719,396.2699890136719,8.394401247540737,390.91933085123696,400.5938046101138
25,2025-06-23,24,392.5799865722656,392.5799865722656,7.993711918226048,400.4846638997396,391.48229415929194
26,2025-06-24,25,403.5,403.5,18.012112341283462,400.5436635335287,392.57481287208356
27,2025-07-14,26,399.6099853515625,399.6099853515625,1.3442743019981371,397.3609985351562,401.08956589988424
28,2025-07-22,27,395.8500061035156,395.8500061035156,9.2324935606559,395.8606658935547,394.64393058721373
29,2025-07-23,28,398.1099853515625,398.1099853515625,9.2324935606559,395.978998819987,394.9590264748818
