signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-03,0,88.81293487548828,88.81293487548828,9.151884192874267,85.47189544677734
2,2024-04-11,1,87.99494171142578,87.99494171142578,2.411593368654791,87.16894790649414
3,2024-04-23,2,86.0600357055664,86.0600357055664,4.385269518594614,88.39374954223632
4,2024-07-26,3,80.36178588867188,80.36178588867188,7.325390307763622,78.68823043823242
5,2024-08-08,4,82.17866516113281,82.17866516113281,5.913381821492007,78.96474349975585
6,2024-10-04,5,91.2630386352539,91.2630386352539,9.67110936684008,86.01326629638672
7,2024-10-08,6,90.53428649902344,90.53428649902344,13.152808586544884,86.37664138793946
8,2024-10-11,7,90.87370300292967,90.87370300292967,14.512992163309114,86.8033071899414
9,2024-10-22,8,89.18611907958984,89.18611907958984,11.644491113960788,88.00063568115235
10,2024-10-30,9,87.07904052734375,87.07904052734375,5.53884550677849,88.35828979492187
11,2025-02-05,10,87.08479309082031,87.08479309082031,16.569708810611495,83.05856002807617
12,2025-02-13,11,93.38863372802734,93.38863372802734,7.633625689698762,83.74735229492188
13,2025-03-06,12,85.3265151977539,85.3265151977539,19.654849252129015,86.05610305786132
14,2025-03-17,13,82.38938903808594,82.38938903808594,17.771000000430416,86.73317977905273
15,2025-03-19,14,82.3194580078125,82.3194580078125,19.696348095058294,86.84717132568359
16,2025-06-18,15,71.85722351074219,71.85722351074219,8.76144644738943,69.02164611816406
17,2025-06-23,16,71.1275634765625,71.1275634765625,12.195059827939515,69.39696609497071
18,2025-07-22,17,76.45512390136719,76.45512390136719,13.66105982238241,73.01889434814453
19,2025-08-07,18,71.0999984741211,71.0999984741211,8.987631396218564,73.45553894042969
20,2025-09-03,19,72.37999725341797,72.37999725341797,10.419003150256703,74.14811538696289
