level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
513.4068505222891,2024-11-11,217,2024-11-11,-1,2024-12-03,232.0,True,True
536.8775831305238,2024-12-16,241,2024-12-16,-1,2025-02-18,282.0,True,True
539.3989169060666,2025-02-19,283,2025-02-19,-1,2025-06-24,369.0,True,True
583.3200073242188,2025-08-13,404,2025-08-13,-1,,,True,False
