signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-06-14,0,158.9600067138672,158.9600067138672,8.437725073776395,150.81799987792968
2,2024-06-21,1,158.22000122070312,158.22000122070312,6.739217822779761,151.10720001220704
3,2024-07-11,2,151.52000427246094,151.52000427246094,10.100213724745963,153.79139953613281
4,2024-07-31,3,150.52999877929688,150.52999877929688,19.24293257729279,155.37079956054689
5,2024-09-16,4,152.4499969482422,152.4499969482422,18.923271655106408,151.54800079345702
6,2024-10-04,5,151.69000244140625,151.69000244140625,11.124942708893277,151.5724005126953
7,2024-12-11,6,190.4600067138672,190.4600067138672,9.027696833164645,170.8989990234375
8,2024-12-16,7,187.17999267578125,187.17999267578125,10.818280901135147,173.1305987548828
9,2024-12-20,8,181.97000122070312,181.97000122070312,2.046522983285677,175.50419830322267
10,2025-01-08,9,183.7400054931641,183.7400054931641,7.8083810931896,181.59639862060547
11,2025-01-15,10,181.32000732421875,181.32000732421875,18.12031029313602,183.01799865722657
12,2025-02-07,11,208.7700042724609,208.7700042724609,11.466177544051632,186.1365997314453
13,2025-02-26,12,209.1100006103516,209.1100006103516,14.511020510326693,191.7543994140625
14,2025-02-28,13,211.97999572753903,211.97999572753903,16.876976543810077,192.65579956054688
15,2025-03-04,14,208.5500030517578,208.5500030517578,15.615117280949608,193.52559997558595
16,2025-04-07,15,197.52999877929688,197.52999877929688,1.495361328125,205.07319976806642
17,2025-05-28,16,228.3300018310547,228.3300018310547,17.83696773535754,218.24500122070313
18,2025-06-02,17,227.6000061035156,227.6000061035156,17.893561760065527,219.3742010498047
19,2025-07-14,18,238.4600067138672,238.4600067138672,6.784174963768565,233.2202005004883
