signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,681.4615478515625,681.4615478515625,16.265634088680304,629.3406823730469
2,2024-04-05,1,673.7067260742188,673.7067260742188,7.296081607896996,659.01724609375
3,2024-07-22,2,800.3073120117188,800.3073120117188,0.867038624206354,790.7027563476563
4,2024-07-26,3,778.4387817382812,778.4387817382812,10.318069404188536,795.5464794921875
5,2024-07-31,4,813.7131958007812,813.7131958007812,11.93209575258579,797.5953186035156
6,2025-01-29,5,708.1136474609375,708.1136474609375,17.38447192655488,662.3041772460938
7,2025-02-26,6,735.1465454101562,735.1465454101562,4.947656050820691,704.3505505371094
8,2025-03-05,7,712.5402221679688,712.5402221679688,17.984951671214322,709.907587890625
9,2025-03-07,8,708.0408935546875,708.0408935546875,13.292688210440632,712.9872705078125
10,2025-03-12,9,677.2820434570312,677.2820434570312,10.763052008945433,714.5857006835937
11,2025-07-23,10,895.1419067382812,895.1419067382812,3.973457794250043,852.5817932128906
12,2025-08-26,11,888.0999755859375,888.0999755859375,19.944923474021405,902.2610168457031
