signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,58.20000076293945,58.20000076293945,0.0,,57.01399896065628
2,2024-01-09,1,58.41999816894531,58.41999816894531,0.0,,57.30747877429921
3,2024-01-12,2,57.38999938964844,57.38999938964844,0.0,,57.25257466163464
4,2024-01-18,3,56.77000045776367,56.77000045776367,0.0,,56.718082500307105
5,2024-01-19,4,59.16999816894531,59.16999816894531,14.685314218947571,,57.0318798350642
6,2024-02-09,5,55.93999862670898,55.93999862670898,5.293579231311266,,55.549214036168564
7,2024-02-29,6,54.66999816894531,54.66999816894531,11.421332083714317,55.33483339945475,54.412002118696314
8,2024-03-01,7,55.65999984741211,55.65999984741211,11.421332083714317,55.2978333791097,54.52756669823396
9,2024-03-12,8,54.0,54.0,10.337056305779223,54.018166605631514,53.94758919205449
10,2024-05-24,9,50.75,50.75,10.153986858063643,50.23333320617676,51.93572396559835
11,2024-10-25,10,40.400001525878906,40.400001525878906,11.13990251769996,39.824999999999996,40.03802857580665
12,2024-11-05,11,41.369998931884766,41.369998931884766,2.7923168180783255,39.60133336385091,39.258284904680416
13,2024-11-06,12,46.790000915527344,46.790000915527344,2.7923168180783255,39.852000045776364,39.94298636107508
14,2024-11-21,13,42.0,42.0,16.822403806617373,40.86800003051758,41.55160784358116
15,2024-11-22,14,42.79999923706055,42.79999923706055,16.822403806617373,40.933000055948895,41.66509797030669
16,2024-11-25,15,44.95000076293945,44.95000076293945,16.822403806617373,41.05366668701172,41.963725497018714
17,2024-12-16,16,43.93000030517578,43.93000030517578,16.31422028657469,43.308000055948895,43.590448571754244
18,2024-12-23,17,44.02999877929688,44.02999877929688,3.3423227406274574,43.30400009155274,43.238485173673965
19,2024-12-24,18,44.63999938964844,44.63999938964844,3.3423227406274574,43.36866671244304,43.36589555695129
20,2025-01-17,19,43.09999847412109,43.09999847412109,22.49070078435324,43.152666600545246,42.50812286263123
21,2025-02-12,20,43.54999923706055,43.54999923706055,3.006041591653231,41.51933326721191,41.02018728313904
22,2025-04-24,21,35.040000915527344,35.040000915527344,23.55555781611685,35.42933362325032,34.17272672372458
23,2025-05-27,22,37.150001525878906,37.150001525878906,11.442761992334548,35.89366703033447,37.19460318760203
24,2025-05-29,23,36.90999984741211,36.90999984741211,11.442761992334548,36.11400038401286,37.131159784019864
25,2025-06-03,24,36.869998931884766,36.869998931884766,7.819863014317792,36.5776668548584,36.907309824994705
26,2025-06-04,25,37.709999084472656,37.709999084472656,7.819863014317792,36.777666854858396,36.98028157585634
27,2025-06-20,26,37.470001220703125,37.470001220703125,3.176990394581415,37.74499994913737,37.39064126589548
28,2025-06-23,27,38.04999923706055,38.04999923706055,3.176990394581415,37.81533330281575,37.45058289963776
29,2025-06-24,28,39.09000015258789,39.09000015258789,22.157494711695662,37.90566660563151,37.59962083172414
30,2025-07-25,29,39.97999954223633,39.97999954223633,7.706392736252384,39.30166664123535,39.7945684413081
31,2025-07-28,30,40.68000030517578,40.68000030517578,7.706392736252384,39.39433326721191,39.87506224711426
