Date,Consumer non-durables,Electronic technology,Finance,Health technology,Retail trade,Technology services
2016-08-01 00:00:00-04:00,58.4893,222.4790,50587.0841,112.2372,249.8811,419.7870
2016-09-01 00:00:00-04:00,58.4966,222.2948,48458.0574,112.8668,249.5696,419.7861
2016-10-01 00:00:00-04:00,57.7415,222.2602,48342.6304,109.8613,248.9389,419.6924
2016-11-01 00:00:00-04:00,54.7030,222.4659,53097.1622,107.8719,249.5382,419.8195
2016-12-01 00:00:00-05:00,56.1067,222.5668,54687.3274,110.7298,249.8920,419.7082
2017-01-01 00:00:00-05:00,58.2145,222.3664,55103.2111,111.3806,250.0685,419.7570
2017-02-01 00:00:00-05:00,61.9315,222.4041,57587.1559,114.4852,250.8639,419.9813
2017-03-01 00:00:00-05:00,62.3007,222.4443,55968.9031,115.8733,251.0750,420.0552
2017-04-01 00:00:00-04:00,61.6023,222.3545,55507.4928,115.3468,252.0696,420.0922
2017-05-01 00:00:00-04:00,64.2072,222.1694,55656.0771,115.5194,252.0447,420.1725
2017-06-01 00:00:00-04:00,63.3456,222.1275,57053.6297,117.9605,251.9791,420.3864
2017-07-01 00:00:00-04:00,64.8600,221.9852,58860.2652,117.7435,251.9052,420.4531
2017-08-01 00:00:00-04:00,65.5028,221.8837,60795.6111,118.0871,251.8249,420.5070
2017-09-01 00:00:00-04:00,63.8998,221.8523,61531.4619,120.8851,253.0209,420.4700
2017-10-01 00:00:00-04:00,61.8059,221.4013,62812.2870,121.4174,253.6878,420.6742
2017-11-01 00:00:00-04:00,62.7606,221.2060,65275.3960,122.8859,255.3407,420.6918
2017-12-01 00:00:00-05:00,64.0031,221.1060,66637.6088,123.0438,256.2758,420.6641
2018-01-01 00:00:00-05:00,63.1660,221.0032,72395.4021,124.0328,257.6392,420.9549
2018-02-01 00:00:00-05:00,59.1354,220.7443,69465.7815,121.9950,255.2509,420.9271
2018-03-01 00:00:00-05:00,58.6645,220.6664,66975.7134,119.5884,254.8709,420.6158
2018-04-01 00:00:00-04:00,53.4639,220.7485,65090.6279,120.6963,255.4843,420.5834
2018-05-01 00:00:00-04:00,53.4317,220.7370,64322.1285,121.2725,255.3066,420.7348
2018-06-01 00:00:00-04:00,55.4344,220.6846,63171.0926,121.3304,256.2835,420.7141
2018-07-01 00:00:00-04:00,58.3931,220.7003,67527.7485,126.9013,256.6748,420.8519
2018-08-01 00:00:00-04:00,57.1911,220.6568,70712.3082,129.8831,257.2991,421.0426
2018-09-01 00:00:00-04:00,58.3780,220.4180,71651.0830,131.2453,257.8283,421.2005
2018-10-01 00:00:00-04:00,62.1333,220.2464,68901.5579,129.6462,255.6190,420.8924
2018-11-01 00:00:00-04:00,64.6306,219.9266,72986.8562,135.8648,255.8385,421.0183
2018-12-01 00:00:00-05:00,59.3245,219.9081,68518.5861,132.1022,254.9818,420.5591
2019-01-01 00:00:00-05:00,63.1383,220.2404,69749.9511,132.6563,256.1199,420.9872
2019-02-01 00:00:00-05:00,65.3417,220.3914,67677.0937,135.1868,256.4259,421.1901
2019-03-01 00:00:00-05:00,67.8183,220.3676,67459.3457,137.0690,256.9010,421.4391
2019-04-01 00:00:00-04:00,69.1461,220.3905,72790.8033,133.4003,258.3192,421.6248
2019-05-01 00:00:00-04:00,66.3750,220.2279,66534.1415,131.3682,257.0941,421.3685
2019-06-01 00:00:00-04:00,69.3411,220.3820,71290.6293,131.3339,259.1277,421.7810
2019-07-01 00:00:00-04:00,73.9107,220.3904,69130.3397,128.5422,259.7198,421.8438
2019-08-01 00:00:00-04:00,73.2183,220.0548,67883.7815,129.4400,261.1219,421.6974
2019-09-01 00:00:00-04:00,75.2104,220.1577,69836.1511,130.7460,261.7425,421.7429
2019-10-01 00:00:00-04:00,76.7238,220.3015,71424.5479,132.3545,261.9966,421.6376
2019-11-01 00:00:00-04:00,76.2005,220.4228,74007.1570,135.5458,260.9172,421.9260
2019-12-01 00:00:00-05:00,78.2095,220.4164,76039.0781,141.6178,260.7244,421.8879
2020-01-01 00:00:00-05:00,78.6673,220.6075,75239.7793,143.2882,261.4491,421.8328
2020-02-01 00:00:00-05:00,73.6108,220.3707,69228.6475,137.4435,260.2007,421.3849
2020-03-01 00:00:00-05:00,68.2495,219.9924,60937.7500,139.3299,257.9028,421.1037
2020-04-01 00:00:00-04:00,72.0531,219.8594,63109.7248,148.2375,261.3001,421.6385
2020-05-01 00:00:00-04:00,71.6071,219.8430,62431.7101,149.1294,263.8786,421.9096
2020-06-01 00:00:00-04:00,71.6210,219.8543,59899.3623,152.0183,263.8401,422.1150
2020-07-01 00:00:00-04:00,78.0051,219.8042,65778.7777,148.5730,265.7929,422.2515
2020-08-01 00:00:00-04:00,81.9963,219.8041,73361.9164,149.7186,267.9999,422.5460
2020-09-01 00:00:00-04:00,81.1568,219.7733,71670.2106,147.9313,267.4650,422.4824
2020-10-01 00:00:00-04:00,79.6585,219.9341,67755.1616,140.1547,266.5782,422.1714
2020-11-01 00:00:00-04:00,82.5075,220.3604,76960.3263,148.6676,268.2953,422.6770
2020-12-01 00:00:00-05:00,85.1166,220.4621,77885.4590,158.6412,266.7908,423.1963
2021-01-01 00:00:00-05:00,79.1091,220.4642,77048.0395,170.5866,267.1867,422.7162
2021-02-01 00:00:00-05:00,78.9465,220.6834,81627.5614,170.0209,265.5053,423.0516
2021-03-01 00:00:00-05:00,85.1062,220.7833,86343.6212,166.0806,269.8994,423.6431
2021-04-01 00:00:00-04:00,86.5346,220.7963,92332.2142,165.4032,271.9337,424.1255
2021-05-01 00:00:00-04:00,88.0048,220.9449,97575.7343,171.9310,271.6406,424.1987
2021-06-01 00:00:00-04:00,88.3035,220.8879,93692.5598,180.4980,271.6128,424.3212
2021-07-01 00:00:00-04:00,92.2502,220.8394,93762.9757,186.6787,272.6599,425.0263
2021-08-01 00:00:00-04:00,93.0721,220.8587,96212.6333,192.0695,272.8026,425.3770
2021-09-01 00:00:00-04:00,89.2541,220.7937,92077.2502,180.3395,272.5135,425.0536
2021-10-01 00:00:00-04:00,91.7756,220.8906,96880.0265,188.6733,277.0616,425.9923
2021-11-01 00:00:00-04:00,89.5906,220.8119,93296.9307,185.3904,279.0940,425.7899
2021-12-01 00:00:00-05:00,100.3566,220.8808,100847.4653,200.1350,280.5943,426.3280
2022-01-01 00:00:00-05:00,101.8693,220.8058,105125.4672,191.2604,276.2552,425.2265
2022-02-01 00:00:00-05:00,100.4965,220.8167,106549.6434,193.1944,271.4695,424.5338
2022-03-01 00:00:00-05:00,97.6897,220.8141,118318.4782,209.0323,270.8085,425.1450
2022-04-01 00:00:00-04:00,103.0169,220.4413,108364.6247,208.9696,271.3327,424.1532
2022-05-01 00:00:00-04:00,99.9421,220.4511,106067.0547,215.4591,270.1268,424.0771
2022-06-01 00:00:00-04:00,96.5964,220.1743,91526.0700,219.5014,267.2130,423.6998
2022-07-01 00:00:00-04:00,95.2628,220.4363,101076.7214,219.5002,270.3614,424.4864
2022-08-01 00:00:00-04:00,94.1398,220.4413,94286.5802,207.3425,269.2712,424.0950
2022-09-01 00:00:00-04:00,85.3711,220.2217,90966.1712,214.7992,268.1833,423.0391
2022-10-01 00:00:00-04:00,92.0106,220.5195,99588.6052,230.6157,270.7394,424.2720
2022-11-01 00:00:00-04:00,100.5393,220.7282,107458.4036,236.6529,273.8369,424.7667
2022-12-01 00:00:00-05:00,101.9047,220.6211,104872.9921,235.4611,272.6550,424.2950
2023-01-01 00:00:00-05:00,98.9782,220.9630,105836.6636,224.4095,273.5608,424.8117
2023-02-01 00:00:00-05:00,95.3375,221.1034,103718.1682,213.6959,270.9574,424.5831
2023-03-01 00:00:00-05:00,100.0943,221.4512,104182.5632,225.4746,271.1414,425.1374
2023-04-01 00:00:00-04:00,104.6311,221.4948,112508.1180,242.0528,272.0723,425.1837
2023-05-01 00:00:00-04:00,96.1501,221.5740,109188.1225,249.0211,270.2721,426.1023
2023-06-01 00:00:00-04:00,101.5644,221.7351,115843.4242,263.3222,273.5987,426.8124
2023-07-01 00:00:00-04:00,104.7132,221.8016,119770.8702,261.3326,275.8881,426.7869
2023-08-01 00:00:00-04:00,102.8196,221.9663,122301.8927,291.0271,275.7259,427.0618
2023-09-01 00:00:00-04:00,97.7007,221.8380,118893.7181,285.5029,273.1937,426.1010
2023-10-01 00:00:00-04:00,98.9735,221.8634,115844.3088,288.0372,271.7859,425.8456
2023-11-01 00:00:00-04:00,102.2550,222.2218,122119.9475,301.3846,273.9889,427.0100
2023-12-01 00:00:00-05:00,100.1415,222.4090,121391.3845,301.8999,277.3760,426.6645
2024-02-01 00:00:00-05:00,104.6943,223.2038,137906.1634,359.7649,281.6644,427.2928
2024-03-01 00:00:00-05:00,106.6994,223.6525,141898.5458,368.4590,282.2218,427.6547
2024-05-01 00:00:00-04:00,111.4903,224.3637,140322.2322,376.9683,278.9146,426.4441
2024-06-01 00:00:00-04:00,111.8366,224.4058,136936.0669,405.6860,280.4079,427.9491
2024-08-01 00:00:00-04:00,123.6702,224.8464,159950.6968,430.8465,284.4099,428.4846
2024-09-01 00:00:00-04:00,123.6113,225.3427,154566.9216,408.0650,288.7767,430.1465
2024-10-01 00:00:00-04:00,122.1115,224.9070,151395.4061,391.2043,287.9078,429.8801
2024-11-01 00:00:00-04:00,127.5324,225.2636,161914.1627,376.9573,293.1692,431.0386
2024-12-01 00:00:00-05:00,119.3285,224.9917,152286.8609,367.4389,289.1687,429.9962
2025-01-01 00:00:00-05:00,122.0904,226.0678,157137.5370,382.9539,292.8108,430.6036
2025-02-01 00:00:00-05:00,134.6174,225.8104,173302.8867,423.9813,291.4263,430.0234
2025-03-01 00:00:00-05:00,134.3710,225.3802,178530.6432,395.1716,286.5964,428.2267
2025-04-01 00:00:00-04:00,135.6465,225.5035,178998.0916,413.9794,288.0042,428.1653
2025-05-01 00:00:00-04:00,141.2140,226.7746,169374.9506,362.3944,289.0195,429.7073
2025-06-01 00:00:00-04:00,137.1592,227.3326,162986.8773,375.8207,288.7334,432.2871
2025-07-01 00:00:00-04:00,128.4401,228.0332,160988.3094,366.1324,289.0724,433.6828
2025-08-01 00:00:00-04:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-20 00:00:00-04:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-01 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-08 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-15 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-22 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-29 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-05 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-12 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-19 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-26 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-04 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-11 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-18 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-25 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-01 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-08 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-15 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-22 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-29 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-06 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-13 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-20 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-27 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-03 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-10 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-17 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-24 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-01 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-08 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-15 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-22 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-29 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-05 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-12 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-19 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-26 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-02 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-09 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-16 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-23 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-30 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-07 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-14 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-21 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-28 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-04 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-11 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-18 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-25 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-02 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-09 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-16 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-23 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-30 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-06 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-13 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-20 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-27 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-03 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-10 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-17 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-24 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-03 00:00:00-06:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-10 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-17 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-24 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-31 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-07 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-14 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-21 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-28 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-05 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-12 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-19 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-26 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-02 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-09 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-16 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-23 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-30 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-07 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-14 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-21 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-28 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-04 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-11 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-18 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-29 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-09-01 00:00:00-05:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-01 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-08 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-15 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-22 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-29 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-05 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-12 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-19 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-26 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-04 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-11 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-18 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-03-25 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-01 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-08 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-15 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-22 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-04-29 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-06 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-13 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-20 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-05-27 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-03 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-10 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-17 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-06-24 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-01 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-08 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-15 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-22 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-07-29 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-05 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-12 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-19 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-08-26 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-02 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-09 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-16 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-23 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-09-30 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-07 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-14 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-21 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-10-28 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-04 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-11 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-18 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-11-25 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-02 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-09 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-16 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-23 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-12-30 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-06 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-13 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-20 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-01-27 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-03 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-10 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-17 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-02-24 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-03 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-10 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-17 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-24 00:00:00+01:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-03-31 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-07 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-14 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-21 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-04-28 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-05 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-12 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-19 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-05-26 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-02 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-09 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-16 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-23 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-06-30 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-07 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-14 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-21 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-07-28 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-04 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-11 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-18 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-08-29 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2025-09-01 00:00:00+02:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-01 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-08 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-15 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-22 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-01-29 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-05 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
2024-02-12 00:00:00+00:00,132.5613,228.3658,163189.2243,370.7524,292.7211,432.2096
