Date,Consumer non-durables,Electronic technology,Finance,Health technology,Retail trade,Technology services
2000-07-22 00:00:00-04:00,15.3374,133.1108,37033.2379,37.0081,18.9494,32.3244
2000-07-29 00:00:00-04:00,15.0175,139.4805,40735.7395,38.6958,18.4138,35.8107
2000-08-05 00:00:00-04:00,15.1557,147.8101,40540.7296,30.4346,18.6955,34.9855
2000-08-12 00:00:00-04:00,15.6172,146.8301,40022.3868,30.2317,17.5900,35.6491
2000-08-19 00:00:00-04:00,15.1055,154.8331,37458.7110,30.0021,17.3591,37.4159
2000-08-26 00:00:00-04:00,14.7168,152.8732,38789.8200,29.0225,16.7193,40.7157
2000-09-02 00:00:00-04:00,15.0446,156.4664,37361.4441,28.2715,18.0921,38.0137
2000-09-09 00:00:00-04:00,14.4972,148.3001,37620.1904,29.3256,18.3426,35.1136
2000-09-16 00:00:00-04:00,14.9391,149.7700,36190.7702,31.6833,18.4855,36.4525
2000-09-23 00:00:00-04:00,15.6326,151.0766,41838.8455,31.3179,17.5407,35.9104
2000-09-30 00:00:00-04:00,16.9860,155.6846,38917.3381,31.6024,16.7907,31.2801
2000-10-07 00:00:00-04:00,16.6609,149.3001,37681.5133,32.9936,13.7090,31.8645
2000-10-14 00:00:00-04:00,16.4334,136.5310,38590.7648,32.5422,14.5656,32.0706
2000-10-21 00:00:00-04:00,17.5204,136.8584,39547.9577,32.9411,14.0895,29.7336
2000-10-28 00:00:00-04:00,16.3207,139.6414,41903.4444,33.0312,15.0494,27.3220
2000-11-04 00:00:00-05:00,17.0868,141.1148,40409.1230,33.8393,13.5126,22.7418
2000-11-11 00:00:00-05:00,17.6277,135.8762,41706.6121,33.6107,14.7178,25.2423
2000-11-18 00:00:00-05:00,17.0541,129.3279,41055.2485,32.4088,13.9777,21.1300
2000-11-25 00:00:00-05:00,17.4518,133.5843,42224.6648,33.9877,15.1105,22.5707
2000-12-02 00:00:00-05:00,16.9415,144.5527,45277.1627,34.5415,17.2723,26.1006
2000-12-09 00:00:00-05:00,16.1401,130.4738,44236.6195,33.8342,15.5483,24.4111
2000-12-16 00:00:00-05:00,17.0765,128.0182,43134.5017,33.6497,15.8516,26.4921
2000-12-23 00:00:00-05:00,17.9753,125.5626,46121.0497,35.4807,16.7787,24.2018
2000-12-30 00:00:00-05:00,17.1142,124.3290,44045.4204,31.5742,17.7228,24.8236
2001-01-06 00:00:00-05:00,16.3354,120.0588,43006.4952,31.0654,17.4550,26.9382
2001-01-13 00:00:00-05:00,16.1916,123.5079,43915.9568,31.2032,15.4967,28.5007
2001-01-20 00:00:00-05:00,16.3778,117.2667,43657.1131,31.6656,16.6571,25.2698
2001-01-27 00:00:00-05:00,17.0034,121.6159,45474.8658,31.7420,17.2534,23.0618
2001-02-03 00:00:00-05:00,17.4465,119.9866,44759.8391,31.3630,16.1400,19.6905
2001-02-10 00:00:00-05:00,17.3384,123.5079,45344.1498,29.1825,16.1222,20.0076
2001-02-17 00:00:00-05:00,16.5481,121.3531,44431.8545,30.1782,15.2198,18.1595
2001-02-24 00:00:00-05:00,15.8368,117.1222,45145.7750,31.5386,15.3441,14.3840
2001-03-03 00:00:00-05:00,15.6469,115.1250,46185.2376,31.2631,16.2116,13.7137
2001-03-10 00:00:00-05:00,14.6929,107.0741,42223.3268,29.6255,15.2188,11.7735
2001-03-17 00:00:00-05:00,13.7152,105.4654,42871.0208,28.7577,14.7786,13.1373
2001-03-24 00:00:00-05:00,14.0219,110.3971,42515.3732,29.9544,15.9010,12.2727
2001-03-31 00:00:00-05:00,13.8719,108.5773,43649.7139,30.1297,16.1439,11.3814
2001-04-07 00:00:00-04:00,13.4105,117.8871,41640.2713,30.2158,15.4922,13.4398
2001-04-14 00:00:00-04:00,13.5665,126.8539,44562.7228,31.0433,16.7070,16.5602
2001-04-21 00:00:00-04:00,13.8820,131.7328,43528.3367,32.0135,17.2508,14.6196
2001-04-28 00:00:00-04:00,14.5044,131.6801,44758.3394,33.1490,17.5823,14.7229
2001-05-05 00:00:00-04:00,14.5104,129.2538,44361.3793,32.5041,17.7931,13.6855
2001-05-12 00:00:00-04:00,15.1097,139.7502,43590.0838,33.4037,18.0812,14.2502
2001-05-19 00:00:00-04:00,14.5425,131.7328,43915.3234,32.7399,17.8774,14.4756
2001-05-26 00:00:00-04:00,14.5039,129.2274,44434.5442,33.4894,17.3325,13.7960
2001-06-02 00:00:00-04:00,14.4133,126.9593,44044.6674,34.0226,17.5494,14.6294
2001-06-09 00:00:00-04:00,13.9767,128.7264,42226.0699,32.6163,16.7581,12.9490
2001-06-16 00:00:00-04:00,13.9365,136.7700,43526.9598,31.3283,17.3933,15.0454
2001-06-23 00:00:00-04:00,14.2522,129.2274,45084.4011,30.1981,16.5271,16.2454
2001-06-30 00:00:00-04:00,14.3808,123.6627,45472.6025,30.5940,15.9370,15.3705
2001-07-07 00:00:00-04:00,14.9922,125.5453,44887.4026,31.2877,17.4019,16.4760
2001-07-14 00:00:00-04:00,14.9962,123.3757,44174.4753,32.0025,17.7390,15.7640
2001-07-16 00:00:00-04:00,14.9962,123.3757,44174.4753,32.0025,17.7390,14.7971
2001-07-21 00:00:00-04:00,15.2479,118.1369,44174.2374,32.0167,17.9490,15.0487
2001-07-23 00:00:00-04:00,15.2479,118.1369,44174.2374,32.0167,17.9490,14.9846
2001-07-28 00:00:00-04:00,15.2015,113.1099,44304.6884,32.3431,17.8397,14.3488
2001-07-30 00:00:00-04:00,15.2015,113.1099,44304.6884,32.3431,17.8397,14.4308
2001-08-04 00:00:00-04:00,15.5497,112.6336,44693.3565,32.2999,17.4511,12.5809
2001-08-06 00:00:00-04:00,15.5497,112.6336,44693.3565,32.2999,17.4511,12.5860
2001-08-11 00:00:00-04:00,16.1773,107.9504,44951.2227,32.5566,17.2154,12.2436
2001-08-13 00:00:00-04:00,16.1773,107.9504,44951.2227,32.5566,17.2154,12.1577
2001-08-18 00:00:00-04:00,16.6909,111.0990,45341.7132,33.9547,17.3819,12.4612
2001-08-20 00:00:00-04:00,16.6909,111.0990,45341.7132,33.9547,17.3819,12.5740
2001-08-25 00:00:00-04:00,16.2166,108.2150,45080.4712,31.9168,16.1576,10.5980
2001-08-27 00:00:00-04:00,16.2166,108.2150,45080.4712,31.9168,16.1576,10.5339
2001-09-01 00:00:00-04:00,16.3643,104.9341,44624.4885,32.1343,14.8836,9.7383
2001-09-03 00:00:00-04:00,16.3643,104.9341,44624.4885,32.1343,14.8836,9.6896
2001-09-08 00:00:00-04:00,16.3671,104.1140,44169.5135,32.2911,14.8030,9.9632
2001-09-10 00:00:00-04:00,16.3671,104.1140,44169.5135,32.2911,14.8030,10.0439
2001-09-15 00:00:00-04:00,15.0068,82.8149,40595.2866,30.7866,13.0579,9.5511
2001-09-17 00:00:00-04:00,15.0068,82.8149,40595.2866,30.7866,13.0579,9.2435
2001-09-22 00:00:00-04:00,15.8725,98.4254,45466.6896,33.3240,14.8264,10.4492
2001-09-24 00:00:00-04:00,15.8725,98.4254,45466.6896,33.3240,14.8264,10.4492
2001-09-29 00:00:00-04:00,15.7053,99.5354,47025.9395,33.0528,15.4474,11.5591
2001-10-01 00:00:00-04:00,15.7053,99.5354,47025.9395,33.0528,15.4474,11.6617
2001-10-06 00:00:00-04:00,15.5171,103.6551,48000.5711,32.9146,15.9829,12.1832
2001-10-08 00:00:00-04:00,15.5171,103.6551,48000.5711,32.9146,15.9829,12.5677
2001-10-13 00:00:00-04:00,15.9183,99.0039,48260.9321,32.6671,15.7382,12.2785
2001-10-15 00:00:00-04:00,15.9183,99.0039,48260.9321,32.6671,15.7382,12.3169
2001-10-20 00:00:00-04:00,16.2703,103.3362,47094.3248,33.7911,15.7713,11.6204
2001-10-22 00:00:00-04:00,16.2703,103.3362,47094.3248,33.7911,15.7713,11.7191
2001-10-27 00:00:00-04:00,16.6279,100.8910,46833.7223,33.3685,15.7141,12.1412
2001-10-29 00:00:00-05:00,16.6279,100.8910,46833.7223,33.3685,15.7141,12.2219
2001-11-03 00:00:00-05:00,16.8576,107.4026,45211.9719,33.5961,16.3805,12.9051
2001-11-05 00:00:00-05:00,16.8576,107.4026,45211.9719,33.5961,16.3805,13.1230
2001-11-10 00:00:00-05:00,17.1468,108.5721,43524.5000,33.8929,17.1367,12.6962
2001-11-12 00:00:00-05:00,17.1468,108.5721,43524.5000,33.8929,17.1367,12.8359
2001-11-17 00:00:00-05:00,17.0162,109.0239,44174.4632,35.3270,17.3950,12.6184
2001-11-19 00:00:00-05:00,17.0162,109.0239,44174.4632,35.3270,17.3950,12.5556
2001-11-24 00:00:00-05:00,16.6238,102.3262,45471.2995,34.8557,17.3179,12.2671
2001-11-26 00:00:00-05:00,16.6238,102.3262,45471.2995,34.8557,17.3179,12.5299
2001-12-01 00:00:00-05:00,16.3065,98.7381,44952.8954,34.3896,17.9331,13.8087
2001-12-03 00:00:00-05:00,16.3065,98.7381,44952.8954,34.3896,17.9331,14.0984
2001-12-08 00:00:00-05:00,16.9195,100.0670,45438.1925,34.1685,17.8352,13.2297
2001-12-10 00:00:00-05:00,16.9195,100.0670,45438.1925,34.1685,17.8352,13.0746
2001-12-15 00:00:00-05:00,17.3149,109.9010,46056.8920,33.8087,18.6761,12.9302
2001-12-17 00:00:00-05:00,17.3149,109.9010,46056.8920,33.8087,18.6761,13.2506
2001-12-22 00:00:00-05:00,16.9670,108.2532,48005.0165,34.2235,18.7961,13.0324
2001-12-24 00:00:00-05:00,16.9670,108.2532,48005.0165,34.2235,18.7961,13.0837
2001-12-29 00:00:00-05:00,16.7282,109.3231,47875.6896,33.2108,18.5775,13.8850
2001-12-31 00:00:00-05:00,16.7282,109.3231,47875.6896,33.2108,18.5775,14.0324
2002-01-05 00:00:00-05:00,16.4188,102.0616,47873.8011,32.8443,18.2233,14.5270
2002-01-07 00:00:00-05:00,16.4188,102.0616,47873.8011,32.8443,18.2233,14.3694
2002-01-12 00:00:00-05:00,16.8144,103.2630,48588.3294,32.5171,17.8982,14.4397
2002-01-14 00:00:00-05:00,16.8144,103.2630,48588.3294,32.5171,17.8982,14.3487
2002-01-19 00:00:00-05:00,16.7390,102.1417,48069.0059,32.3716,17.8789,14.4931
2002-01-21 00:00:00-05:00,16.7390,102.1417,48069.0059,32.3716,17.8789,14.4213
2002-01-26 00:00:00-05:00,17.1889,98.3774,47677.5624,32.2712,18.4930,14.1449
2002-01-28 00:00:00-05:00,17.1889,98.3774,47677.5624,32.2712,18.4930,14.5038
2002-02-02 00:00:00-05:00,17.2513,99.4453,47741.9099,31.9140,18.5391,14.2666
2002-02-04 00:00:00-05:00,17.2513,99.4453,47741.9099,31.9140,18.5391,14.2307
2002-02-09 00:00:00-05:00,17.8018,99.0716,47546.3919,32.8216,18.8315,13.7596
2002-02-11 00:00:00-05:00,17.8018,99.0716,47546.3919,32.8216,18.8315,13.7250
2002-02-16 00:00:00-05:00,17.9310,101.6879,47675.2221,33.4171,18.9188,13.6859
2002-02-18 00:00:00-05:00,17.9310,101.6879,47675.2221,33.4171,18.9188,13.4526
2002-02-23 00:00:00-05:00,18.3432,105.3186,47547.6160,34.0010,19.1758,13.8407
2002-02-25 00:00:00-05:00,18.3432,105.3186,47547.6160,34.0010,19.1758,13.9138
2002-03-02 00:00:00-05:00,17.7470,108.8946,46640.9052,34.4183,18.8577,12.9406
2002-03-04 00:00:00-05:00,17.7470,108.8946,46640.9052,34.4183,18.8577,13.4136
2002-03-09 00:00:00-05:00,18.2989,107.7949,47420.4359,35.1471,19.0268,12.3998
2002-03-11 00:00:00-05:00,18.2989,107.7949,47420.4359,35.1471,19.0268,12.2844
2002-03-16 00:00:00-05:00,19.0641,101.5724,46576.6104,34.9225,18.8882,12.3635
2002-03-18 00:00:00-05:00,19.0641,101.5724,46576.6104,34.9225,18.8882,12.1892
2002-03-23 00:00:00-05:00,19.1779,100.3118,46186.9077,34.2497,18.6386,12.1406
2002-03-25 00:00:00-05:00,19.1779,100.3118,46186.9077,34.2497,18.6386,12.0214
2002-03-30 00:00:00-05:00,19.1262,99.5072,46186.4551,33.6336,18.3669,11.5409
2002-04-01 00:00:00-05:00,19.1262,99.5072,46186.4551,33.6336,18.3669,11.3435
2002-04-06 00:00:00-05:00,19.5733,89.9855,46120.7010,33.1283,18.9885,10.9961
2002-04-08 00:00:00-04:00,19.5733,89.9855,46120.7010,33.1283,18.9885,10.6577
2002-04-13 00:00:00-04:00,19.3010,90.3878,46120.4310,33.5189,18.4154,10.9011
2002-04-15 00:00:00-04:00,19.3010,90.3878,46120.4310,33.5189,18.4154,11.1524
2002-04-20 00:00:00-04:00,19.4402,84.4871,45339.4546,32.2601,17.7561,9.6832
2002-04-22 00:00:00-04:00,19.4402,84.4871,45339.4546,32.2601,17.7561,9.3397
2002-04-27 00:00:00-04:00,20.0318,85.0236,48261.3767,31.3604,17.3516,8.2803
2002-04-29 00:00:00-04:00,20.0318,85.0236,48261.3767,31.3604,17.3516,8.0329
2002-05-04 00:00:00-04:00,20.0411,82.2073,49169.6835,30.4781,16.9218,7.8222
2002-05-06 00:00:00-04:00,20.0411,82.2073,49169.6835,30.4781,16.9218,7.8978
2002-05-11 00:00:00-04:00,20.2938,89.7173,50859.6706,30.5359,18.1129,8.8772
2002-05-13 00:00:00-04:00,20.2938,89.7173,50859.6706,30.5359,18.1129,8.8182
2002-05-18 00:00:00-04:00,19.7075,87.4375,49819.8571,30.3961,16.7564,8.3479
2002-05-20 00:00:00-04:00,19.7075,87.4375,49819.8571,30.3961,16.7564,8.4530
2002-05-25 00:00:00-04:00,19.5299,83.5216,48455.7081,30.6932,16.2005,7.8800
2002-05-27 00:00:00-04:00,19.5299,83.5216,48455.7081,30.6932,16.2005,7.8838
2002-06-01 00:00:00-04:00,19.3268,81.0004,48324.2618,29.0900,15.6590,8.1356
2002-06-03 00:00:00-04:00,19.3268,81.0004,48324.2618,29.0900,15.6590,8.0202
2002-06-08 00:00:00-04:00,19.8484,79.6593,47415.0379,28.6650,15.6340,8.1358
2002-06-10 00:00:00-04:00,19.8484,79.6593,47415.0379,28.6650,15.6340,8.1422
2002-06-15 00:00:00-04:00,20.3447,77.6477,46830.5250,27.6499,15.0961,7.8297
2002-06-17 00:00:00-04:00,20.3447,77.6477,46830.5250,27.6499,15.0961,7.7913
2002-06-22 00:00:00-04:00,19.6692,77.9159,43389.5207,26.8523,15.3285,8.5896
2002-06-24 00:00:00-04:00,19.6692,77.9159,43389.5207,26.8523,15.3285,8.4999
2002-06-29 00:00:00-04:00,19.8091,80.1316,44168.9613,26.0955,15.7276,8.7928
2002-07-01 00:00:00-04:00,19.8091,80.1316,44168.9613,26.0955,15.7276,8.6518
2002-07-06 00:00:00-04:00,18.2607,77.1898,43258.1380,24.6801,13.4507,8.4585
2002-07-08 00:00:00-04:00,18.2607,77.1898,43258.1380,24.6801,13.4507,7.9714
2002-07-13 00:00:00-04:00,16.2169,71.5759,43517.0884,22.4184,12.4738,7.9938
2002-07-15 00:00:00-04:00,16.2169,71.5759,43517.0884,22.4184,12.4738,8.0900
2002-07-20 00:00:00-04:00,17.9967,75.0306,41339.4311,25.5243,12.8346,7.8420
2002-07-22 00:00:00-04:00,17.9967,75.0306,41339.4311,25.5243,12.8346,7.8445
2002-07-27 00:00:00-04:00,19.1417,79.6188,45656.3741,26.0568,12.3618,7.8836
2002-07-29 00:00:00-04:00,19.1417,79.6188,45656.3741,26.0568,12.3618,8.0733
2002-08-03 00:00:00-04:00,19.4501,87.4457,46113.2533,27.4972,12.7707,8.3144
2002-08-05 00:00:00-04:00,19.4501,87.4457,46113.2533,27.4972,12.7707,8.3362
2002-08-10 00:00:00-04:00,19.5525,85.1517,48710.1339,27.5274,13.3797,8.7135
2002-08-12 00:00:00-04:00,19.5525,85.1517,48710.1339,27.5274,13.3797,8.8917
2002-08-17 00:00:00-04:00,19.5005,87.0409,48839.4874,28.3192,14.4128,9.1813
2002-08-19 00:00:00-04:00,19.5005,87.0409,48839.4874,28.3192,14.4128,9.1800
2002-08-24 00:00:00-04:00,19.0671,81.3731,47412.0878,27.7888,14.3302,8.4171
2002-08-26 00:00:00-04:00,19.0671,81.3731,47412.0878,27.7888,14.3302,8.2312
2002-08-31 00:00:00-04:00,19.1341,76.3801,47799.9469,27.2833,14.2972,8.2564
2002-09-02 00:00:00-04:00,19.1341,76.3801,47799.9469,27.2833,14.2972,8.1987
2002-09-07 00:00:00-04:00,19.4125,73.0064,48708.1235,27.8280,14.5776,8.2689
2002-09-09 00:00:00-04:00,19.4125,73.0064,48708.1235,27.8280,14.5776,8.2369
2002-09-14 00:00:00-04:00,19.0543,72.1967,46888.5963,26.9573,14.1623,7.1434
2002-09-16 00:00:00-04:00,19.0543,72.1967,46888.5963,26.9573,14.1623,6.9998
2002-09-21 00:00:00-04:00,18.7241,66.0431,47474.2537,27.3899,12.7622,7.2230
2002-09-23 00:00:00-04:00,18.7241,66.0431,47474.2537,27.3899,12.7622,7.1614
2002-09-28 00:00:00-04:00,19.0592,65.2551,47602.9706,27.8792,12.6363,7.0102
2002-09-30 00:00:00-04:00,19.0592,65.2551,47602.9706,27.8792,12.6363,6.7603
2002-10-05 00:00:00-04:00,19.3791,65.7987,46111.6182,29.7673,13.0150,7.3021
2002-10-07 00:00:00-04:00,19.3791,65.7987,46111.6182,29.7673,13.0150,7.5751
2002-10-12 00:00:00-04:00,19.0230,72.4302,48062.5726,30.4886,14.2273,7.8862
2002-10-14 00:00:00-04:00,19.0230,72.4302,48062.5726,30.4886,14.2273,8.2220
2002-10-19 00:00:00-04:00,18.6948,71.3159,47413.9147,28.6371,14.4108,8.7367
2002-10-21 00:00:00-04:00,18.6948,71.3159,47413.9147,28.6371,14.4108,8.8226
2002-10-26 00:00:00-04:00,18.5722,70.6636,47934.4673,28.7425,13.5683,8.7601
2002-10-28 00:00:00-05:00,18.5722,70.6636,47934.4673,28.7425,13.5683,8.6679
2002-11-02 00:00:00-05:00,18.2618,68.2176,48518.0959,30.6246,13.1340,8.3287
2002-11-04 00:00:00-05:00,18.2618,68.2176,48518.0959,30.6246,13.1340,8.4069
2002-11-09 00:00:00-05:00,18.3670,64.8474,48063.8530,30.3905,13.6847,9.1118
2002-11-11 00:00:00-05:00,18.3670,64.8474,48063.8530,30.3905,13.6847,9.2656
2002-11-16 00:00:00-05:00,18.1977,71.8866,46766.8161,31.5041,12.7865,9.8571
2002-11-18 00:00:00-05:00,18.1977,71.8866,46766.8161,31.5041,12.7865,9.8301
2002-11-23 00:00:00-05:00,17.9168,73.7076,46961.6821,32.0900,13.0640,10.1836
2002-11-25 00:00:00-05:00,17.9168,73.7076,46961.6821,32.0900,13.0640,10.2797
2002-11-30 00:00:00-05:00,18.1253,70.7995,45727.3672,31.0129,12.8806,9.7079
2002-12-02 00:00:00-05:00,18.1253,70.7995,45727.3672,31.0129,12.8806,9.5079
2002-12-07 00:00:00-05:00,18.3961,69.3047,46245.7132,30.6125,12.5993,9.1174
2002-12-09 00:00:00-05:00,18.3961,69.3047,46245.7132,30.6125,12.5993,9.1084
2002-12-14 00:00:00-05:00,18.2323,70.5277,46117.3720,30.3464,12.3122,9.1541
2002-12-16 00:00:00-05:00,18.2323,70.5277,46117.3720,30.3464,12.3122,9.0938
2002-12-21 00:00:00-05:00,17.9925,67.1304,47089.1091,29.8511,11.8730,9.1194
2002-12-23 00:00:00-05:00,17.9925,67.1304,47089.1091,29.8511,11.8730,9.1886
2002-12-28 00:00:00-05:00,18.1841,69.5552,46765.2232,31.7913,11.4981,9.6657
2002-12-30 00:00:00-05:00,18.1841,69.5552,46765.2232,31.7913,11.4981,9.8016
2003-01-04 00:00:00-05:00,18.1292,70.2398,45792.4922,32.0122,11.7688,10.7914
2003-01-06 00:00:00-05:00,18.1292,70.2398,45792.4922,32.0122,11.7688,10.5569
2003-01-11 00:00:00-05:00,18.2541,68.1313,44948.1819,31.2171,11.7108,9.5191
2003-01-13 00:00:00-05:00,18.2541,68.1313,44948.1819,31.2171,11.7108,9.4397
2003-01-18 00:00:00-05:00,17.5693,63.1474,44493.0113,29.6854,11.0909,9.6265
2003-01-20 00:00:00-05:00,17.5693,63.1474,44493.0113,29.6854,11.0909,9.6675
2003-01-25 00:00:00-05:00,17.5596,63.3665,43907.9041,29.0998,11.0874,9.7981
2003-01-27 00:00:00-05:00,17.5596,63.3665,43907.9041,29.0998,11.0874,9.7891
2003-02-01 00:00:00-05:00,17.2128,62.1616,41699.9114,28.6547,11.0291,9.3480
2003-02-03 00:00:00-05:00,17.2128,62.1616,41699.9114,28.6547,11.0291,9.1634
2003-02-08 00:00:00-05:00,17.3172,61.5592,39752.3483,27.8038,11.3715,9.3797
2003-02-10 00:00:00-05:00,17.3172,61.5592,39752.3483,27.8038,11.3715,9.4002
2003-02-15 00:00:00-05:00,17.3801,65.1738,40986.2130,28.5774,11.5551,9.8381
2003-02-17 00:00:00-05:00,17.3801,65.1738,40986.2130,28.5774,11.5551,9.8868
2003-02-22 00:00:00-05:00,16.9731,65.8584,40077.4438,28.2060,11.6511,9.6054
2003-02-24 00:00:00-05:00,16.9731,65.8584,40077.4438,28.2060,11.6511,9.5657
2003-03-01 00:00:00-05:00,16.5466,67.0745,42089.5960,28.7022,11.4674,9.0140
2003-03-03 00:00:00-05:00,16.5466,67.0745,42089.5960,28.7022,11.4674,9.0730
2003-03-08 00:00:00-05:00,17.1681,70.8008,44232.0363,27.9167,11.7401,9.6195
2003-03-10 00:00:00-05:00,17.1681,70.8008,44232.0363,27.9167,11.7401,9.4631
2003-03-15 00:00:00-05:00,18.2965,77.2875,44623.9383,29.9784,13.0832,9.1415
2003-03-17 00:00:00-05:00,18.2965,77.2875,44623.9383,29.9784,13.0832,9.3081
2003-03-22 00:00:00-05:00,18.0808,71.8497,42415.6468,29.4537,12.6398,9.1450
2003-03-24 00:00:00-05:00,18.0808,71.8497,42415.6468,29.4537,12.6398,9.1181
2003-03-29 00:00:00-05:00,18.4441,76.2662,44948.4880,30.3241,13.2213,9.2948
2003-03-31 00:00:00-05:00,18.4441,76.2662,44948.4880,30.3241,13.2213,9.2435
2003-04-05 00:00:00-05:00,18.2465,76.3214,45467.9638,29.5178,12.8817,9.1817
2003-04-07 00:00:00-04:00,18.2465,76.3214,45467.9638,29.5178,12.8817,9.0266
2003-04-12 00:00:00-04:00,18.1359,78.6400,46702.5039,29.0590,13.5310,9.4865
2003-04-14 00:00:00-04:00,18.1359,78.6400,46702.5039,29.0590,13.5310,9.5749
2003-04-19 00:00:00-04:00,18.0656,80.3514,45890.7012,30.7174,13.4935,9.4647
2003-04-21 00:00:00-04:00,18.0656,80.3514,45890.7012,30.7174,13.4935,9.5788
2003-04-26 00:00:00-04:00,18.4018,80.2686,45729.3847,31.2512,13.8721,9.8617
2003-04-28 00:00:00-04:00,18.4018,80.2686,45729.3847,31.2512,13.8721,9.9963
2003-05-03 00:00:00-04:00,18.6506,80.0477,47222.0334,31.2357,14.0711,10.1311
2003-05-05 00:00:00-04:00,18.6506,80.0477,47222.0334,31.2357,14.0711,10.1516
2003-05-10 00:00:00-04:00,18.7701,76.8734,47773.8814,31.1154,13.5549,10.2840
2003-05-12 00:00:00-04:00,18.7701,76.8734,47773.8814,31.1154,13.5549,10.3648
2003-05-17 00:00:00-04:00,18.7192,76.2938,47968.5451,29.2785,13.7041,10.0942
2003-05-19 00:00:00-04:00,18.7192,76.2938,47968.5451,29.2785,13.7041,10.0775
2003-05-24 00:00:00-04:00,19.1851,79.2197,46119.8100,30.0811,14.1947,10.6712
2003-05-26 00:00:00-04:00,19.1851,79.2197,46119.8100,30.0811,14.1947,10.6930
2003-05-31 00:00:00-04:00,19.1840,83.6361,46770.8478,30.4450,14.4146,10.7606
2003-06-02 00:00:00-04:00,19.1840,83.6361,46770.8478,30.4450,14.4146,10.8478
2003-06-07 00:00:00-04:00,19.2934,84.6021,47615.1210,31.9200,14.6249,11.0558
2003-06-09 00:00:00-04:00,19.2934,84.6021,47615.1210,31.9200,14.6249,10.8110
2003-06-14 00:00:00-04:00,19.2259,82.8356,48621.2736,33.1034,14.4412,10.4796
2003-06-16 00:00:00-04:00,19.2259,82.8356,48621.2736,33.1034,14.4412,10.6821
2003-06-21 00:00:00-04:00,18.9189,78.9988,47419.7824,32.6182,14.3843,10.3712
2003-06-23 00:00:00-04:00,18.9189,78.9988,47419.7824,32.6182,14.3843,10.3700
2003-06-28 00:00:00-04:00,19.0057,79.3207,46836.1492,33.2135,14.7421,10.2296
2003-06-30 00:00:00-04:00,19.0057,79.3207,46836.1492,33.2135,14.7421,10.2668
2003-07-05 00:00:00-04:00,18.5233,78.1260,47746.5871,32.3747,14.9174,10.6830
2003-07-07 00:00:00-04:00,18.5233,78.1260,47746.5871,32.3747,14.9174,10.7779
2003-07-12 00:00:00-04:00,18.8264,77.1814,46448.0897,32.2595,14.9655,10.2912
2003-07-14 00:00:00-04:00,18.8264,77.1814,46448.0897,32.2595,14.9655,10.5168
