Date,Finance/Rental/Leasing,Internet software/Services,Major banks,Packaged software,Pharmaceuticals: major,Semiconductors
2016-12-01 00:00:00-05:00,84.4061,436.3938,187.2411,406.8147,68.4596,229.4433
2017-01-01 00:00:00-05:00,88.0878,436.4077,187.0109,407.0084,69.0710,229.4433
2017-02-01 00:00:00-05:00,92.5734,436.4153,187.8564,407.3172,72.9951,229.4433
2017-03-01 00:00:00-05:00,93.9675,436.4309,187.6298,407.5539,74.7404,229.4433
2017-04-01 00:00:00-04:00,96.7662,436.4370,187.5213,407.5949,73.9304,229.4433
2017-05-01 00:00:00-04:00,101.6374,436.4411,187.4670,407.6682,74.0921,229.4433
2017-06-01 00:00:00-04:00,100.3848,436.4505,188.5229,408.2270,77.1498,229.4433
2017-07-01 00:00:00-04:00,105.9937,436.4781,188.6454,408.2023,76.9723,229.4433
2017-08-01 00:00:00-04:00,110.4114,436.4868,188.5523,408.2717,77.3271,229.4433
2017-09-01 00:00:00-04:00,114.6550,436.4957,189.4038,408.0379,80.7567,229.4433
2017-10-01 00:00:00-04:00,120.2395,436.4995,189.9434,408.3390,81.5306,229.4433
2017-11-01 00:00:00-04:00,122.3904,436.5250,190.3174,408.1446,83.5763,229.4433
2017-12-01 00:00:00-05:00,123.6040,436.5228,190.5760,407.9335,83.9133,229.4433
2018-01-01 00:00:00-05:00,136.2056,436.5244,191.5436,408.4446,84.8900,229.4433
2018-02-01 00:00:00-05:00,138.4509,436.5281,191.2703,408.3589,82.3487,229.4433
2018-03-01 00:00:00-05:00,136.5880,436.5366,190.0260,407.7733,79.2670,229.4433
2018-04-01 00:00:00-04:00,141.6502,436.5328,190.1122,407.7637,80.5562,229.4433
2018-05-01 00:00:00-04:00,148.6733,436.5765,189.7540,407.9117,81.1412,229.4433
2018-06-01 00:00:00-04:00,152.3414,436.6000,189.6405,407.5938,81.0057,229.4433
2018-07-01 00:00:00-04:00,155.1888,436.6263,190.7541,408.0265,88.0442,229.4433
2018-08-01 00:00:00-04:00,167.8783,436.6713,190.7006,408.1568,91.6787,229.4433
2018-09-01 00:00:00-04:00,172.5934,436.6763,190.4584,408.5144,93.1533,229.4433
2018-10-01 00:00:00-04:00,155.8405,436.6172,189.4080,408.1880,91.3234,229.4433
2018-11-01 00:00:00-04:00,159.3634,436.6627,189.5482,408.2020,99.1335,229.4433
2018-12-01 00:00:00-05:00,149.2229,436.6366,187.4379,407.7671,94.5353,229.4433
2019-01-01 00:00:00-05:00,160.1869,436.7071,189.6124,408.3791,94.9887,229.4433
2019-02-01 00:00:00-05:00,172.8737,436.7366,189.7053,408.6328,98.0447,229.4433
2019-03-01 00:00:00-05:00,181.6846,436.7484,189.2587,408.8239,100.6085,229.4433
2019-04-01 00:00:00-04:00,193.8324,436.8018,190.8196,409.0199,96.0332,229.4433
2019-05-01 00:00:00-04:00,191.2104,436.7935,189.0208,408.4752,93.3186,229.4433
2019-06-01 00:00:00-04:00,203.1886,436.8412,190.4291,409.2491,92.8601,229.4433
2019-07-01 00:00:00-04:00,208.7528,436.8477,190.9751,409.1677,89.3389,229.4433
2019-08-01 00:00:00-04:00,214.1740,436.8233,189.5339,408.6782,90.4620,229.4433
2019-09-01 00:00:00-04:00,205.5903,436.7722,190.4613,409.0404,92.3165,229.4433
2019-10-01 00:00:00-04:00,211.3754,436.7768,191.2888,408.9746,94.2809,229.4433
2019-11-01 00:00:00-04:00,220.9368,436.7793,192.1091,409.2064,98.2195,229.4433
2019-12-01 00:00:00-05:00,225.5434,436.7858,193.1091,408.8192,105.8024,229.4433
2020-01-01 00:00:00-05:00,238.6255,436.8378,192.0175,408.7543,108.2416,229.4433
2020-02-01 00:00:00-05:00,218.9869,436.7759,189.8949,408.4149,101.1769,229.4433
2020-03-01 00:00:00-05:00,187.8483,436.7435,185.9354,408.2758,104.0200,229.4433
2020-04-01 00:00:00-04:00,211.1186,436.8423,187.3151,408.8469,114.9663,229.4433
2020-05-01 00:00:00-04:00,230.8753,436.8743,187.2637,408.9768,116.0601,229.4433
2020-06-01 00:00:00-04:00,227.7767,436.8334,187.5664,409.1623,120.0141,229.4433
2020-07-01 00:00:00-04:00,231.7044,436.8497,187.7621,409.1845,115.2962,229.4433
2020-08-01 00:00:00-04:00,264.1401,436.8602,188.1411,409.4333,116.5384,229.4433
2020-09-01 00:00:00-04:00,249.5450,436.8267,186.8879,409.7413,114.5086,229.4433
2020-10-01 00:00:00-04:00,219.0778,436.7791,186.6531,409.2955,104.9256,229.4433
2020-11-01 00:00:00-04:00,254.4915,436.8128,189.2652,409.5244,115.9088,229.4433
2020-12-01 00:00:00-05:00,267.6903,436.8655,190.4989,410.3934,128.4037,229.4433
2021-01-01 00:00:00-05:00,237.3543,436.7905,189.9866,409.8623,143.7193,229.4433
2021-02-01 00:00:00-05:00,263.3423,436.7903,192.1337,410.4018,142.6932,229.4433
2021-03-01 00:00:00-05:00,263.6402,436.8062,193.8529,411.1102,137.6682,229.4433
2021-04-01 00:00:00-04:00,286.1593,436.8735,194.1850,411.8136,136.3532,229.4433
2021-05-01 00:00:00-04:00,273.7735,436.8774,195.5156,412.2254,144.7928,229.4433
2021-06-01 00:00:00-04:00,279.4423,436.9035,194.3565,412.1123,155.7246,229.4433
2021-07-01 00:00:00-04:00,294.6830,436.8654,193.3496,413.2813,163.3675,229.4433
2021-08-01 00:00:00-04:00,269.7415,436.8651,194.7133,413.5728,170.2991,229.4433
2021-09-01 00:00:00-04:00,267.6112,436.8272,194.6937,413.3204,155.4648,229.4433
2021-10-01 00:00:00-04:00,257.5246,436.8866,195.9505,414.4319,166.1411,229.4433
2021-11-01 00:00:00-04:00,238.7019,436.9446,194.5793,413.8157,162.4038,229.4433
2021-12-01 00:00:00-05:00,269.3388,436.9913,194.2149,413.3688,180.8511,229.4433
2022-01-01 00:00:00-05:00,285.0769,436.8682,195.2051,412.6029,169.4689,229.4433
2022-02-01 00:00:00-05:00,268.6656,436.8565,194.0664,411.9815,171.8260,229.4433
2022-03-01 00:00:00-05:00,270.4962,436.8859,192.7233,412.8405,192.0600,229.4433
2022-04-01 00:00:00-04:00,268.0768,436.7388,190.8081,411.6549,192.1777,229.4433
2022-05-01 00:00:00-04:00,265.4375,436.7248,191.8338,411.5026,200.5726,229.4433
2022-06-01 00:00:00-04:00,239.3022,436.7006,189.4771,411.2411,206.0790,229.4433
2022-07-01 00:00:00-04:00,263.8568,436.7740,190.8654,412.2578,205.7346,229.4433
2022-08-01 00:00:00-04:00,244.3650,436.7506,190.5189,411.8294,190.2611,229.4433
2022-09-01 00:00:00-04:00,216.1885,436.7220,188.8444,410.1533,199.9360,229.4433
2022-10-01 00:00:00-04:00,250.6222,436.8119,190.8494,412.3317,219.7562,229.4433
2022-11-01 00:00:00-04:00,267.9930,436.8098,191.5990,413.0220,227.2773,229.4433
2022-12-01 00:00:00-05:00,259.5241,436.8287,190.1000,412.8558,225.6631,229.4433
2023-01-01 00:00:00-05:00,281.4215,436.8711,191.5595,413.7214,211.5382,229.4433
2023-02-01 00:00:00-05:00,269.5951,436.7997,191.0823,413.6271,197.8008,229.4433
2023-03-01 00:00:00-05:00,276.2036,436.8485,189.2474,414.3407,212.5568,229.4433
2023-04-01 00:00:00-04:00,287.1630,436.8837,189.4894,414.5734,233.5584,229.4433
2023-05-01 00:00:00-04:00,274.8278,436.8888,188.8432,416.0813,242.5237,229.4433
2023-06-01 00:00:00-04:00,295.9928,436.8977,189.2771,417.7885,260.5675,229.4433
2023-07-01 00:00:00-04:00,296.6282,436.8472,190.3803,417.5470,258.2274,229.4433
2023-08-01 00:00:00-04:00,309.0274,436.8366,188.7676,418.0121,295.9951,229.4433
2023-09-01 00:00:00-04:00,293.6855,436.8189,188.5316,416.1270,289.0372,229.4433
2023-10-01 00:00:00-04:00,287.9929,436.8093,188.0648,415.7987,292.4227,229.4433
2023-11-01 00:00:00-04:00,316.2478,436.8514,189.9352,417.5229,309.0578,229.4433
2023-12-01 00:00:00-05:00,324.2533,436.8304,191.5513,416.1134,309.5423,229.4433
2024-02-01 00:00:00-05:00,357.0367,436.7946,192.2657,416.9872,382.7467,229.4433
2024-03-01 00:00:00-05:00,358.3094,436.7751,194.2403,418.8157,393.6532,229.4433
2024-05-01 00:00:00-04:00,340.0356,436.7241,194.6721,417.7601,403.8881,229.4433
2024-06-01 00:00:00-04:00,332.3728,436.7358,194.8226,420.9219,440.4661,229.4433
2024-08-01 00:00:00-04:00,358.6102,436.7563,195.0450,420.9863,472.1941,229.4433
2024-09-01 00:00:00-04:00,362.5725,436.7766,194.8307,424.8305,442.8911,229.4433
2024-10-01 00:00:00-04:00,373.2198,436.7325,195.6668,424.4924,421.3188,229.4433
2024-11-01 00:00:00-04:00,402.1066,436.7673,198.0226,426.7923,402.5051,229.4433
2024-12-01 00:00:00-05:00,400.0264,436.8338,197.0900,424.3834,390.4597,229.4433
2025-01-01 00:00:00-05:00,426.4802,436.8608,199.1767,424.8361,409.1088,229.4433
2025-02-01 00:00:00-05:00,447.2824,436.9377,198.9366,424.3607,461.4228,229.4433
2025-03-01 00:00:00-05:00,428.3926,436.9915,196.6966,420.8778,424.8605,229.4433
2025-04-01 00:00:00-04:00,425.7551,437.0865,195.9365,420.9985,448.7212,229.4433
2025-05-01 00:00:00-04:00,453.1247,437.0540,197.9650,424.3692,382.5655,229.4433
2025-06-01 00:00:00-04:00,438.0482,437.1116,200.1561,431.4399,399.5327,229.4433
2025-07-01 00:00:00-04:00,434.7605,437.0444,201.3147,436.1190,387.3745,229.4433
2025-08-01 00:00:00-04:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-20 00:00:00-04:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-01 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-08 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-15 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-22 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-29 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-05 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-12 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-19 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-26 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-04 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-11 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-18 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-25 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-01 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-08 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-15 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-22 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-29 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-06 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-13 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-20 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-27 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-03 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-10 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-17 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-24 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-01 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-08 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-15 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-22 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-29 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-05 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-12 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-19 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-26 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-02 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-09 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-16 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-23 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-30 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-07 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-14 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-21 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-28 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-04 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-11 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-18 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-25 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-02 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-09 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-16 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-23 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-30 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-06 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-13 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-20 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-27 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-03 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-10 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-17 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-24 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-03 00:00:00-06:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-10 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-17 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-24 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-31 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-07 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-14 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-21 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-28 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-05 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-12 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-19 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-26 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-02 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-09 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-16 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-23 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-30 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-07 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-14 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-21 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-28 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-04 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-11 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-18 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-29 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-09-01 00:00:00-05:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-01 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-08 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-15 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-22 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-29 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-05 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-12 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-19 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-26 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-04 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-11 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-18 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-25 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-01 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-08 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-15 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-22 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-29 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-06 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-13 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-20 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-05-27 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-03 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-10 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-17 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-06-24 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-01 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-08 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-15 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-22 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-07-29 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-05 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-12 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-19 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-08-26 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-02 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-09 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-16 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-23 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-09-30 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-07 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-14 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-21 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-10-28 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-04 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-11 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-18 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-11-25 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-02 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-09 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-16 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-23 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-12-30 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-06 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-13 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-20 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-01-27 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-03 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-10 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-17 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-02-24 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-03 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-10 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-17 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-24 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-03-31 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-07 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-14 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-21 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-04-28 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-05 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-12 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-19 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-05-26 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-02 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-09 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-16 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-23 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-06-30 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-07 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-14 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-21 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-07-28 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-04 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-11 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-18 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-08-29 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2025-09-01 00:00:00+02:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-01 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-08 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-15 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-22 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-01-29 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-05 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-12 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-19 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-02-26 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-04 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-11 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-18 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-03-25 00:00:00+00:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-01 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-08 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-15 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
2024-04-22 00:00:00+01:00,451.7458,437.0622,202.7059,432.5025,393.2274,229.4433
