Date,Finance/Rental/Leasing,Internet software/Services,Major banks,Packaged software,Pharmaceuticals: major,Semiconductors
2003-07-12 00:00:00-04:00,,11.3995,103.9920,9.7008,32.7492,
2003-07-14 00:00:00-04:00,,11.3995,103.9920,9.7008,32.7492,
2003-07-19 00:00:00-04:00,,10.5213,104.0496,9.7168,32.7012,
2003-07-21 00:00:00-04:00,,10.5213,104.0496,9.7168,32.7012,
2003-07-26 00:00:00-04:00,,10.9266,99.1393,9.4920,31.2370,
2003-07-28 00:00:00-04:00,,10.9266,99.1393,9.4920,31.2370,
2003-08-02 00:00:00-04:00,,10.5466,101.7219,9.0664,31.1547,
2003-08-04 00:00:00-04:00,,10.5466,101.7219,9.0664,31.1547,
2003-08-09 00:00:00-04:00,,11.3995,102.7251,9.7008,30.5862,
2003-08-11 00:00:00-04:00,,11.3995,102.7251,9.7008,30.5862,
2003-08-16 00:00:00-04:00,,12.0074,98.6366,9.8774,30.8205,
2003-08-18 00:00:00-04:00,,12.0074,98.6366,9.8774,30.8205,
2003-08-23 00:00:00-04:00,,12.6492,99.2926,10.3031,32.0579,
2003-08-25 00:00:00-04:00,,12.6492,99.2926,10.3031,32.0579,
2003-08-30 00:00:00-04:00,,12.9785,100.5694,10.5038,30.4235,
2003-09-01 00:00:00-04:00,,12.9785,100.5694,10.5038,30.4235,
2003-09-06 00:00:00-04:00,,12.7252,100.5837,10.0782,30.8159,
2003-09-08 00:00:00-04:00,,12.7252,100.5837,10.0782,30.8159,
2003-09-13 00:00:00-04:00,,12.9447,106.4438,9.7329,30.1243,
2003-09-15 00:00:00-04:00,,12.9447,106.4438,9.7329,30.1243,
2003-09-20 00:00:00-04:00,,10.8759,103.2260,9.1627,29.1617,
2003-09-22 00:00:00-04:00,,10.8759,103.2260,9.1627,29.1617,
2003-09-27 00:00:00-04:00,,11.8048,106.7416,9.6205,31.1347,
2003-09-29 00:00:00-04:00,,11.8048,106.7416,9.6205,31.1347,
2003-10-04 00:00:00-04:00,,12.4381,108.5798,9.9015,30.5977,
2003-10-06 00:00:00-04:00,,12.4381,108.5798,9.9015,30.5977,
2003-10-11 00:00:00-04:00,,12.8096,109.6203,9.4117,30.4578,
2003-10-13 00:00:00-04:00,,12.8096,109.6203,9.4117,30.4578,
2003-10-18 00:00:00-04:00,,12.1848,108.1541,9.4197,32.1362,
2003-10-20 00:00:00-04:00,,12.1848,108.1541,9.4197,32.1362,
2003-10-25 00:00:00-04:00,,13.4260,106.5203,9.6124,32.2409,
2003-10-27 00:00:00-05:00,,13.4260,106.5203,9.6124,32.2409,
2003-11-01 00:00:00-05:00,,14.4140,107.9582,10.0059,31.6764,
2003-11-03 00:00:00-05:00,,14.4140,107.9582,10.0059,31.6764,
2003-11-08 00:00:00-05:00,,13.6287,105.1114,9.8694,34.1424,
2003-11-10 00:00:00-05:00,,13.6287,105.1114,9.8694,34.1424,
2003-11-15 00:00:00-05:00,,13.0123,104.8618,9.5402,33.5072,
2003-11-17 00:00:00-05:00,,13.0123,104.8618,9.5402,33.5072,
2003-11-22 00:00:00-05:00,,13.6878,106.4177,9.6526,32.9145,
2003-11-24 00:00:00-05:00,,13.6878,106.4177,9.6526,32.9145,
2003-11-29 00:00:00-05:00,,13.3923,105.4813,10.2308,32.8857,
2003-12-01 00:00:00-05:00,,13.3923,105.4813,10.2308,32.8857,
2003-12-06 00:00:00-05:00,,13.3838,107.6731,10.3031,34.0559,
2003-12-08 00:00:00-05:00,,13.3838,107.6731,10.3031,34.0559,
2003-12-13 00:00:00-05:00,,13.4260,109.7157,10.5118,34.7649,
2003-12-15 00:00:00-05:00,,13.4260,109.7157,10.5118,34.7649,
2003-12-20 00:00:00-05:00,,13.5949,109.0436,10.4396,33.7884,
2003-12-22 00:00:00-05:00,,13.5949,109.0436,10.4396,33.7884,
2003-12-27 00:00:00-05:00,,13.7976,111.1474,10.5520,34.2073,
2003-12-29 00:00:00-05:00,,13.7976,111.1474,10.5520,34.2073,
2004-01-03 00:00:00-05:00,,15.1824,112.7179,11.3791,32.9415,
2004-01-05 00:00:00-05:00,,15.1824,112.7179,11.3791,32.9415,
2004-01-10 00:00:00-05:00,,16.6517,112.1010,11.9252,33.5680,
2004-01-12 00:00:00-05:00,,16.6517,112.1010,11.9252,33.5680,
2004-01-17 00:00:00-05:00,,16.1535,114.1518,11.6763,33.8929,
2004-01-19 00:00:00-05:00,,16.1535,114.1518,11.6763,33.8929,
2004-01-24 00:00:00-05:00,,14.7602,112.5649,11.1302,33.5087,
2004-01-26 00:00:00-05:00,,14.7602,112.5649,11.1302,33.5087,
2004-01-31 00:00:00-05:00,,15.3597,113.2855,10.7769,35.2520,
2004-02-02 00:00:00-05:00,,15.3597,113.2855,10.7769,35.2520,
2004-02-07 00:00:00-05:00,,15.0811,113.3916,11.0740,35.4837,
2004-02-09 00:00:00-05:00,,15.0811,113.3916,11.0740,35.4837,
2004-02-14 00:00:00-05:00,,15.4188,112.1732,11.0097,35.1147,
2004-02-16 00:00:00-05:00,,15.4188,112.1732,11.0097,35.1147,
2004-02-21 00:00:00-05:00,,14.7011,114.9665,10.3352,35.7298,
2004-02-23 00:00:00-05:00,,14.7011,114.9665,10.3352,35.7298,
2004-02-28 00:00:00-05:00,,14.3802,114.6280,10.2067,35.4092,
2004-03-01 00:00:00-05:00,,14.3802,114.6280,10.2067,35.4092,
