ticker,screen_type,signal_type,signal_date,current_price,signal_price,sma,volume,volume_highest,days_since_signal,price_change_pct,volume_change_pct,volume_surge,score,signal_day_change_abs,signal_day_change_pct,performance_since_signal
IWC,pvb,Buy,2025-09-01,143.4199981689453,143.4199981689453,139.74250030517578,357303.0,272800.0,0,2.6316244920038256,30.976173020527863,30.976173020527863,33.80321821443175,3.19000244140625,2.2748360112655854,0.0
TLT,pvb,Buy,2025-09-01,88.55999755859375,88.55999755859375,87.0999984741211,281067451.0,228560300.0,0,1.6762331917909767,22.972997060294365,22.972997060294365,24.89795973574134,2.9300003051757812,3.4216984691761496,0.0
